step	action	robot0_eef_pos	door_pos	handle_pos	door_to_eef_pos	handle_to_eef_pos
22	[-0.04, -0.0, -2.92, 0.0, 0.0, 0.0, -1.0]	[-0.3, 0.09, 1.29]	[-0.24, -0.02, 1.1]	[-0.3, 0.07, 1.07]	[0.06, -0.11, -0.19]	[-0.0, -0.02, -0.22]
23	[-0.02, 0.0, -2.68, 0.0, 0.0, 0.0, -1.0]	[-0.3, 0.09, 1.26]	[-0.24, -0.02, 1.1]	[-0.3, 0.07, 1.07]	[0.06, -0.11, -0.16]	[-0.0, -0.02, -0.19]
24	[-0.0, 0.01, -2.44, 0.0, 0.0, 0.0, -1.0]	[-0.3, 0.09, 1.24]	[-0.24, -0.02, 1.1]	[-0.3, 0.07, 1.07]	[0.07, -0.11, -0.14]	[0.0, -0.02, -0.17]
25	[0.01, 0.02, -2.19, 0.0, 0.0, 0.0, -1.0]	[-0.3, 0.09, 1.21]	[-0.24, -0.02, 1.1]	[-0.3, 0.07, 1.07]	[0.07, -0.11, -0.11]	[0.0, -0.02, -0.14]
26	[0.03, 0.02, -1.94, 0.0, 0.0, 0.0, -1.0]	[-0.31, 0.09, 1.19]	[-0.24, -0.02, 1.1]	[-0.3, 0.07, 1.07]	[0.07, -0.11, -0.09]	[0.0, -0.02, -0.12]
27	[0.04, 0.03, -1.69, 0.0, 0.0, 0.0, -1.0]	[-0.3, 0.1, 1.18]	[-0.24, -0.02, 1.1]	[-0.3, 0.07, 1.07]	[0.06, -0.12, -0.08]	[-0.0, -0.02, -0.11]
28	[-0.01, -0.03, -1.59, 0.0, 0.0, 0.0, -1.0]	[-0.3, 0.1, 1.16]	[-0.24, -0.02, 1.1]	[-0.3, 0.07, 1.07]	[0.06, -0.12, -0.06]	[-0.01, -0.03, -0.09]
29	[-0.06, -0.07, -1.42, 0.0, 0.0, 0.0, -1.0]	[-0.29, 0.1, 1.14]	[-0.24, -0.02, 1.1]	[-0.3, 0.07, 1.07]	[0.05, -0.12, -0.04]	[-0.01, -0.03, -0.08]
30	[-0.1, -0.09, -1.26, 0.0, 0.0, 0.0, -1.0]	[-0.29, 0.11, 1.13]	[-0.24, -0.02, 1.1]	[-0.3, 0.07, 1.07]	[0.05, -0.12, -0.03]	[-0.01, -0.03, -0.06]
31	[-0.15, -0.11, -1.11, 0.0, 0.0, 0.0, -1.0]	[-0.28, 0.11, 1.11]	[-0.24, -0.02, 1.1]	[-0.3, 0.07, 1.07]	[0.05, -0.12, -0.01]	[-0.02, -0.03, -0.04]
32	[-0.19, -0.13, -0.95, 0.0, 0.0, 0.0, -1.0]	[-0.28, 0.11, 1.1]	[-0.24, -0.02, 1.1]	[-0.3, 0.07, 1.06]	[0.04, -0.13, 0.0]	[-0.02, -0.03, -0.04]
33	[-0.2, -0.14, -0.92, 0.0, 0.0, 0.0, -1.0]	[-0.28, 0.11, 1.08]	[-0.24, -0.02, 1.1]	[-0.29, 0.09, 1.01]	[0.04, -0.13, 0.02]	[-0.01, -0.02, -0.08]
34	[-0.11, -0.0, -1.25, 0.0, 0.0, 0.0, -1.0]	[-0.28, 0.11, 1.07]	[-0.24, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.04, -0.13, 0.03]	[0.0, 0.01, -0.1]
35	[0.04, 0.29, -1.46, 0.0, 0.0, 0.0, -1.0]	[-0.27, 0.11, 1.07]	[-0.24, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.03, -0.13, 0.03]	[-0.0, 0.01, -0.09]
36	[-0.02, 0.28, -1.44, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.24, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.03, -0.13, 0.04]	[-0.01, 0.01, -0.09]
37	[-0.08, 0.28, -1.43, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.02, -0.13, 0.04]	[-0.01, 0.01, -0.09]
38	[-0.11, 0.29, -1.43, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.02, -0.13, 0.04]	[-0.01, 0.01, -0.09]
39	[-0.12, 0.28, -1.43, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.02, -0.13, 0.04]	[-0.01, 0.01, -0.09]
40	[-0.11, 0.29, -1.43, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.02, -0.13, 0.04]	[-0.01, 0.01, -0.09]
41	[-0.11, 0.29, -1.43, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.02, -0.13, 0.04]	[-0.01, 0.01, -0.09]
42	[-0.11, 0.29, -1.43, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.02, -0.13, 0.04]	[-0.01, 0.01, -0.09]
43	[-0.11, 0.29, -1.43, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.02, -0.13, 0.04]	[-0.01, 0.01, -0.09]
44	[-0.11, 0.29, -1.43, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.02, -0.13, 0.04]	[-0.01, 0.01, -0.09]
45	[-0.11, 0.29, -1.43, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.02, -0.13, 0.04]	[-0.01, 0.01, -0.09]
46	[-0.11, 0.29, -1.43, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.02, -0.13, 0.04]	[-0.01, 0.01, -0.09]
47	[-0.11, 0.29, -1.43, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.02, -0.13, 0.04]	[-0.01, 0.01, -0.09]
48	[-0.11, 0.29, -1.43, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.02, -0.13, 0.04]	[-0.01, 0.01, -0.09]
49	[-0.11, 0.29, -1.43, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.02, -0.13, 0.04]	[-0.01, 0.01, -0.09]
50	[-0.11, 0.29, -1.43, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.02, -0.13, 0.04]	[-0.01, 0.01, -0.09]
51	[-0.11, 0.29, -1.43, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.02, -0.13, 0.04]	[-0.01, 0.01, -0.09]
52	[-0.11, 0.29, -1.43, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.02, -0.13, 0.04]	[-0.01, 0.01, -0.09]
53	[-0.11, 0.29, -1.43, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.02, -0.13, 0.04]	[-0.01, 0.01, -0.09]
54	[-0.11, 0.29, -1.43, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.02, -0.13, 0.04]	[-0.01, 0.01, -0.09]
55	[-0.11, 0.29, -1.43, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.02, -0.13, 0.04]	[-0.01, 0.01, -0.09]
56	[-0.11, 0.29, -1.43, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.02, -0.13, 0.04]	[-0.01, 0.01, -0.09]
57	[-0.11, 0.29, -1.42, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.02, -0.13, 0.04]	[-0.01, 0.01, -0.09]
58	[-0.11, 0.29, -1.42, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.03, -0.13, 0.04]	[-0.01, 0.01, -0.09]
59	[-0.11, 0.29, -1.42, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.03, -0.13, 0.04]	[-0.01, 0.01, -0.09]
60	[-0.11, 0.29, -1.42, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.03, -0.13, 0.04]	[-0.01, 0.01, -0.09]
61	[-0.1, 0.3, -1.42, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.03, -0.13, 0.04]	[-0.01, 0.01, -0.09]
62	[-0.1, 0.3, -1.42, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.03, -0.13, 0.04]	[-0.01, 0.01, -0.09]
63	[-0.1, 0.3, -1.42, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.03, -0.13, 0.04]	[-0.01, 0.01, -0.09]
64	[-0.1, 0.3, -1.42, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.03, -0.13, 0.04]	[-0.01, 0.01, -0.09]
65	[-0.1, 0.3, -1.42, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.03, -0.13, 0.04]	[-0.01, 0.01, -0.09]
66	[-0.1, 0.3, -1.42, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.03, -0.13, 0.04]	[-0.01, 0.01, -0.09]
67	[-0.1, 0.3, -1.42, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.03, -0.13, 0.04]	[-0.01, 0.01, -0.09]
68	[-0.1, 0.3, -1.42, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.03, -0.13, 0.04]	[-0.01, 0.01, -0.09]
69	[-0.1, 0.3, -1.42, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.03, -0.13, 0.04]	[-0.01, 0.01, -0.09]
70	[-0.1, 0.3, -1.42, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.03, -0.13, 0.04]	[-0.01, 0.01, -0.09]
71	[-0.09, 0.31, -1.42, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.03, -0.13, 0.04]	[-0.01, 0.01, -0.09]
72	[-0.09, 0.31, -1.42, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.03, -0.13, 0.04]	[-0.01, 0.01, -0.09]
73	[-0.09, 0.31, -1.42, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.03, -0.13, 0.04]	[-0.01, 0.01, -0.09]
74	[-0.09, 0.31, -1.42, 0.0, 0.0, 0.0, -1.0]	[-0.26, 0.11, 1.06]	[-0.23, -0.02, 1.1]	[-0.27, 0.12, 0.97]	[0.03, -0.13, 0.04]	[-0.01, 0.01, -0.09]
