step	action	robot0_eef_pos	door_pos	handle_pos	door_to_eef_pos	handle_to_eef_pos
16	[0.02, -0.45, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.2, 1.18]	[-0.2, -0.36, 1.1]	[-0.15, -0.26, 1.08]	[-0.05, -0.16, -0.08]	[0.0, -0.06, -0.1]
17	[0.02, -0.33, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.21, 1.18]	[-0.2, -0.36, 1.1]	[-0.15, -0.26, 1.08]	[-0.05, -0.15, -0.08]	[0.0, -0.05, -0.1]
18	[0.01, -0.24, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.22, 1.18]	[-0.2, -0.36, 1.1]	[-0.15, -0.26, 1.08]	[-0.05, -0.14, -0.08]	[0.0, -0.04, -0.1]
19	[0.01, -0.18, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.22, 1.18]	[-0.2, -0.36, 1.1]	[-0.15, -0.26, 1.08]	[-0.06, -0.13, -0.08]	[0.0, -0.04, -0.1]
20	[0.0, -0.13, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.22, 1.18]	[-0.2, -0.36, 1.1]	[-0.15, -0.26, 1.08]	[-0.06, -0.13, -0.08]	[-0.0, -0.03, -0.1]
21	[-0.0, -0.14, -1.55, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.23, 1.16]	[-0.2, -0.36, 1.1]	[-0.15, -0.26, 1.08]	[-0.06, -0.13, -0.06]	[-0.0, -0.03, -0.09]
22	[-0.01, -0.11, -1.39, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.23, 1.14]	[-0.2, -0.36, 1.1]	[-0.15, -0.26, 1.08]	[-0.06, -0.13, -0.04]	[-0.0, -0.03, -0.07]
23	[-0.02, -0.09, -1.16, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.23, 1.12]	[-0.2, -0.36, 1.1]	[-0.15, -0.26, 1.08]	[-0.06, -0.12, -0.02]	[-0.0, -0.03, -0.04]
24	[-0.01, -0.07, -0.93, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.23, 1.1]	[-0.2, -0.36, 1.1]	[-0.15, -0.26, 1.07]	[-0.06, -0.12, 0.0]	[0.0, -0.03, -0.03]
25	[0.0, -0.06, -0.79, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.23, 1.08]	[-0.2, -0.36, 1.1]	[-0.14, -0.26, 1.05]	[-0.05, -0.12, 0.02]	[0.0, -0.03, -0.03]
26	[0.04, -0.05, -0.79, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.23, 1.06]	[-0.2, -0.36, 1.1]	[-0.14, -0.26, 1.03]	[-0.06, -0.12, 0.04]	[0.01, -0.03, -0.03]
27	[0.08, -0.05, -0.79, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.23, 1.04]	[-0.2, -0.36, 1.1]	[-0.13, -0.26, 1.01]	[-0.06, -0.12, 0.06]	[0.01, -0.03, -0.03]
28	[0.13, -0.06, -0.78, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.23, 1.02]	[-0.2, -0.36, 1.1]	[-0.12, -0.26, 1.0]	[-0.06, -0.12, 0.08]	[0.02, -0.03, -0.02]
29	[0.19, -0.06, -0.75, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.23, 1.01]	[-0.2, -0.36, 1.1]	[-0.11, -0.26, 0.99]	[-0.07, -0.12, 0.09]	[0.02, -0.03, -0.02]
30	[0.24, -0.05, -0.7, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.24, 0.99]	[-0.2, -0.35, 1.1]	[-0.11, -0.26, 0.99]	[-0.07, -0.12, 0.11]	[0.02, -0.02, -0.0]
31	[0.18, -0.04, -0.52, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.24, 0.98]	[-0.2, -0.36, 1.1]	[-0.11, -0.26, 0.99]	[-0.08, -0.12, 0.12]	[0.02, -0.02, 0.01]
32	[0.16, -0.03, -0.41, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.24, 0.97]	[-0.2, -0.36, 1.1]	[-0.1, -0.26, 0.98]	[-0.08, -0.12, 0.13]	[0.02, -0.02, 0.01]
33	[0.21, -0.02, -0.37, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.24, 0.96]	[-0.2, -0.36, 1.1]	[-0.1, -0.26, 0.98]	[-0.08, -0.12, 0.14]	[0.02, -0.02, 0.02]
34	[0.25, -0.02, -0.33, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.24, 0.95]	[-0.2, -0.36, 1.1]	[-0.09, -0.26, 0.97]	[-0.08, -0.12, 0.15]	[0.03, -0.02, 0.02]
35	[0.28, -0.03, -0.28, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.24, 0.94]	[-0.2, -0.36, 1.1]	[-0.08, -0.26, 0.97]	[-0.09, -0.12, 0.16]	[0.03, -0.02, 0.03]
36	[0.31, -0.03, -0.24, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.24, 0.93]	[-0.2, -0.36, 1.1]	[-0.08, -0.26, 0.96]	[-0.09, -0.12, 0.17]	[0.03, -0.02, 0.03]
37	[0.32, -0.03, -0.21, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.24, 0.93]	[-0.2, -0.36, 1.1]	[-0.07, -0.26, 0.96]	[-0.1, -0.12, 0.17]	[0.03, -0.02, 0.03]
38	[0.34, -0.03, -0.18, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.24, 0.92]	[-0.2, -0.36, 1.1]	[-0.07, -0.26, 0.96]	[-0.1, -0.12, 0.18]	[0.03, -0.02, 0.04]
39	[0.34, -0.03, -0.15, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.24, 0.92]	[-0.2, -0.36, 1.1]	[-0.06, -0.26, 0.96]	[-0.11, -0.11, 0.18]	[0.03, -0.02, 0.04]
40	[0.35, -0.03, -0.13, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.24, 0.92]	[-0.2, -0.36, 1.1]	[-0.06, -0.26, 0.95]	[-0.11, -0.11, 0.18]	[0.04, -0.02, 0.04]
41	[0.35, -0.03, -0.11, 0.0, 0.0, 0.0, -1.0]	[-0.08, -0.24, 0.91]	[-0.2, -0.36, 1.1]	[-0.05, -0.26, 0.95]	[-0.12, -0.11, 0.19]	[0.03, -0.02, 0.04]
42	[0.35, 0.77, 0.41, 0.0, 0.0, 0.0, -1.0]	[-0.08, -0.23, 0.92]	[-0.2, -0.35, 1.1]	[-0.05, -0.26, 0.95]	[-0.12, -0.12, 0.18]	[0.03, -0.03, 0.04]
43	[0.34, 0.72, 0.37, 0.0, 0.0, 0.0, -1.0]	[-0.08, -0.22, 0.92]	[-0.2, -0.35, 1.1]	[-0.05, -0.25, 0.95]	[-0.12, -0.13, 0.18]	[0.03, -0.03, 0.03]
44	[0.33, 0.68, 0.32, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.2, 0.92]	[-0.2, -0.34, 1.1]	[-0.05, -0.24, 0.95]	[-0.12, -0.13, 0.18]	[0.03, -0.03, 0.03]
45	[0.33, 0.67, 0.29, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.19, 0.92]	[-0.2, -0.33, 1.1]	[-0.06, -0.23, 0.95]	[-0.11, -0.14, 0.18]	[0.03, -0.03, 0.03]
46	[0.32, 0.66, 0.28, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.18, 0.93]	[-0.2, -0.33, 1.1]	[-0.06, -0.22, 0.95]	[-0.11, -0.15, 0.17]	[0.03, -0.04, 0.03]
47	[0.32, 0.63, 0.26, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.17, 0.93]	[-0.2, -0.32, 1.1]	[-0.06, -0.21, 0.95]	[-0.11, -0.15, 0.17]	[0.03, -0.04, 0.02]
48	[0.32, 0.62, 0.25, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.16, 0.93]	[-0.2, -0.31, 1.1]	[-0.06, -0.2, 0.95]	[-0.11, -0.16, 0.17]	[0.03, -0.04, 0.02]
49	[0.32, 0.61, 0.24, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.15, 0.93]	[-0.2, -0.31, 1.1]	[-0.07, -0.19, 0.95]	[-0.1, -0.16, 0.17]	[0.03, -0.04, 0.02]
50	[0.32, 0.6, 0.23, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.14, 0.93]	[-0.2, -0.3, 1.1]	[-0.07, -0.18, 0.95]	[-0.1, -0.16, 0.17]	[0.03, -0.04, 0.02]
51	[0.33, 0.6, 0.23, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.13, 0.93]	[-0.2, -0.29, 1.1]	[-0.07, -0.17, 0.95]	[-0.1, -0.17, 0.17]	[0.03, -0.04, 0.02]
52	[0.33, 0.59, 0.23, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.12, 0.93]	[-0.21, -0.29, 1.1]	[-0.08, -0.16, 0.95]	[-0.1, -0.17, 0.17]	[0.03, -0.04, 0.02]
53	[0.33, 0.58, 0.22, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.11, 0.93]	[-0.21, -0.28, 1.1]	[-0.08, -0.15, 0.95]	[-0.09, -0.17, 0.17]	[0.03, -0.04, 0.02]
54	[0.33, 0.58, 0.22, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.1, 0.93]	[-0.21, -0.28, 1.1]	[-0.08, -0.14, 0.95]	[-0.09, -0.18, 0.17]	[0.03, -0.04, 0.02]
55	[0.33, 0.58, 0.22, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.09, 0.93]	[-0.21, -0.27, 1.1]	[-0.09, -0.14, 0.95]	[-0.09, -0.18, 0.17]	[0.03, -0.04, 0.02]
56	[0.33, 0.58, 0.22, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.09, 0.93]	[-0.21, -0.27, 1.1]	[-0.09, -0.13, 0.95]	[-0.09, -0.18, 0.17]	[0.03, -0.04, 0.02]
57	[0.34, 0.58, 0.22, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.08, 0.93]	[-0.21, -0.26, 1.1]	[-0.1, -0.12, 0.95]	[-0.08, -0.18, 0.17]	[0.03, -0.04, 0.02]
58	[0.34, 0.58, 0.22, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.07, 0.93]	[-0.21, -0.26, 1.1]	[-0.1, -0.12, 0.95]	[-0.08, -0.19, 0.17]	[0.03, -0.04, 0.02]
59	[0.34, 0.58, 0.22, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.07, 0.93]	[-0.22, -0.25, 1.1]	[-0.1, -0.11, 0.95]	[-0.08, -0.19, 0.17]	[0.03, -0.04, 0.02]
60	[0.34, 0.58, 0.22, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.06, 0.93]	[-0.22, -0.25, 1.1]	[-0.1, -0.11, 0.95]	[-0.08, -0.2, 0.17]	[0.04, -0.05, 0.02]
61	[0.36, 0.5, 0.21, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.05, 0.93]	[-0.22, -0.25, 1.1]	[-0.1, -0.11, 0.95]	[-0.08, -0.2, 0.17]	[0.04, -0.06, 0.02]
62	[0.36, 0.43, 0.2, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.05, 0.93]	[-0.22, -0.26, 1.1]	[-0.1, -0.11, 0.95]	[-0.08, -0.21, 0.17]	[0.03, -0.06, 0.02]
63	[0.35, 0.36, 0.18, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.04, 0.93]	[-0.22, -0.26, 1.1]	[-0.1, -0.11, 0.95]	[-0.08, -0.22, 0.17]	[0.03, -0.07, 0.02]
64	[0.33, 0.29, 0.17, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.03, 0.94]	[-0.22, -0.26, 1.1]	[-0.1, -0.11, 0.95]	[-0.08, -0.22, 0.16]	[0.03, -0.07, 0.02]
65	[0.33, 0.25, 0.15, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.03, 0.94]	[-0.22, -0.26, 1.1]	[-0.1, -0.11, 0.95]	[-0.08, -0.23, 0.16]	[0.03, -0.08, 0.01]
66	[0.32, 0.21, 0.15, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.03, 0.94]	[-0.22, -0.26, 1.1]	[-0.1, -0.11, 0.95]	[-0.08, -0.23, 0.16]	[0.03, -0.08, 0.01]
67	[0.32, 0.18, 0.14, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.02, 0.94]	[-0.22, -0.26, 1.1]	[-0.1, -0.11, 0.95]	[-0.08, -0.23, 0.16]	[0.03, -0.09, 0.01]
68	[0.32, 0.15, 0.14, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.02, 0.94]	[-0.22, -0.26, 1.1]	[-0.1, -0.11, 0.95]	[-0.08, -0.23, 0.16]	[0.03, -0.09, 0.01]
69	[0.31, 0.13, 0.14, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.02, 0.94]	[-0.22, -0.26, 1.1]	[-0.1, -0.11, 0.95]	[-0.08, -0.24, 0.16]	[0.03, -0.09, 0.01]
70	[0.31, 0.12, 0.14, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.02, 0.94]	[-0.22, -0.26, 1.1]	[-0.1, -0.11, 0.95]	[-0.08, -0.24, 0.16]	[0.03, -0.09, 0.01]
71	[0.31, 0.12, 0.13, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.02, 0.94]	[-0.22, -0.26, 1.1]	[-0.1, -0.11, 0.95]	[-0.08, -0.24, 0.16]	[0.03, -0.09, 0.01]
72	[0.31, 0.12, 0.13, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.02, 0.94]	[-0.22, -0.26, 1.1]	[-0.1, -0.11, 0.95]	[-0.08, -0.24, 0.16]	[0.03, -0.09, 0.01]
73	[0.31, 0.12, 0.13, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.02, 0.94]	[-0.22, -0.26, 1.1]	[-0.1, -0.11, 0.95]	[-0.08, -0.24, 0.16]	[0.03, -0.09, 0.01]
74	[0.32, 0.12, 0.13, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.02, 0.94]	[-0.22, -0.26, 1.1]	[-0.1, -0.11, 0.95]	[-0.08, -0.24, 0.16]	[0.03, -0.09, 0.01]
75	[0.32, 0.12, 0.13, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.02, 0.94]	[-0.22, -0.26, 1.1]	[-0.1, -0.11, 0.95]	[-0.08, -0.24, 0.16]	[0.03, -0.09, 0.01]
76	[0.32, 0.12, 0.13, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.02, 0.94]	[-0.22, -0.26, 1.1]	[-0.1, -0.11, 0.95]	[-0.09, -0.24, 0.16]	[0.03, -0.09, 0.01]
77	[0.32, 0.12, 0.13, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.02, 0.94]	[-0.21, -0.26, 1.1]	[-0.1, -0.11, 0.95]	[-0.09, -0.24, 0.16]	[0.03, -0.09, 0.01]
78	[0.32, 0.12, 0.13, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.02, 0.94]	[-0.21, -0.26, 1.1]	[-0.1, -0.11, 0.95]	[-0.09, -0.24, 0.16]	[0.03, -0.09, 0.01]
79	[0.32, 0.11, 0.13, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.02, 0.94]	[-0.21, -0.26, 1.1]	[-0.1, -0.11, 0.95]	[-0.09, -0.24, 0.16]	[0.03, -0.09, 0.01]
