step	action	robot0_eef_pos	Can_pos	Can_to_robot0_eef_pos
56	[0.16, 0.17, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.18, 0.39, 1.01]	[0.18, 0.39, 0.98]	[-0.0, 0.0, 0.03]
57	[0.17, 0.16, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.39, 1.0]	[0.18, 0.39, 0.97]	[-0.0, 0.0, 0.03]
58	[0.19, 0.16, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.39, 0.99]	[0.18, 0.39, 0.96]	[-0.0, 0.0, 0.03]
59	[0.2, 0.16, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.98]	[0.18, 0.39, 0.96]	[-0.0, 0.0, 0.03]
60	[0.21, 0.17, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.97]	[0.18, 0.39, 0.95]	[-0.0, 0.0, 0.03]
61	[0.22, 0.17, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.97]	[0.18, 0.39, 0.94]	[-0.0, 0.0, 0.03]
62	[0.22, 0.17, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.96]	[0.18, 0.38, 0.93]	[-0.0, 0.0, 0.03]
63	[0.22, 0.18, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.95]	[0.18, 0.38, 0.92]	[-0.0, 0.0, 0.03]
64	[0.22, 0.18, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.94]	[0.18, 0.38, 0.92]	[-0.0, 0.0, 0.03]
65	[0.22, 0.18, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.94]	[0.18, 0.38, 0.91]	[-0.0, 0.0, 0.03]
66	[0.22, 0.18, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.93]	[0.18, 0.38, 0.9]	[-0.0, 0.0, 0.03]
67	[0.22, 0.18, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.92]	[0.18, 0.38, 0.9]	[-0.0, 0.0, 0.03]
68	[0.22, 0.18, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.91]	[0.17, 0.38, 0.89]	[-0.0, 0.0, 0.03]
69	[0.23, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.9]	[0.17, 0.38, 0.88]	[-0.0, 0.0, 0.03]
70	[0.25, 0.2, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.89]	[0.17, 0.38, 0.87]	[-0.0, 0.0, 0.03]
71	[0.27, 0.23, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.16, 0.38, 0.88]	[0.17, 0.38, 0.86]	[-0.0, -0.0, 0.03]
72	[0.29, 0.24, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.16, 0.38, 0.88]	[0.17, 0.38, 0.86]	[-0.0, -0.0, 0.03]
73	[0.28, 0.23, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.16, 0.38, 0.88]	[0.17, 0.38, 0.86]	[-0.0, -0.0, 0.03]
74	[0.28, 0.23, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.17, 0.38, 0.86]	[-0.0, 0.0, 0.02]
75	[0.27, 0.22, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.17, 0.38, 0.86]	[-0.0, 0.0, 0.02]
76	[0.26, 0.21, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.17, 0.38, 0.86]	[-0.0, 0.0, 0.02]
77	[0.25, 0.2, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[-0.0, 0.0, 0.02]
78	[0.22, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[-0.0, 0.0, 0.02]
79	[0.22, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
80	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
81	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
82	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
83	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
84	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
85	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
86	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
87	[0.21, 0.18, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
88	[0.21, 0.18, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
89	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
90	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
91	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
92	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
93	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
94	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
95	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
96	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
97	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
98	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
99	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
100	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
101	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
102	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
103	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
104	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
105	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
106	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
107	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
108	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
109	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
110	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
111	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
112	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
113	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
114	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
115	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
116	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
117	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
118	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
119	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, -0.0, 0.02]
