step	action	robot0_eef_pos	door_pos	handle_pos	door_to_eef_pos	handle_to_eef_pos
43	[0.36, 0.68, 0.36, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.17, 0.92]	[-0.19, -0.3, 1.1]	[-0.05, -0.21, 0.96]	[-0.11, -0.13, 0.18]	[0.04, -0.04, 0.03]
44	[0.37, 0.59, 0.33, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.16, 0.93]	[-0.19, -0.3, 1.1]	[-0.05, -0.21, 0.96]	[-0.11, -0.14, 0.17]	[0.04, -0.05, 0.03]
45	[0.37, 0.48, 0.3, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.15, 0.93]	[-0.19, -0.29, 1.1]	[-0.05, -0.2, 0.96]	[-0.11, -0.14, 0.17]	[0.04, -0.05, 0.03]
46	[0.36, 0.46, 0.28, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.14, 0.93]	[-0.19, -0.28, 1.1]	[-0.05, -0.19, 0.96]	[-0.1, -0.14, 0.17]	[0.04, -0.05, 0.03]
47	[0.36, 0.47, 0.28, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.13, 0.93]	[-0.19, -0.28, 1.1]	[-0.06, -0.18, 0.96]	[-0.1, -0.15, 0.17]	[0.04, -0.05, 0.03]
48	[0.35, 0.48, 0.28, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.12, 0.93]	[-0.19, -0.27, 1.1]	[-0.06, -0.17, 0.96]	[-0.1, -0.15, 0.17]	[0.03, -0.05, 0.03]
49	[0.35, 0.48, 0.28, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.11, 0.93]	[-0.19, -0.26, 1.1]	[-0.06, -0.16, 0.96]	[-0.1, -0.15, 0.17]	[0.03, -0.05, 0.03]
50	[0.35, 0.49, 0.28, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.1, 0.93]	[-0.19, -0.26, 1.1]	[-0.06, -0.15, 0.96]	[-0.09, -0.16, 0.17]	[0.03, -0.05, 0.03]
51	[0.35, 0.5, 0.28, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.09, 0.93]	[-0.19, -0.25, 1.1]	[-0.07, -0.14, 0.96]	[-0.09, -0.16, 0.17]	[0.04, -0.05, 0.03]
52	[0.35, 0.5, 0.28, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.08, 0.93]	[-0.19, -0.24, 1.1]	[-0.07, -0.13, 0.96]	[-0.09, -0.16, 0.17]	[0.04, -0.05, 0.03]
53	[0.35, 0.51, 0.28, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.07, 0.93]	[-0.19, -0.24, 1.1]	[-0.07, -0.12, 0.96]	[-0.09, -0.16, 0.17]	[0.04, -0.05, 0.03]
54	[0.36, 0.52, 0.28, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.06, 0.93]	[-0.2, -0.23, 1.1]	[-0.08, -0.11, 0.96]	[-0.08, -0.17, 0.17]	[0.04, -0.05, 0.03]
55	[0.36, 0.52, 0.28, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.06, 0.93]	[-0.2, -0.23, 1.1]	[-0.08, -0.11, 0.96]	[-0.08, -0.17, 0.17]	[0.04, -0.05, 0.03]
56	[0.36, 0.51, 0.28, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.05, 0.93]	[-0.2, -0.23, 1.1]	[-0.08, -0.11, 0.96]	[-0.08, -0.18, 0.17]	[0.04, -0.06, 0.03]
57	[0.37, 0.43, 0.26, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.04, 0.93]	[-0.2, -0.23, 1.1]	[-0.08, -0.11, 0.96]	[-0.08, -0.18, 0.17]	[0.04, -0.06, 0.02]
58	[0.38, 0.37, 0.24, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.04, 0.93]	[-0.2, -0.23, 1.1]	[-0.08, -0.11, 0.96]	[-0.08, -0.19, 0.17]	[0.04, -0.07, 0.02]
59	[0.38, 0.32, 0.23, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.03, 0.94]	[-0.2, -0.23, 1.1]	[-0.08, -0.11, 0.96]	[-0.09, -0.2, 0.16]	[0.03, -0.08, 0.02]
60	[0.31, 0.23, 0.22, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.03, 0.94]	[-0.2, -0.23, 1.1]	[-0.08, -0.11, 0.96]	[-0.09, -0.2, 0.16]	[0.03, -0.08, 0.02]
61	[0.3, 0.19, 0.19, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.02, 0.94]	[-0.2, -0.23, 1.1]	[-0.08, -0.11, 0.96]	[-0.09, -0.2, 0.16]	[0.03, -0.08, 0.02]
62	[0.29, 0.16, 0.17, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.02, 0.94]	[-0.2, -0.23, 1.1]	[-0.08, -0.11, 0.96]	[-0.09, -0.21, 0.16]	[0.03, -0.09, 0.02]
63	[0.28, 0.13, 0.15, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.02, 0.94]	[-0.2, -0.23, 1.1]	[-0.08, -0.11, 0.96]	[-0.09, -0.21, 0.16]	[0.03, -0.09, 0.01]
64	[0.28, 0.11, 0.14, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.02, 0.94]	[-0.2, -0.23, 1.1]	[-0.08, -0.11, 0.96]	[-0.09, -0.21, 0.16]	[0.03, -0.09, 0.01]
65	[0.28, 0.09, 0.13, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.01, 0.94]	[-0.2, -0.23, 1.1]	[-0.07, -0.11, 0.96]	[-0.09, -0.21, 0.16]	[0.03, -0.09, 0.01]
66	[0.27, 0.08, 0.13, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.01, 0.94]	[-0.2, -0.23, 1.1]	[-0.07, -0.11, 0.96]	[-0.09, -0.21, 0.16]	[0.03, -0.09, 0.01]
67	[0.28, 0.08, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.01, 0.94]	[-0.2, -0.23, 1.1]	[-0.07, -0.11, 0.95]	[-0.1, -0.21, 0.16]	[0.03, -0.09, 0.01]
68	[0.28, 0.08, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.01, 0.94]	[-0.2, -0.23, 1.1]	[-0.07, -0.11, 0.95]	[-0.1, -0.21, 0.16]	[0.03, -0.09, 0.01]
69	[0.28, 0.08, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.01, 0.94]	[-0.2, -0.23, 1.1]	[-0.07, -0.11, 0.95]	[-0.1, -0.21, 0.16]	[0.03, -0.09, 0.01]
70	[0.28, 0.08, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.01, 0.94]	[-0.2, -0.23, 1.1]	[-0.07, -0.11, 0.95]	[-0.1, -0.21, 0.16]	[0.03, -0.09, 0.01]
71	[0.28, 0.08, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.01, 0.94]	[-0.2, -0.23, 1.1]	[-0.07, -0.11, 0.95]	[-0.1, -0.21, 0.16]	[0.03, -0.09, 0.01]
72	[0.28, 0.08, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.01, 0.94]	[-0.2, -0.23, 1.1]	[-0.07, -0.11, 0.95]	[-0.1, -0.21, 0.16]	[0.03, -0.09, 0.01]
73	[0.28, 0.08, 0.13, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.01, 0.94]	[-0.2, -0.23, 1.1]	[-0.07, -0.11, 0.95]	[-0.1, -0.21, 0.16]	[0.03, -0.09, 0.01]
74	[0.29, 0.08, 0.13, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.01, 0.94]	[-0.2, -0.23, 1.1]	[-0.07, -0.11, 0.95]	[-0.1, -0.21, 0.16]	[0.03, -0.09, 0.01]
75	[0.29, 0.08, 0.13, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.01, 0.94]	[-0.2, -0.23, 1.1]	[-0.07, -0.11, 0.95]	[-0.1, -0.21, 0.16]	[0.03, -0.09, 0.01]
76	[0.29, 0.08, 0.13, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.01, 0.94]	[-0.2, -0.23, 1.1]	[-0.07, -0.11, 0.95]	[-0.1, -0.21, 0.16]	[0.03, -0.09, 0.01]
77	[0.29, 0.08, 0.13, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.01, 0.94]	[-0.2, -0.23, 1.1]	[-0.07, -0.11, 0.95]	[-0.1, -0.21, 0.16]	[0.03, -0.09, 0.01]
78	[0.29, 0.08, 0.13, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.01, 0.94]	[-0.2, -0.23, 1.1]	[-0.07, -0.11, 0.95]	[-0.1, -0.21, 0.16]	[0.03, -0.09, 0.01]
79	[0.29, 0.08, 0.13, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.01, 0.94]	[-0.2, -0.23, 1.1]	[-0.06, -0.11, 0.95]	[-0.1, -0.21, 0.16]	[0.03, -0.09, 0.01]
