step	action	robot0_eef_pos	door_pos	handle_pos	door_to_eef_pos	handle_to_eef_pos
12	[2.29, 0.22, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.0, 0.06, 1.18]	[0.1, 0.09, 1.1]	[0.21, 0.06, 1.08]	[0.1, 0.02, -0.08]	[0.21, -0.01, -0.11]
13	[2.07, 0.16, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.03, 0.07, 1.18]	[0.1, 0.09, 1.1]	[0.21, 0.06, 1.08]	[0.08, 0.02, -0.08]	[0.18, -0.01, -0.1]
14	[1.84, 0.12, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.05, 0.07, 1.18]	[0.1, 0.09, 1.1]	[0.21, 0.06, 1.08]	[0.05, 0.02, -0.08]	[0.16, -0.02, -0.1]
15	[1.61, 0.09, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.06, 0.07, 1.18]	[0.11, 0.09, 1.1]	[0.22, 0.06, 1.07]	[0.05, 0.02, -0.08]	[0.16, -0.01, -0.11]
16	[1.57, 0.12, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.05, 0.07, 1.18]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[0.06, 0.02, -0.08]	[0.16, -0.01, -0.11]
17	[1.65, 0.12, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.03, 0.07, 1.19]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[0.07, 0.02, -0.09]	[0.18, -0.01, -0.11]
18	[1.8, 0.15, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.02, 0.07, 1.19]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[0.08, 0.02, -0.09]	[0.19, -0.01, -0.12]
19	[1.92, 0.17, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.01, 0.06, 1.19]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[0.09, 0.02, -0.09]	[0.2, -0.01, -0.12]
20	[2.02, 0.18, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.0, 0.06, 1.2]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[0.1, 0.03, -0.1]	[0.21, -0.01, -0.12]
21	[2.11, 0.2, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.01, 0.06, 1.2]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[0.12, 0.03, -0.1]	[0.22, -0.0, -0.13]
22	[2.22, 0.21, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.02, 0.06, 1.21]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[0.13, 0.03, -0.11]	[0.23, -0.0, -0.14]
23	[2.34, 0.22, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.02, 0.06, 1.24]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[0.13, 0.03, -0.14]	[0.23, -0.0, -0.16]
24	[2.35, 0.21, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.02, 0.06, 1.27]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[0.13, 0.03, -0.17]	[0.24, -0.0, -0.2]
25	[2.35, 0.2, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.01, 0.07, 1.3]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[0.12, 0.02, -0.2]	[0.22, -0.01, -0.23]
26	[2.22, 0.18, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.01, 0.07, 1.35]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[0.1, 0.02, -0.25]	[0.2, -0.01, -0.27]
27	[2.04, 0.14, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.04, 0.07, 1.38]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[0.06, 0.02, -0.28]	[0.17, -0.02, -0.3]
28	[1.7, 0.1, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.07, 0.08, 1.39]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[0.04, 0.01, -0.29]	[0.15, -0.02, -0.32]
29	[1.48, 0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.07, 0.07, 1.41]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[0.04, 0.02, -0.31]	[0.15, -0.02, -0.34]
30	[1.48, 0.09, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.07, 0.08, 1.39]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[0.04, 0.01, -0.29]	[0.14, -0.02, -0.32]
31	[1.45, 0.04, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.07, 0.08, 1.4]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[0.04, 0.01, -0.3]	[0.15, -0.02, -0.33]
32	[1.46, 0.04, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.08, 0.08, 1.41]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[0.03, 0.01, -0.31]	[0.13, -0.02, -0.34]
33	[1.34, 0.04, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.08, 1.42]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[0.0, 0.01, -0.32]	[0.11, -0.02, -0.35]
34	[1.11, 0.03, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.12, 0.08, 1.42]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.02, 0.01, -0.32]	[0.09, -0.02, -0.34]
35	[0.89, 0.03, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.08, 1.41]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.04, 0.01, -0.31]	[0.07, -0.02, -0.34]
36	[0.7, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.16, 0.08, 1.41]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.05, 0.01, -0.31]	[0.06, -0.02, -0.34]
37	[0.56, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.17, 0.08, 1.4]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.06, 0.01, -0.3]	[0.04, -0.02, -0.33]
38	[0.45, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.18, 0.08, 1.4]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.07, 0.01, -0.3]	[0.04, -0.02, -0.33]
39	[0.37, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.18, 0.08, 1.4]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.08, 0.01, -0.3]	[0.03, -0.02, -0.32]
40	[0.3, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.19, 0.08, 1.39]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.08, 0.01, -0.29]	[0.03, -0.02, -0.32]
41	[0.26, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.19, 0.08, 1.39]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.09, 0.01, -0.29]	[0.02, -0.02, -0.31]
42	[0.22, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.19, 0.08, 1.38]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.09, 0.01, -0.28]	[0.02, -0.02, -0.31]
43	[0.19, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.2, 0.08, 1.38]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.09, 0.01, -0.28]	[0.02, -0.02, -0.31]
44	[0.17, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.2, 0.08, 1.38]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.09, 0.01, -0.28]	[0.02, -0.02, -0.3]
45	[0.15, 0.01, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.2, 0.08, 1.37]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.09, 0.01, -0.27]	[0.01, -0.02, -0.3]
46	[0.14, 0.01, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.2, 0.08, 1.37]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.09, 0.01, -0.27]	[0.01, -0.02, -0.3]
47	[0.13, 0.01, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.2, 0.08, 1.37]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.09, 0.01, -0.27]	[0.01, -0.02, -0.29]
48	[0.12, 0.01, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.2, 0.08, 1.36]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.1, 0.01, -0.26]	[0.01, -0.02, -0.29]
49	[0.12, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.2, 0.08, 1.36]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.1, 0.01, -0.26]	[0.01, -0.02, -0.29]
50	[0.12, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.2, 0.08, 1.35]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.1, 0.01, -0.25]	[0.01, -0.02, -0.28]
51	[0.12, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.2, 0.08, 1.35]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.1, 0.01, -0.25]	[0.01, -0.02, -0.28]
52	[0.11, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.2, 0.08, 1.35]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.1, 0.01, -0.25]	[0.01, -0.02, -0.27]
53	[0.11, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.2, 0.08, 1.34]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.1, 0.01, -0.24]	[0.01, -0.02, -0.27]
54	[0.11, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.2, 0.08, 1.34]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.1, 0.01, -0.24]	[0.01, -0.02, -0.27]
55	[0.11, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.2, 0.08, 1.34]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.1, 0.01, -0.24]	[0.01, -0.02, -0.26]
56	[0.1, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.2, 0.08, 1.34]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.1, 0.01, -0.24]	[0.01, -0.02, -0.26]
57	[0.1, -0.03, -3.12, 0.0, 0.0, 0.0, -1.0]	[0.21, 0.08, 1.32]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.1, 0.01, -0.22]	[0.01, -0.02, -0.25]
58	[0.08, -0.03, -2.95, 0.0, 0.0, 0.0, -1.0]	[0.21, 0.08, 1.3]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.1, 0.01, -0.2]	[0.0, -0.02, -0.22]
59	[0.04, -0.02, -2.74, 0.0, 0.0, 0.0, -1.0]	[0.21, 0.08, 1.28]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.11, 0.01, -0.18]	[0.0, -0.02, -0.2]
60	[0.01, -0.02, -2.54, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.08, 1.26]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.11, 0.01, -0.16]	[-0.0, -0.02, -0.18]
61	[-0.02, -0.02, -2.34, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.08, 1.25]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.11, 0.01, -0.15]	[-0.0, -0.02, -0.17]
62	[-0.05, -0.03, -2.23, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.08, 1.25]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.11, 0.01, -0.15]	[-0.01, -0.02, -0.17]
63	[-0.05, -0.05, -2.23, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.08, 1.25]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.11, 0.01, -0.15]	[-0.01, -0.03, -0.17]
64	[-0.05, -0.05, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.08, 1.24]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.11, 0.01, -0.14]	[-0.0, -0.03, -0.17]
65	[-0.05, -0.06, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.08, 1.24]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.11, 0.01, -0.14]	[-0.01, -0.03, -0.17]
66	[-0.05, -0.06, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.08, 1.24]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.11, 0.01, -0.14]	[-0.01, -0.03, -0.17]
67	[-0.05, -0.06, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.08, 1.24]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.11, 0.01, -0.14]	[-0.01, -0.03, -0.17]
68	[-0.05, -0.06, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.08, 1.24]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.11, 0.01, -0.14]	[-0.01, -0.03, -0.17]
69	[-0.05, -0.06, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.08, 1.24]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.11, 0.01, -0.14]	[-0.01, -0.03, -0.17]
70	[-0.05, -0.06, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.08, 1.24]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.11, 0.01, -0.14]	[-0.01, -0.03, -0.17]
71	[-0.05, -0.06, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.08, 1.24]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.11, 0.01, -0.14]	[-0.01, -0.03, -0.17]
72	[-0.05, -0.06, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.08, 1.24]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.11, 0.01, -0.14]	[-0.01, -0.03, -0.17]
73	[-0.05, -0.06, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.08, 1.24]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.11, 0.01, -0.14]	[-0.01, -0.03, -0.17]
74	[-0.05, -0.06, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.08, 1.24]	[0.11, 0.09, 1.1]	[0.21, 0.06, 1.07]	[-0.11, 0.01, -0.14]	[-0.01, -0.03, -0.17]
