step	action	robot0_eef_pos	door_pos	handle_pos	door_to_eef_pos	handle_to_eef_pos
41	[0.96, 0.01, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.2, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.03, 0.07, -0.3]	[0.09, -0.02, -0.32]
42	[0.86, 0.01, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.02, 0.07, -0.3]	[0.08, -0.02, -0.32]
43	[0.78, 0.01, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.07, -0.02, -0.32]
44	[0.73, 0.01, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.07, -0.02, -0.32]
45	[0.7, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.07, -0.02, -0.32]
46	[0.69, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.07, -0.02, -0.32]
47	[0.69, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.07, -0.02, -0.32]
48	[0.69, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.07, -0.02, -0.32]
49	[0.69, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.07, -0.02, -0.32]
50	[0.69, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.07, -0.02, -0.32]
51	[0.69, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.07, -0.02, -0.32]
52	[0.68, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.07, -0.02, -0.32]
53	[0.67, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.07, -0.02, -0.32]
54	[0.66, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.06, -0.02, -0.32]
55	[0.65, 0.01, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.06, -0.02, -0.32]
56	[0.65, 0.01, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.06, -0.02, -0.32]
57	[0.65, 0.01, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.06, -0.02, -0.32]
58	[0.65, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.06, -0.02, -0.32]
59	[0.65, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.06, -0.02, -0.32]
60	[0.65, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.06, -0.02, -0.32]
61	[0.65, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.06, -0.02, -0.32]
62	[0.65, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.06, -0.02, -0.32]
63	[0.64, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.06, -0.02, -0.32]
64	[0.64, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.06, -0.02, -0.32]
65	[0.64, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.06, -0.02, -0.32]
66	[0.64, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.06, -0.02, -0.32]
67	[0.64, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.06, -0.02, -0.32]
68	[0.64, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.06, -0.02, -0.32]
69	[0.64, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.06, -0.02, -0.32]
70	[0.64, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.06, -0.02, -0.32]
71	[0.64, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.06, -0.02, -0.32]
72	[0.64, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.06, -0.02, -0.32]
73	[0.64, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.06, -0.02, -0.32]
74	[0.64, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.22, 0.06, 1.4]	[0.23, 0.13, 1.1]	[0.29, 0.03, 1.08]	[0.01, 0.07, -0.3]	[0.06, -0.02, -0.32]
