step	action	robot0_eef_pos	door_pos	handle_pos	door_to_eef_pos	handle_to_eef_pos
17	[0.01, -0.25, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.2, 1.19]	[-0.19, -0.34, 1.1]	[-0.13, -0.24, 1.08]	[-0.06, -0.14, -0.09]	[0.0, -0.04, -0.11]
18	[0.01, -0.18, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.2, 1.19]	[-0.19, -0.34, 1.1]	[-0.13, -0.24, 1.08]	[-0.06, -0.13, -0.09]	[0.0, -0.04, -0.11]
19	[0.0, -0.13, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.21, 1.19]	[-0.19, -0.34, 1.1]	[-0.13, -0.24, 1.08]	[-0.06, -0.13, -0.09]	[-0.0, -0.03, -0.11]
20	[-0.0, -0.15, -1.62, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.21, 1.17]	[-0.19, -0.34, 1.1]	[-0.13, -0.24, 1.08]	[-0.06, -0.13, -0.07]	[-0.0, -0.03, -0.1]
21	[-0.01, -0.12, -1.46, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.21, 1.15]	[-0.19, -0.34, 1.1]	[-0.13, -0.24, 1.08]	[-0.06, -0.12, -0.05]	[-0.0, -0.03, -0.07]
22	[-0.02, -0.09, -1.24, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.22, 1.13]	[-0.19, -0.34, 1.1]	[-0.13, -0.24, 1.08]	[-0.06, -0.12, -0.03]	[-0.0, -0.03, -0.05]
23	[-0.02, -0.07, -1.01, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.22, 1.1]	[-0.19, -0.34, 1.1]	[-0.13, -0.24, 1.07]	[-0.06, -0.12, -0.0]	[-0.0, -0.03, -0.03]
24	[-0.01, -0.06, -0.79, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.22, 1.08]	[-0.19, -0.34, 1.1]	[-0.13, -0.24, 1.05]	[-0.06, -0.12, 0.02]	[0.0, -0.03, -0.03]
25	[0.02, -0.05, -0.79, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.22, 1.07]	[-0.19, -0.34, 1.1]	[-0.13, -0.24, 1.04]	[-0.06, -0.12, 0.03]	[0.01, -0.03, -0.03]
26	[0.06, -0.05, -0.79, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.22, 1.05]	[-0.19, -0.34, 1.1]	[-0.12, -0.24, 1.02]	[-0.06, -0.12, 0.05]	[0.01, -0.03, -0.03]
27	[0.11, -0.06, -0.78, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.22, 1.03]	[-0.19, -0.34, 1.1]	[-0.11, -0.25, 1.01]	[-0.06, -0.12, 0.07]	[0.02, -0.03, -0.03]
28	[0.16, -0.06, -0.76, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.22, 1.01]	[-0.19, -0.34, 1.1]	[-0.1, -0.25, 0.99]	[-0.07, -0.12, 0.09]	[0.02, -0.03, -0.02]
29	[0.22, -0.06, -0.72, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.22, 1.0]	[-0.19, -0.34, 1.1]	[-0.1, -0.25, 0.99]	[-0.07, -0.12, 0.1]	[0.02, -0.03, -0.01]
30	[0.21, -0.05, -0.61, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.22, 0.98]	[-0.19, -0.34, 1.1]	[-0.1, -0.25, 0.99]	[-0.08, -0.11, 0.12]	[0.01, -0.02, 0.01]
31	[0.12, -0.04, -0.41, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.22, 0.97]	[-0.19, -0.34, 1.1]	[-0.09, -0.25, 0.98]	[-0.08, -0.11, 0.13]	[0.02, -0.02, 0.01]
32	[0.18, -0.03, -0.38, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.22, 0.96]	[-0.19, -0.34, 1.1]	[-0.09, -0.25, 0.98]	[-0.08, -0.11, 0.14]	[0.02, -0.02, 0.02]
33	[0.22, -0.04, -0.34, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.22, 0.95]	[-0.19, -0.34, 1.1]	[-0.08, -0.25, 0.97]	[-0.09, -0.11, 0.15]	[0.03, -0.02, 0.02]
34	[0.26, -0.04, -0.3, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.22, 0.95]	[-0.19, -0.34, 1.1]	[-0.07, -0.25, 0.97]	[-0.09, -0.11, 0.15]	[0.03, -0.02, 0.02]
35	[0.29, -0.04, -0.26, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.23, 0.94]	[-0.19, -0.34, 1.1]	[-0.07, -0.25, 0.97]	[-0.09, -0.11, 0.16]	[0.03, -0.02, 0.03]
36	[0.31, -0.05, -0.22, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.23, 0.93]	[-0.19, -0.34, 1.1]	[-0.06, -0.25, 0.96]	[-0.1, -0.11, 0.17]	[0.03, -0.02, 0.03]
37	[0.32, -0.05, -0.19, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.23, 0.93]	[-0.19, -0.34, 1.1]	[-0.06, -0.25, 0.96]	[-0.1, -0.11, 0.17]	[0.03, -0.02, 0.03]
38	[0.33, -0.05, -0.16, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.23, 0.92]	[-0.19, -0.34, 1.1]	[-0.05, -0.25, 0.96]	[-0.11, -0.11, 0.18]	[0.03, -0.02, 0.04]
39	[0.34, -0.05, -0.13, 0.0, 0.0, 0.0, -1.0]	[-0.08, -0.23, 0.92]	[-0.19, -0.34, 1.1]	[-0.05, -0.25, 0.96]	[-0.11, -0.11, 0.18]	[0.03, -0.02, 0.04]
40	[0.34, -0.05, -0.11, 0.0, 0.0, 0.0, -1.0]	[-0.07, -0.23, 0.91]	[-0.19, -0.34, 1.1]	[-0.04, -0.25, 0.95]	[-0.12, -0.11, 0.19]	[0.03, -0.02, 0.04]
41	[0.34, 0.75, 0.4, 0.0, 0.0, 0.0, -1.0]	[-0.07, -0.22, 0.92]	[-0.19, -0.33, 1.1]	[-0.04, -0.25, 0.95]	[-0.12, -0.12, 0.18]	[0.03, -0.03, 0.04]
42	[0.34, 0.71, 0.37, 0.0, 0.0, 0.0, -1.0]	[-0.08, -0.21, 0.92]	[-0.19, -0.33, 1.1]	[-0.04, -0.24, 0.95]	[-0.11, -0.12, 0.18]	[0.03, -0.03, 0.03]
43	[0.33, 0.69, 0.34, 0.0, 0.0, 0.0, -1.0]	[-0.08, -0.19, 0.92]	[-0.19, -0.32, 1.1]	[-0.05, -0.22, 0.95]	[-0.11, -0.13, 0.18]	[0.03, -0.03, 0.03]
44	[0.33, 0.7, 0.32, 0.0, 0.0, 0.0, -1.0]	[-0.08, -0.18, 0.92]	[-0.19, -0.31, 1.1]	[-0.05, -0.21, 0.95]	[-0.11, -0.13, 0.18]	[0.03, -0.03, 0.03]
45	[0.32, 0.7, 0.31, 0.0, 0.0, 0.0, -1.0]	[-0.08, -0.16, 0.92]	[-0.19, -0.3, 1.1]	[-0.05, -0.19, 0.95]	[-0.11, -0.14, 0.18]	[0.03, -0.03, 0.03]
46	[0.32, 0.69, 0.29, 0.0, 0.0, 0.0, -1.0]	[-0.08, -0.15, 0.93]	[-0.19, -0.29, 1.1]	[-0.05, -0.18, 0.95]	[-0.11, -0.14, 0.17]	[0.03, -0.03, 0.03]
47	[0.32, 0.68, 0.27, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.14, 0.93]	[-0.19, -0.28, 1.1]	[-0.05, -0.17, 0.95]	[-0.1, -0.15, 0.17]	[0.03, -0.03, 0.03]
48	[0.32, 0.66, 0.26, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.12, 0.93]	[-0.19, -0.28, 1.1]	[-0.06, -0.16, 0.95]	[-0.1, -0.16, 0.17]	[0.03, -0.04, 0.02]
49	[0.32, 0.64, 0.24, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.11, 0.93]	[-0.19, -0.27, 1.1]	[-0.06, -0.15, 0.95]	[-0.1, -0.16, 0.17]	[0.03, -0.04, 0.02]
50	[0.32, 0.61, 0.23, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.1, 0.93]	[-0.19, -0.27, 1.1]	[-0.06, -0.14, 0.95]	[-0.1, -0.17, 0.17]	[0.03, -0.04, 0.02]
51	[0.32, 0.6, 0.22, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.09, 0.93]	[-0.2, -0.26, 1.1]	[-0.06, -0.13, 0.95]	[-0.1, -0.17, 0.17]	[0.03, -0.04, 0.02]
52	[0.32, 0.6, 0.22, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.08, 0.93]	[-0.2, -0.25, 1.1]	[-0.07, -0.12, 0.95]	[-0.1, -0.17, 0.17]	[0.03, -0.04, 0.02]
53	[0.32, 0.6, 0.22, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.07, 0.93]	[-0.2, -0.25, 1.1]	[-0.07, -0.12, 0.95]	[-0.09, -0.18, 0.17]	[0.03, -0.04, 0.02]
54	[0.32, 0.58, 0.22, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.07, 0.93]	[-0.2, -0.24, 1.1]	[-0.07, -0.11, 0.95]	[-0.09, -0.18, 0.17]	[0.03, -0.04, 0.02]
55	[0.32, 0.58, 0.22, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.06, 0.93]	[-0.2, -0.24, 1.1]	[-0.08, -0.1, 0.95]	[-0.09, -0.18, 0.17]	[0.03, -0.04, 0.02]
56	[0.32, 0.59, 0.22, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.05, 0.93]	[-0.2, -0.24, 1.1]	[-0.08, -0.1, 0.95]	[-0.09, -0.18, 0.17]	[0.03, -0.04, 0.02]
57	[0.33, 0.57, 0.22, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.04, 0.93]	[-0.2, -0.24, 1.1]	[-0.08, -0.1, 0.95]	[-0.09, -0.19, 0.17]	[0.03, -0.05, 0.02]
58	[0.35, 0.49, 0.21, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.04, 0.93]	[-0.2, -0.24, 1.1]	[-0.08, -0.09, 0.95]	[-0.09, -0.2, 0.17]	[0.03, -0.06, 0.02]
59	[0.35, 0.42, 0.19, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.03, 0.93]	[-0.2, -0.24, 1.1]	[-0.08, -0.09, 0.95]	[-0.09, -0.21, 0.17]	[0.03, -0.06, 0.02]
60	[0.34, 0.36, 0.18, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.02, 0.93]	[-0.2, -0.24, 1.1]	[-0.08, -0.1, 0.95]	[-0.09, -0.21, 0.17]	[0.03, -0.07, 0.02]
61	[0.32, 0.29, 0.17, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.02, 0.94]	[-0.2, -0.24, 1.1]	[-0.08, -0.09, 0.95]	[-0.09, -0.22, 0.16]	[0.03, -0.07, 0.02]
62	[0.31, 0.26, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.02, 0.94]	[-0.2, -0.24, 1.1]	[-0.08, -0.09, 0.95]	[-0.09, -0.22, 0.16]	[0.03, -0.08, 0.02]
63	[0.31, 0.22, 0.15, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.01, 0.94]	[-0.2, -0.24, 1.1]	[-0.08, -0.09, 0.95]	[-0.09, -0.22, 0.16]	[0.03, -0.08, 0.01]
64	[0.3, 0.19, 0.15, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.01, 0.94]	[-0.2, -0.24, 1.1]	[-0.08, -0.09, 0.95]	[-0.09, -0.23, 0.16]	[0.03, -0.08, 0.01]
65	[0.3, 0.16, 0.14, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.01, 0.94]	[-0.2, -0.24, 1.1]	[-0.08, -0.09, 0.95]	[-0.09, -0.23, 0.16]	[0.03, -0.09, 0.01]
66	[0.3, 0.14, 0.14, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.01, 0.94]	[-0.2, -0.24, 1.1]	[-0.08, -0.09, 0.95]	[-0.09, -0.23, 0.16]	[0.03, -0.09, 0.01]
67	[0.3, 0.13, 0.14, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.01, 0.94]	[-0.2, -0.24, 1.1]	[-0.08, -0.09, 0.95]	[-0.09, -0.23, 0.16]	[0.03, -0.09, 0.01]
68	[0.3, 0.13, 0.14, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.01, 0.94]	[-0.2, -0.24, 1.1]	[-0.08, -0.09, 0.95]	[-0.09, -0.23, 0.16]	[0.03, -0.09, 0.01]
69	[0.3, 0.13, 0.14, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.01, 0.94]	[-0.2, -0.24, 1.1]	[-0.08, -0.09, 0.95]	[-0.09, -0.23, 0.16]	[0.03, -0.09, 0.01]
70	[0.3, 0.13, 0.14, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.01, 0.94]	[-0.2, -0.24, 1.1]	[-0.08, -0.09, 0.95]	[-0.1, -0.23, 0.16]	[0.03, -0.09, 0.01]
71	[0.3, 0.13, 0.14, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.01, 0.94]	[-0.2, -0.24, 1.1]	[-0.08, -0.09, 0.95]	[-0.1, -0.23, 0.16]	[0.03, -0.09, 0.01]
72	[0.3, 0.13, 0.14, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.01, 0.94]	[-0.2, -0.24, 1.1]	[-0.08, -0.09, 0.95]	[-0.1, -0.23, 0.16]	[0.03, -0.09, 0.01]
73	[0.3, 0.13, 0.14, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.01, 0.94]	[-0.2, -0.24, 1.1]	[-0.08, -0.09, 0.95]	[-0.1, -0.23, 0.16]	[0.03, -0.09, 0.01]
74	[0.3, 0.13, 0.14, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.01, 0.94]	[-0.2, -0.24, 1.1]	[-0.08, -0.09, 0.95]	[-0.1, -0.23, 0.16]	[0.03, -0.09, 0.01]
75	[0.3, 0.13, 0.14, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.01, 0.94]	[-0.2, -0.24, 1.1]	[-0.08, -0.09, 0.95]	[-0.1, -0.23, 0.16]	[0.03, -0.09, 0.01]
76	[0.3, 0.13, 0.14, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.01, 0.94]	[-0.2, -0.24, 1.1]	[-0.08, -0.09, 0.95]	[-0.1, -0.23, 0.16]	[0.03, -0.09, 0.01]
77	[0.3, 0.13, 0.14, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.01, 0.94]	[-0.2, -0.24, 1.1]	[-0.08, -0.09, 0.95]	[-0.1, -0.23, 0.16]	[0.03, -0.09, 0.01]
78	[0.3, 0.13, 0.14, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.01, 0.94]	[-0.2, -0.24, 1.1]	[-0.08, -0.09, 0.95]	[-0.1, -0.23, 0.16]	[0.03, -0.09, 0.01]
79	[0.3, 0.13, 0.14, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.01, 0.94]	[-0.2, -0.24, 1.1]	[-0.08, -0.09, 0.95]	[-0.1, -0.23, 0.16]	[0.03, -0.09, 0.01]
