step	action	robot0_eef_pos	door_pos	handle_pos	door_to_eef_pos	handle_to_eef_pos
14	[2.08, 1.26, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.12, 0.04, 1.22]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[0.12, 0.06, -0.12]	[0.22, 0.1, -0.15]
15	[2.21, 1.27, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.13, 0.04, 1.24]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[0.12, 0.07, -0.14]	[0.23, 0.1, -0.17]
16	[2.29, 1.29, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, 0.04, 1.27]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[0.13, 0.07, -0.17]	[0.24, 0.11, -0.19]
17	[2.37, 1.3, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, 0.04, 1.29]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[0.14, 0.07, -0.19]	[0.24, 0.11, -0.22]
18	[2.43, 1.31, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.15, 0.04, 1.32]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[0.14, 0.07, -0.22]	[0.25, 0.1, -0.25]
19	[2.48, 1.29, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.13, 0.06, 1.37]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[0.12, 0.05, -0.27]	[0.23, 0.09, -0.3]
20	[2.29, 1.11, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.1, 0.08, 1.41]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[0.1, 0.03, -0.31]	[0.2, 0.06, -0.34]
21	[2.02, 0.9, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.07, 0.1, 1.43]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[0.07, 0.0, -0.33]	[0.17, 0.04, -0.36]
22	[1.72, 0.68, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.04, 0.12, 1.45]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[0.04, -0.01, -0.35]	[0.14, 0.02, -0.38]
23	[1.42, 0.5, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.01, 0.13, 1.47]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[0.01, -0.03, -0.37]	[0.11, 0.01, -0.39]
24	[1.11, 0.35, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.02, 0.14, 1.47]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.02, -0.04, -0.37]	[0.08, -0.0, -0.4]
25	[0.83, 0.24, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.04, 0.15, 1.48]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.05, -0.05, -0.38]	[0.06, -0.01, -0.41]
26	[0.6, 0.16, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.06, 0.16, 1.48]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.06, -0.05, -0.38]	[0.04, -0.01, -0.41]
27	[0.43, 0.1, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.07, 0.16, 1.48]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.07, -0.06, -0.38]	[0.03, -0.02, -0.41]
28	[0.3, 0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.08, 0.16, 1.48]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.08, -0.06, -0.38]	[0.02, -0.02, -0.41]
29	[0.22, 0.04, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.08, 0.17, 1.48]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.09, -0.06, -0.38]	[0.02, -0.02, -0.41]
30	[0.16, 0.03, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.17, 1.48]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.09, -0.06, -0.38]	[0.01, -0.02, -0.41]
31	[0.12, 0.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.17, 1.49]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.1, -0.06, -0.39]	[0.01, -0.02, -0.41]
32	[0.09, -0.04, -4.64, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.17, 1.47]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.1, -0.06, -0.37]	[0.0, -0.02, -0.4]
33	[0.04, -0.04, -4.5, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.17, 1.46]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.36]	[-0.0, -0.03, -0.38]
34	[-0.02, -0.05, -4.34, 0.0, 0.0, 0.0, -1.0]	[0.11, 0.17, 1.44]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.34]	[-0.01, -0.03, -0.37]
35	[-0.07, -0.06, -4.18, 0.0, 0.0, 0.0, -1.0]	[0.11, 0.17, 1.43]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.12, -0.07, -0.33]	[-0.01, -0.03, -0.35]
36	[-0.12, -0.06, -4.03, 0.0, 0.0, 0.0, -1.0]	[0.12, 0.17, 1.41]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.12, -0.07, -0.31]	[-0.02, -0.03, -0.34]
37	[-0.15, -0.07, -3.88, 0.0, 0.0, 0.0, -1.0]	[0.12, 0.17, 1.4]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.12, -0.07, -0.3]	[-0.02, -0.03, -0.32]
38	[-0.18, -0.07, -3.74, 0.0, 0.0, 0.0, -1.0]	[0.12, 0.17, 1.38]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.13, -0.07, -0.28]	[-0.02, -0.03, -0.31]
39	[-0.2, -0.07, -3.58, 0.0, 0.0, 0.0, -1.0]	[0.12, 0.17, 1.36]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.13, -0.07, -0.26]	[-0.02, -0.03, -0.29]
40	[-0.21, -0.07, -3.41, 0.0, 0.0, 0.0, -1.0]	[0.12, 0.17, 1.35]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.12, -0.07, -0.25]	[-0.02, -0.03, -0.27]
41	[-0.2, -0.07, -3.23, 0.0, 0.0, 0.0, -1.0]	[0.12, 0.17, 1.32]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.12, -0.06, -0.22]	[-0.02, -0.03, -0.25]
42	[-0.17, -0.05, -3.03, 0.0, 0.0, 0.0, -1.0]	[0.11, 0.17, 1.3]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.12, -0.06, -0.2]	[-0.01, -0.02, -0.23]
43	[-0.12, -0.04, -2.8, 0.0, 0.0, 0.0, -1.0]	[0.11, 0.17, 1.28]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.18]	[-0.01, -0.02, -0.21]
44	[-0.07, -0.02, -2.55, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.25]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.15]	[-0.0, -0.02, -0.18]
45	[-0.02, -0.0, -2.29, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.25]	[-0.01, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.15]	[-0.0, -0.02, -0.18]
46	[-0.03, -0.02, -2.28, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.25]	[-0.01, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.15]	[-0.0, -0.02, -0.18]
47	[-0.01, -0.01, -2.26, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.25]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.15]	[-0.0, -0.02, -0.17]
48	[-0.01, -0.01, -2.24, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.25]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.15]	[-0.0, -0.02, -0.17]
49	[-0.01, -0.01, -2.23, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.24]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.14]	[-0.0, -0.02, -0.17]
50	[-0.01, -0.01, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.24]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.14]	[-0.0, -0.02, -0.17]
51	[-0.01, -0.01, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.24]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.14]	[-0.0, -0.02, -0.17]
52	[-0.01, -0.01, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.24]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.14]	[-0.0, -0.02, -0.17]
53	[-0.01, -0.01, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.24]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.14]	[-0.0, -0.02, -0.17]
54	[-0.01, -0.01, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.24]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.14]	[-0.0, -0.02, -0.17]
55	[-0.01, -0.01, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.24]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.14]	[-0.0, -0.02, -0.17]
56	[-0.01, -0.01, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.24]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.14]	[-0.0, -0.02, -0.17]
57	[-0.01, -0.01, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.24]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.14]	[-0.0, -0.02, -0.17]
58	[-0.01, -0.01, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.24]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.14]	[-0.0, -0.02, -0.17]
59	[-0.01, -0.01, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.24]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.14]	[-0.0, -0.02, -0.17]
60	[-0.01, -0.01, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.24]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.14]	[-0.0, -0.02, -0.17]
61	[-0.01, -0.01, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.24]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.14]	[-0.0, -0.02, -0.17]
62	[-0.01, -0.01, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.24]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.14]	[-0.0, -0.02, -0.17]
63	[-0.01, -0.01, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.24]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.14]	[-0.0, -0.02, -0.17]
64	[-0.01, -0.01, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.24]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.14]	[-0.0, -0.02, -0.17]
65	[-0.01, -0.01, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.24]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.14]	[-0.0, -0.02, -0.17]
66	[-0.01, -0.01, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.24]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.14]	[-0.0, -0.02, -0.17]
67	[-0.01, -0.01, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.24]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.14]	[-0.0, -0.02, -0.17]
68	[-0.01, -0.01, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.24]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.14]	[-0.0, -0.02, -0.17]
69	[-0.01, -0.01, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.24]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.14]	[-0.0, -0.02, -0.17]
70	[-0.02, -0.01, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.24]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.14]	[-0.0, -0.02, -0.17]
71	[-0.02, -0.01, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.24]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.14]	[-0.0, -0.02, -0.17]
72	[-0.02, -0.01, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.24]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.14]	[-0.0, -0.02, -0.17]
73	[-0.02, -0.01, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.24]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.14]	[-0.0, -0.02, -0.17]
74	[-0.02, -0.01, -2.22, 0.0, 0.0, 0.0, -1.0]	[0.1, 0.16, 1.24]	[-0.0, 0.1, 1.1]	[0.1, 0.14, 1.07]	[-0.11, -0.06, -0.14]	[-0.0, -0.02, -0.17]
