step	action	robot0_eef_pos	door_pos	handle_pos	door_to_eef_pos	handle_to_eef_pos
48	[1.1, 3.14, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.11, 1.1]	[-0.14, 0.2, 1.1]	[-0.03, 0.18, 1.08]	[0.0, 0.31, 0.0]	[0.11, 0.29, -0.02]
49	[1.1, 3.14, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.11, 1.1]	[-0.14, 0.2, 1.1]	[-0.03, 0.18, 1.08]	[0.0, 0.31, 0.0]	[0.11, 0.29, -0.02]
50	[1.1, 3.14, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.11, 1.1]	[-0.14, 0.2, 1.1]	[-0.03, 0.18, 1.08]	[0.0, 0.31, 0.0]	[0.11, 0.29, -0.02]
51	[1.1, 3.14, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.11, 1.1]	[-0.14, 0.2, 1.1]	[-0.03, 0.18, 1.08]	[0.0, 0.31, 0.0]	[0.11, 0.29, -0.02]
52	[1.1, 3.14, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.11, 1.1]	[-0.14, 0.2, 1.1]	[-0.03, 0.18, 1.08]	[0.0, 0.31, 0.0]	[0.11, 0.29, -0.02]
53	[1.1, 3.14, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.11, 1.1]	[-0.14, 0.2, 1.1]	[-0.03, 0.18, 1.08]	[0.0, 0.31, 0.0]	[0.11, 0.29, -0.02]
54	[1.1, 3.14, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.11, 1.1]	[-0.14, 0.2, 1.1]	[-0.03, 0.18, 1.08]	[0.0, 0.31, 0.0]	[0.11, 0.29, -0.02]
55	[1.1, 3.14, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.11, 1.1]	[-0.14, 0.2, 1.1]	[-0.03, 0.18, 1.08]	[0.0, 0.31, 0.0]	[0.11, 0.29, -0.02]
56	[1.1, 3.14, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.11, 1.1]	[-0.14, 0.2, 1.1]	[-0.03, 0.18, 1.08]	[0.0, 0.31, 0.0]	[0.11, 0.29, -0.02]
57	[1.1, 3.14, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.11, 1.1]	[-0.14, 0.2, 1.1]	[-0.03, 0.18, 1.08]	[0.0, 0.31, 0.0]	[0.11, 0.29, -0.02]
58	[1.1, 3.14, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.11, 1.1]	[-0.14, 0.2, 1.1]	[-0.03, 0.18, 1.08]	[0.0, 0.31, 0.0]	[0.11, 0.29, -0.02]
59	[1.1, 3.14, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.11, 1.1]	[-0.14, 0.2, 1.1]	[-0.03, 0.18, 1.08]	[0.0, 0.31, 0.0]	[0.11, 0.29, -0.02]
60	[1.1, 3.14, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.11, 1.1]	[-0.14, 0.2, 1.1]	[-0.03, 0.18, 1.08]	[0.0, 0.31, 0.0]	[0.11, 0.29, -0.02]
61	[1.1, 3.14, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.11, 1.1]	[-0.14, 0.2, 1.1]	[-0.03, 0.18, 1.08]	[0.0, 0.31, 0.0]	[0.11, 0.29, -0.02]
62	[1.1, 3.14, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.11, 1.1]	[-0.14, 0.2, 1.1]	[-0.03, 0.18, 1.08]	[0.0, 0.31, 0.0]	[0.11, 0.29, -0.02]
63	[1.1, 3.14, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.11, 1.1]	[-0.14, 0.2, 1.1]	[-0.03, 0.18, 1.08]	[0.0, 0.31, 0.0]	[0.11, 0.29, -0.02]
64	[1.1, 3.14, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.11, 1.1]	[-0.14, 0.2, 1.1]	[-0.03, 0.18, 1.08]	[0.0, 0.31, 0.0]	[0.11, 0.29, -0.02]
65	[1.1, 3.14, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.11, 1.1]	[-0.14, 0.2, 1.1]	[-0.03, 0.18, 1.08]	[0.0, 0.31, 0.0]	[0.11, 0.29, -0.02]
66	[1.1, 3.14, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.11, 1.1]	[-0.14, 0.2, 1.1]	[-0.03, 0.18, 1.08]	[0.0, 0.31, 0.0]	[0.11, 0.29, -0.02]
67	[1.1, 3.14, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.11, 1.1]	[-0.14, 0.2, 1.1]	[-0.03, 0.18, 1.08]	[0.0, 0.31, 0.0]	[0.11, 0.29, -0.02]
68	[1.1, 3.14, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.11, 1.1]	[-0.14, 0.2, 1.1]	[-0.03, 0.18, 1.08]	[0.0, 0.31, 0.0]	[0.11, 0.29, -0.02]
69	[1.1, 3.14, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.11, 1.1]	[-0.14, 0.2, 1.1]	[-0.03, 0.18, 1.08]	[0.0, 0.31, 0.0]	[0.11, 0.29, -0.02]
70	[1.1, 3.14, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.11, 1.1]	[-0.14, 0.2, 1.1]	[-0.03, 0.18, 1.08]	[0.0, 0.31, 0.0]	[0.11, 0.29, -0.02]
71	[1.1, 3.14, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.11, 1.1]	[-0.14, 0.2, 1.1]	[-0.03, 0.18, 1.08]	[0.0, 0.31, 0.0]	[0.11, 0.29, -0.02]
72	[1.1, 3.14, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.11, 1.1]	[-0.14, 0.2, 1.1]	[-0.03, 0.18, 1.08]	[0.0, 0.31, 0.0]	[0.11, 0.29, -0.02]
73	[1.1, 3.14, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.11, 1.1]	[-0.14, 0.2, 1.1]	[-0.03, 0.18, 1.08]	[0.0, 0.31, 0.0]	[0.11, 0.29, -0.02]
74	[1.1, 3.13, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.11, 1.1]	[-0.14, 0.2, 1.1]	[-0.03, 0.18, 1.08]	[0.0, 0.31, 0.0]	[0.11, 0.29, -0.02]
