step	action	robot0_eef_pos	door_pos	handle_pos	door_to_eef_pos	handle_to_eef_pos
27	[0.13, 0.21, -0.62, 0.0, 0.0, 0.0, -1.0]	[-0.15, 0.02, 0.98]	[-0.09, -0.11, 1.1]	[-0.13, 0.02, 0.97]	[0.06, -0.13, 0.12]	[0.02, 0.01, -0.01]
28	[0.18, 0.28, -0.59, 0.0, 0.0, 0.0, -1.0]	[-0.15, 0.02, 0.97]	[-0.09, -0.11, 1.1]	[-0.13, 0.03, 0.97]	[0.06, -0.13, 0.13]	[0.02, 0.01, -0.0]
29	[0.22, 0.33, -0.53, 0.0, 0.0, 0.0, -1.0]	[-0.15, 0.03, 0.96]	[-0.09, -0.11, 1.1]	[-0.12, 0.04, 0.96]	[0.06, -0.14, 0.14]	[0.03, 0.02, 0.01]
30	[0.25, 0.36, -0.44, 0.0, 0.0, 0.0, -1.0]	[-0.15, 0.03, 0.94]	[-0.09, -0.11, 1.1]	[-0.12, 0.05, 0.96]	[0.06, -0.14, 0.16]	[0.03, 0.02, 0.02]
31	[0.28, 0.37, -0.35, 0.0, 0.0, 0.0, -1.0]	[-0.15, 0.04, 0.93]	[-0.09, -0.11, 1.1]	[-0.12, 0.05, 0.96]	[0.06, -0.15, 0.17]	[0.03, 0.02, 0.02]
32	[0.29, 0.36, -0.27, 0.0, 0.0, 0.0, -1.0]	[-0.14, 0.04, 0.93]	[-0.09, -0.11, 1.1]	[-0.11, 0.06, 0.96]	[0.06, -0.16, 0.17]	[0.03, 0.01, 0.03]
33	[0.31, 0.34, -0.2, 0.0, 0.0, 0.0, -1.0]	[-0.14, 0.05, 0.92]	[-0.09, -0.11, 1.1]	[-0.11, 0.06, 0.95]	[0.05, -0.16, 0.18]	[0.03, 0.01, 0.04]
34	[0.31, 0.33, -0.15, 0.0, 0.0, 0.0, -1.0]	[-0.14, 0.06, 0.91]	[-0.09, -0.11, 1.1]	[-0.11, 0.07, 0.95]	[0.05, -0.17, 0.19]	[0.03, 0.01, 0.04]
35	[0.32, 1.12, 0.39, 0.0, 0.0, 0.0, -1.0]	[-0.14, 0.07, 0.91]	[-0.09, -0.11, 1.1]	[-0.11, 0.07, 0.95]	[0.05, -0.18, 0.19]	[0.03, 0.0, 0.04]
36	[0.34, 1.03, 0.37, 0.0, 0.0, 0.0, -1.0]	[-0.14, 0.08, 0.92]	[-0.09, -0.11, 1.1]	[-0.11, 0.07, 0.95]	[0.06, -0.19, 0.18]	[0.03, -0.02, 0.03]
37	[0.33, 0.83, 0.35, 0.0, 0.0, 0.0, -1.0]	[-0.15, 0.09, 0.92]	[-0.09, -0.11, 1.1]	[-0.11, 0.07, 0.95]	[0.06, -0.21, 0.18]	[0.03, -0.03, 0.03]
38	[0.34, 0.71, 0.32, 0.0, 0.0, 0.0, -1.0]	[-0.15, 0.1, 0.92]	[-0.09, -0.11, 1.1]	[-0.11, 0.07, 0.95]	[0.06, -0.22, 0.18]	[0.04, -0.04, 0.03]
39	[0.35, 0.61, 0.3, 0.0, 0.0, 0.0, -1.0]	[-0.15, 0.11, 0.93]	[-0.09, -0.11, 1.1]	[-0.11, 0.06, 0.95]	[0.06, -0.23, 0.17]	[0.03, -0.05, 0.03]
40	[0.35, 0.5, 0.28, 0.0, 0.0, 0.0, -1.0]	[-0.15, 0.12, 0.93]	[-0.09, -0.11, 1.1]	[-0.11, 0.06, 0.95]	[0.06, -0.23, 0.17]	[0.03, -0.06, 0.03]
41	[0.34, 0.42, 0.26, 0.0, 0.0, 0.0, -1.0]	[-0.15, 0.13, 0.93]	[-0.09, -0.11, 1.1]	[-0.11, 0.06, 0.95]	[0.06, -0.24, 0.17]	[0.03, -0.06, 0.02]
42	[0.34, 0.36, 0.24, 0.0, 0.0, 0.0, -1.0]	[-0.14, 0.13, 0.93]	[-0.09, -0.11, 1.1]	[-0.11, 0.07, 0.95]	[0.06, -0.25, 0.17]	[0.03, -0.07, 0.02]
43	[0.34, 0.31, 0.22, 0.0, 0.0, 0.0, -1.0]	[-0.14, 0.14, 0.93]	[-0.09, -0.11, 1.1]	[-0.11, 0.07, 0.95]	[0.06, -0.25, 0.17]	[0.03, -0.07, 0.02]
44	[0.34, 0.27, 0.2, 0.0, 0.0, 0.0, -1.0]	[-0.14, 0.15, 0.93]	[-0.09, -0.11, 1.1]	[-0.11, 0.07, 0.95]	[0.05, -0.26, 0.17]	[0.03, -0.08, 0.02]
45	[0.34, 0.24, 0.18, 0.0, 0.0, 0.0, -1.0]	[-0.14, 0.15, 0.93]	[-0.09, -0.11, 1.1]	[-0.11, 0.07, 0.95]	[0.05, -0.26, 0.17]	[0.03, -0.08, 0.02]
46	[0.34, 0.21, 0.17, 0.0, 0.0, 0.0, -1.0]	[-0.14, 0.16, 0.94]	[-0.09, -0.11, 1.1]	[-0.11, 0.07, 0.95]	[0.05, -0.27, 0.16]	[0.03, -0.08, 0.02]
47	[0.33, 0.17, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.14, 0.16, 0.94]	[-0.09, -0.11, 1.1]	[-0.11, 0.07, 0.95]	[0.05, -0.27, 0.16]	[0.03, -0.09, 0.01]
48	[0.33, 0.14, 0.15, 0.0, 0.0, 0.0, -1.0]	[-0.14, 0.16, 0.94]	[-0.09, -0.11, 1.1]	[-0.11, 0.06, 0.95]	[0.05, -0.27, 0.16]	[0.02, -0.1, 0.02]
49	[0.25, -0.03, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.14, 0.17, 0.94]	[-0.09, -0.11, 1.1]	[-0.13, 0.03, 0.97]	[0.05, -0.28, 0.16]	[0.01, -0.13, 0.03]
50	[0.1, -0.33, 0.27, 0.0, 0.0, 0.0, -1.0]	[-0.14, 0.16, 0.95]	[-0.09, -0.11, 1.1]	[-0.14, 0.01, 0.99]	[0.05, -0.27, 0.15]	[-0.0, -0.15, 0.04]
51	[-0.01, -0.55, 0.44, 0.0, 0.0, 0.0, -1.0]	[-0.14, 0.16, 0.96]	[-0.09, -0.11, 1.1]	[-0.15, -0.01, 1.02]	[0.05, -0.27, 0.14]	[-0.01, -0.17, 0.06]
52	[-0.07, -0.66, 0.63, 0.0, 0.0, 0.0, -1.0]	[-0.14, 0.15, 0.97]	[-0.09, -0.11, 1.1]	[-0.15, -0.02, 1.04]	[0.06, -0.26, 0.13]	[-0.01, -0.16, 0.08]
53	[-0.08, -0.63, 0.75, 0.0, 0.0, 0.0, -1.0]	[-0.15, 0.14, 0.98]	[-0.09, -0.11, 1.1]	[-0.15, -0.02, 1.08]	[0.06, -0.25, 0.12]	[-0.0, -0.16, 0.09]
54	[-0.05, -0.58, 0.92, 0.0, 0.0, 0.0, -1.0]	[-0.16, 0.13, 1.0]	[-0.09, -0.11, 1.1]	[-0.15, -0.02, 1.1]	[0.07, -0.24, 0.1]	[0.0, -0.15, 0.1]
55	[0.03, -0.45, 1.03, 0.0, 0.0, 0.0, -1.0]	[-0.16, 0.12, 1.02]	[-0.09, -0.11, 1.1]	[-0.15, -0.01, 1.12]	[0.07, -0.23, 0.08]	[0.01, -0.13, 0.11]
56	[0.11, -0.3, 1.06, 0.0, 0.0, 0.0, -1.0]	[-0.17, 0.11, 1.04]	[-0.09, -0.11, 1.1]	[-0.15, -0.01, 1.14]	[0.08, -0.22, 0.06]	[0.02, -0.12, 0.1]
57	[0.19, -0.17, 1.03, 0.0, 0.0, 0.0, -1.0]	[-0.17, 0.11, 1.05]	[-0.09, -0.11, 1.1]	[-0.15, -0.0, 1.14]	[0.08, -0.22, 0.05]	[0.02, -0.11, 0.09]
58	[0.23, -0.11, 0.88, 0.0, 0.0, 0.0, -1.0]	[-0.18, 0.11, 1.07]	[-0.09, -0.11, 1.1]	[-0.15, -0.01, 1.12]	[0.09, -0.22, 0.03]	[0.03, -0.12, 0.06]
59	[0.26, -0.17, 0.57, 0.0, 0.0, 0.0, -1.0]	[-0.18, 0.1, 1.07]	[-0.09, -0.11, 1.1]	[-0.15, -0.02, 1.1]	[0.1, -0.21, 0.03]	[0.03, -0.12, 0.03]
60	[0.31, -0.22, 0.3, 0.0, 0.0, 0.0, -1.0]	[-0.19, 0.1, 1.07]	[-0.09, -0.11, 1.1]	[-0.15, -0.02, 1.09]	[0.1, -0.21, 0.03]	[0.03, -0.12, 0.01]
61	[0.33, -0.2, 0.14, 0.0, 0.0, 0.0, -1.0]	[-0.19, 0.09, 1.07]	[-0.09, -0.11, 1.1]	[-0.16, -0.02, 1.08]	[0.1, -0.21, 0.03]	[0.03, -0.12, 0.01]
62	[0.33, -0.15, 0.06, 0.0, 0.0, 0.0, -1.0]	[-0.18, 0.09, 1.07]	[-0.09, -0.11, 1.1]	[-0.16, -0.02, 1.08]	[0.1, -0.2, 0.03]	[0.03, -0.11, 0.01]
63	[0.29, -0.11, 0.06, 0.0, 0.0, 0.0, -1.0]	[-0.18, 0.09, 1.07]	[-0.09, -0.11, 1.1]	[-0.16, -0.02, 1.08]	[0.09, -0.2, 0.03]	[0.02, -0.11, 0.01]
64	[0.24, -0.07, 0.06, 0.0, 0.0, 0.0, -1.0]	[-0.17, 0.08, 1.07]	[-0.09, -0.11, 1.1]	[-0.16, -0.02, 1.08]	[0.08, -0.19, 0.03]	[0.02, -0.1, 0.0]
65	[0.18, -0.04, 0.05, 0.0, 0.0, 0.0, -1.0]	[-0.17, 0.08, 1.07]	[-0.09, -0.11, 1.1]	[-0.16, -0.02, 1.08]	[0.08, -0.19, 0.03]	[0.01, -0.1, 0.0]
66	[0.12, -0.02, 0.03, 0.0, 0.0, 0.0, -1.0]	[-0.16, 0.08, 1.08]	[-0.09, -0.11, 1.1]	[-0.16, -0.02, 1.08]	[0.07, -0.19, 0.02]	[0.01, -0.1, 0.0]
67	[0.08, -0.01, 0.01, 0.0, 0.0, 0.0, -1.0]	[-0.16, 0.08, 1.08]	[-0.09, -0.11, 1.1]	[-0.15, -0.02, 1.08]	[0.07, -0.19, 0.02]	[0.01, -0.1, -0.0]
68	[0.06, -0.01, -0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, 0.08, 1.08]	[-0.09, -0.11, 1.1]	[-0.15, -0.02, 1.08]	[0.07, -0.19, 0.02]	[0.01, -0.1, -0.0]
69	[0.06, -0.01, -0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, 0.08, 1.08]	[-0.09, -0.11, 1.1]	[-0.15, -0.02, 1.07]	[0.07, -0.19, 0.02]	[0.01, -0.1, -0.0]
70	[0.06, -0.01, -0.01, 0.0, 0.0, 0.0, -1.0]	[-0.16, 0.08, 1.07]	[-0.09, -0.11, 1.1]	[-0.15, -0.02, 1.07]	[0.07, -0.19, 0.03]	[0.01, -0.1, -0.0]
71	[0.06, -0.01, -0.01, 0.0, 0.0, 0.0, -1.0]	[-0.16, 0.08, 1.07]	[-0.09, -0.11, 1.1]	[-0.15, -0.02, 1.07]	[0.07, -0.19, 0.03]	[0.01, -0.1, -0.0]
72	[0.06, -0.0, -0.01, 0.0, 0.0, 0.0, -1.0]	[-0.16, 0.08, 1.07]	[-0.09, -0.11, 1.1]	[-0.15, -0.02, 1.07]	[0.07, -0.19, 0.03]	[0.01, -0.1, -0.0]
73	[0.06, -0.0, -0.02, 0.0, 0.0, 0.0, -1.0]	[-0.16, 0.08, 1.07]	[-0.09, -0.11, 1.1]	[-0.15, -0.02, 1.07]	[0.07, -0.19, 0.03]	[0.01, -0.1, -0.0]
74	[0.07, 0.0, -0.02, 0.0, 0.0, 0.0, -1.0]	[-0.16, 0.08, 1.07]	[-0.09, -0.11, 1.1]	[-0.15, -0.02, 1.07]	[0.07, -0.19, 0.03]	[0.01, -0.1, -0.0]
