step	action	robot0_eef_pos	door_pos	handle_pos	door_to_eef_pos	handle_to_eef_pos
47	[-0.04, 1.43, -0.46, 0.0, 0.0, 0.0, -1.0]	[0.13, 0.01, 0.94]	[0.18, -0.07, 1.1]	[0.13, 0.13, 0.95]	[0.05, -0.07, 0.16]	[-0.01, 0.12, 0.01]
48	[-0.05, 1.43, -0.44, 0.0, 0.0, 0.0, -1.0]	[0.13, 0.0, 0.94]	[0.18, -0.07, 1.1]	[0.13, 0.13, 0.95]	[0.05, -0.07, 0.16]	[-0.01, 0.12, 0.01]
49	[-0.06, 1.43, -0.42, 0.0, 0.0, 0.0, -1.0]	[0.13, 0.0, 0.94]	[0.18, -0.07, 1.1]	[0.13, 0.13, 0.95]	[0.05, -0.07, 0.16]	[-0.01, 0.12, 0.01]
50	[-0.07, 1.43, -0.4, 0.0, 0.0, 0.0, -1.0]	[0.13, 0.0, 0.94]	[0.18, -0.07, 1.1]	[0.13, 0.13, 0.95]	[0.05, -0.07, 0.16]	[-0.01, 0.12, 0.01]
51	[-0.08, 1.43, -0.39, 0.0, 0.0, 0.0, -1.0]	[0.13, 0.0, 0.94]	[0.18, -0.07, 1.1]	[0.13, 0.13, 0.95]	[0.05, -0.07, 0.16]	[-0.01, 0.12, 0.01]
52	[-0.08, 1.43, -0.38, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.0, 0.94]	[0.18, -0.07, 1.1]	[0.13, 0.13, 0.95]	[0.04, -0.07, 0.16]	[-0.01, 0.12, 0.01]
53	[-0.08, 1.43, -0.37, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.0, 0.94]	[0.18, -0.07, 1.1]	[0.13, 0.13, 0.95]	[0.04, -0.07, 0.16]	[-0.01, 0.12, 0.01]
54	[-0.09, 1.43, -0.36, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.0, 0.94]	[0.18, -0.07, 1.1]	[0.13, 0.13, 0.95]	[0.04, -0.07, 0.16]	[-0.01, 0.12, 0.01]
55	[-0.09, 1.43, -0.36, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.0, 0.94]	[0.18, -0.07, 1.1]	[0.13, 0.13, 0.95]	[0.04, -0.07, 0.16]	[-0.01, 0.12, 0.01]
56	[-0.09, 1.43, -0.36, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.0, 0.94]	[0.18, -0.07, 1.1]	[0.13, 0.13, 0.95]	[0.04, -0.07, 0.16]	[-0.01, 0.12, 0.01]
57	[-0.09, 1.43, -0.36, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.0, 0.94]	[0.18, -0.07, 1.1]	[0.13, 0.13, 0.95]	[0.04, -0.07, 0.16]	[-0.01, 0.12, 0.01]
58	[-0.09, 1.43, -0.35, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.0, 0.94]	[0.18, -0.07, 1.1]	[0.13, 0.13, 0.95]	[0.04, -0.07, 0.16]	[-0.01, 0.12, 0.01]
59	[-0.09, 1.43, -0.35, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.0, 0.94]	[0.18, -0.07, 1.1]	[0.13, 0.13, 0.95]	[0.04, -0.07, 0.16]	[-0.01, 0.12, 0.01]
60	[-0.09, 1.43, -0.35, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.0, 0.94]	[0.18, -0.07, 1.1]	[0.13, 0.13, 0.95]	[0.04, -0.07, 0.16]	[-0.01, 0.12, 0.01]
61	[-0.09, 1.43, -0.35, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.0, 0.94]	[0.18, -0.07, 1.1]	[0.13, 0.13, 0.95]	[0.04, -0.07, 0.16]	[-0.01, 0.12, 0.01]
62	[-0.09, 1.43, -0.35, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.0, 0.93]	[0.18, -0.07, 1.1]	[0.13, 0.13, 0.95]	[0.04, -0.07, 0.17]	[-0.01, 0.12, 0.02]
63	[-0.09, 1.43, -0.35, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.0, 0.93]	[0.18, -0.07, 1.1]	[0.13, 0.13, 0.95]	[0.04, -0.07, 0.17]	[-0.01, 0.12, 0.02]
64	[-0.09, 1.43, -0.35, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.0, 0.93]	[0.18, -0.07, 1.1]	[0.13, 0.13, 0.95]	[0.04, -0.07, 0.17]	[-0.01, 0.12, 0.02]
65	[-0.09, 1.43, -0.35, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.0, 0.93]	[0.18, -0.07, 1.1]	[0.13, 0.13, 0.95]	[0.04, -0.07, 0.17]	[-0.01, 0.12, 0.02]
66	[-0.09, 1.43, -0.35, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.0, 0.93]	[0.18, -0.07, 1.1]	[0.13, 0.13, 0.95]	[0.04, -0.07, 0.17]	[-0.01, 0.12, 0.02]
67	[-0.09, 1.43, -0.35, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.0, 0.93]	[0.18, -0.07, 1.1]	[0.13, 0.13, 0.95]	[0.04, -0.07, 0.17]	[-0.01, 0.12, 0.02]
68	[-0.09, 1.43, -0.35, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.0, 0.93]	[0.18, -0.07, 1.1]	[0.13, 0.13, 0.95]	[0.04, -0.07, 0.17]	[-0.01, 0.12, 0.02]
69	[-0.09, 1.43, -0.35, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.0, 0.93]	[0.18, -0.07, 1.1]	[0.13, 0.13, 0.95]	[0.04, -0.07, 0.17]	[-0.01, 0.12, 0.02]
70	[-0.09, 1.43, -0.35, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.0, 0.93]	[0.18, -0.07, 1.1]	[0.13, 0.13, 0.95]	[0.04, -0.07, 0.17]	[-0.01, 0.12, 0.02]
71	[-0.1, 1.43, -0.35, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.0, 0.93]	[0.18, -0.07, 1.1]	[0.13, 0.13, 0.95]	[0.04, -0.07, 0.17]	[-0.01, 0.12, 0.02]
72	[-0.1, 1.43, -0.34, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.0, 0.93]	[0.18, -0.07, 1.1]	[0.13, 0.13, 0.95]	[0.04, -0.07, 0.17]	[-0.01, 0.12, 0.02]
73	[-0.1, 1.43, -0.34, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.0, 0.93]	[0.18, -0.07, 1.1]	[0.13, 0.13, 0.95]	[0.04, -0.07, 0.17]	[-0.01, 0.12, 0.02]
74	[-0.1, 1.43, -0.34, 0.0, 0.0, 0.0, -1.0]	[0.14, 0.0, 0.93]	[0.18, -0.07, 1.1]	[0.13, 0.13, 0.95]	[0.04, -0.07, 0.17]	[-0.01, 0.12, 0.02]
