step	action	robot0_eef_pos	Can_pos	Can_to_robot0_eef_pos
13	[0.01, -0.04, -0.82, 0.0, 0.0, 0.0, -1.0]	[0.11, -0.25, 0.94]	[0.11, -0.25, 0.86]	[-0.01, 0.0, 0.08]
14	[0.0, -0.04, -0.63, 0.0, 0.0, 0.0, -1.0]	[0.11, -0.26, 0.93]	[0.11, -0.25, 0.86]	[-0.02, -0.0, 0.07]
15	[-0.06, 0.01, -0.6, 0.0, 0.0, 0.0, -1.0]	[0.12, -0.26, 0.94]	[0.11, -0.25, 0.86]	[-0.02, -0.01, 0.07]
16	[-0.14, 0.06, -0.61, 0.0, 0.0, 0.0, -1.0]	[0.13, -0.26, 0.94]	[0.11, -0.25, 0.86]	[-0.03, -0.01, 0.07]
17	[-0.2, 0.09, -0.62, 0.0, 0.0, 0.0, -1.0]	[0.13, -0.27, 0.94]	[0.11, -0.25, 0.86]	[-0.04, -0.01, 0.07]
18	[-0.26, 0.12, -0.63, 0.0, 0.0, 0.0, -1.0]	[0.14, -0.27, 0.94]	[0.11, -0.25, 0.86]	[-0.04, -0.01, 0.07]
19	[-0.31, 0.14, -0.64, 0.0, 0.0, 0.0, -1.0]	[0.14, -0.27, 0.94]	[0.11, -0.25, 0.86]	[-0.04, -0.02, 0.07]
20	[-0.35, 0.16, -0.64, 0.0, 0.0, 0.0, -1.0]	[0.14, -0.27, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
21	[-0.38, 0.17, -0.64, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.27, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
22	[-0.4, 0.18, -0.64, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.27, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
23	[-0.41, 0.19, -0.63, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.27, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
24	[-0.42, 0.2, -0.63, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
25	[-0.43, 0.21, -0.63, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
26	[-0.43, 0.21, -0.63, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
27	[-0.43, 0.22, -0.63, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
28	[-0.43, 0.22, -0.63, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
29	[-0.43, 0.22, -0.62, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
30	[-0.43, 0.22, -0.62, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
31	[-0.43, 0.22, -0.62, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
32	[-0.43, 0.23, -0.62, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
33	[-0.44, 0.23, -0.62, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
34	[-0.44, 0.23, -0.62, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
35	[-0.44, 0.23, -0.62, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
36	[-0.44, 0.23, -0.62, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
37	[-0.44, 0.23, -0.62, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
38	[-0.44, 0.23, -0.62, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
39	[-0.44, 0.23, -0.62, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
40	[-0.44, 0.23, -0.62, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
41	[-0.44, 0.23, -0.62, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
42	[-0.44, 0.23, -0.62, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
43	[-0.44, 0.23, -0.62, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
44	[-0.44, 0.23, -0.61, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
45	[-0.44, 0.23, -0.61, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
46	[-0.44, 0.23, -0.61, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
47	[-0.44, 0.23, -0.61, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
48	[-0.44, 0.23, -0.61, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
49	[-0.44, 0.23, -0.61, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
50	[-0.44, 0.23, -0.61, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
51	[-0.44, 0.23, -0.61, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
52	[-0.44, 0.23, -0.61, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
53	[-0.44, 0.23, -0.61, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
54	[-0.44, 0.23, -0.61, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
55	[-0.44, 0.23, -0.61, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
56	[-0.44, 0.23, -0.61, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
57	[-0.44, 0.23, -0.61, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
58	[-0.44, 0.23, -0.61, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
59	[-0.44, 0.23, -0.6, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
60	[-0.44, 0.23, -0.6, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
61	[-0.44, 0.23, -0.6, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
62	[-0.44, 0.23, -0.6, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
63	[-0.44, 0.23, -0.6, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
64	[-0.44, 0.23, -0.6, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
65	[-0.44, 0.23, -0.6, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
66	[-0.44, 0.23, -0.6, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.94]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
67	[-0.44, 0.23, -0.6, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
68	[-0.44, 0.23, -0.6, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
69	[-0.44, 0.23, -0.6, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
70	[-0.44, 0.23, -0.6, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
71	[-0.44, 0.23, -0.6, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
72	[-0.44, 0.23, -0.6, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
73	[-0.44, 0.23, -0.6, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
74	[-0.44, 0.23, -0.59, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
75	[-0.44, 0.23, -0.59, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
76	[-0.44, 0.23, -0.59, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
77	[-0.44, 0.23, -0.59, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
78	[-0.44, 0.23, -0.59, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
79	[-0.44, 0.23, -0.59, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
80	[-0.44, 0.22, -0.59, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
81	[-0.44, 0.22, -0.59, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
82	[-0.44, 0.22, -0.59, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
83	[-0.43, 0.22, -0.59, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
84	[-0.44, 0.22, -0.59, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
85	[-0.43, 0.22, -0.59, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
86	[-0.44, 0.22, -0.59, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
87	[-0.43, 0.22, -0.58, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
88	[-0.43, 0.22, -0.58, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
89	[-0.43, 0.22, -0.58, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
90	[-0.43, 0.22, -0.58, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
91	[-0.43, 0.22, -0.58, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
92	[-0.43, 0.22, -0.58, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
93	[-0.43, 0.22, -0.58, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
94	[-0.43, 0.22, -0.58, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
95	[-0.43, 0.22, -0.58, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
96	[-0.43, 0.22, -0.58, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
97	[-0.43, 0.22, -0.58, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
98	[-0.43, 0.22, -0.57, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
99	[-0.43, 0.22, -0.57, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
100	[-0.43, 0.22, -0.57, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
101	[-0.43, 0.22, -0.57, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
102	[-0.43, 0.22, -0.57, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
103	[-0.43, 0.22, -0.57, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
104	[-0.43, 0.22, -0.57, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
105	[-0.43, 0.22, -0.57, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
106	[-0.43, 0.22, -0.57, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
107	[-0.43, 0.22, -0.56, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
108	[-0.43, 0.21, -0.56, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
109	[-0.43, 0.21, -0.56, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
110	[-0.43, 0.21, -0.56, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
111	[-0.43, 0.21, -0.56, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
112	[-0.43, 0.21, -0.56, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
113	[-0.43, 0.21, -0.56, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
114	[-0.43, 0.21, -0.56, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
115	[-0.43, 0.21, -0.56, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
116	[-0.43, 0.21, -0.55, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
117	[-0.43, 0.21, -0.55, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.07]
118	[-0.43, 0.21, -0.55, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.06]
119	[-0.43, 0.21, -0.55, 0.0, 0.0, 0.0, -1.0]	[0.15, -0.28, 0.93]	[0.11, -0.25, 0.86]	[-0.05, -0.02, 0.06]
