step	action	robot0_eef_pos	door_pos	handle_pos	door_to_eef_pos	handle_to_eef_pos
24	[-0.01, -0.07, -1.05, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.23, 1.11]	[-0.2, -0.34, 1.1]	[-0.14, -0.25, 1.08]	[-0.07, -0.12, -0.01]	[-0.0, -0.03, -0.03]
25	[-0.0, -0.06, -0.82, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.23, 1.09]	[-0.2, -0.34, 1.1]	[-0.14, -0.25, 1.06]	[-0.06, -0.12, 0.01]	[0.0, -0.03, -0.03]
26	[0.02, -0.05, -0.79, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.23, 1.07]	[-0.2, -0.34, 1.1]	[-0.13, -0.25, 1.04]	[-0.06, -0.12, 0.03]	[0.01, -0.03, -0.03]
27	[0.06, -0.06, -0.8, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.23, 1.05]	[-0.2, -0.34, 1.1]	[-0.13, -0.25, 1.02]	[-0.07, -0.12, 0.05]	[0.01, -0.03, -0.03]
28	[0.11, -0.07, -0.8, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.23, 1.03]	[-0.2, -0.34, 1.1]	[-0.12, -0.25, 1.01]	[-0.07, -0.12, 0.07]	[0.02, -0.03, -0.03]
29	[0.16, -0.07, -0.78, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.23, 1.02]	[-0.2, -0.34, 1.1]	[-0.11, -0.26, 0.99]	[-0.07, -0.11, 0.08]	[0.02, -0.03, -0.03]
30	[0.22, -0.08, -0.75, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.23, 1.0]	[-0.2, -0.34, 1.1]	[-0.09, -0.26, 0.98]	[-0.08, -0.11, 0.1]	[0.03, -0.03, -0.02]
31	[0.28, -0.08, -0.7, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.23, 0.98]	[-0.2, -0.34, 1.1]	[-0.08, -0.26, 0.97]	[-0.09, -0.11, 0.12]	[0.03, -0.03, -0.01]
32	[0.33, -0.07, -0.62, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.23, 0.97]	[-0.2, -0.34, 1.1]	[-0.09, -0.26, 0.98]	[-0.09, -0.11, 0.13]	[0.02, -0.02, 0.01]
33	[0.19, -0.05, -0.4, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.23, 0.96]	[-0.2, -0.34, 1.1]	[-0.08, -0.26, 0.97]	[-0.09, -0.11, 0.14]	[0.03, -0.03, 0.01]
34	[0.26, -0.06, -0.36, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.23, 0.95]	[-0.2, -0.34, 1.1]	[-0.08, -0.26, 0.97]	[-0.1, -0.11, 0.15]	[0.03, -0.03, 0.02]
35	[0.3, -0.06, -0.3, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.24, 0.94]	[-0.2, -0.34, 1.1]	[-0.07, -0.26, 0.96]	[-0.1, -0.11, 0.16]	[0.03, -0.03, 0.03]
36	[0.33, -0.06, -0.25, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.24, 0.93]	[-0.2, -0.34, 1.1]	[-0.06, -0.26, 0.96]	[-0.1, -0.11, 0.17]	[0.04, -0.03, 0.03]
37	[0.35, -0.07, -0.19, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.24, 0.92]	[-0.2, -0.34, 1.1]	[-0.06, -0.26, 0.96]	[-0.11, -0.11, 0.18]	[0.04, -0.03, 0.04]
38	[0.37, -0.07, -0.15, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.24, 0.92]	[-0.2, -0.34, 1.1]	[-0.05, -0.26, 0.96]	[-0.11, -0.11, 0.18]	[0.04, -0.03, 0.04]
39	[0.38, -0.07, -0.11, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.24, 0.91]	[-0.2, -0.34, 1.1]	[-0.05, -0.26, 0.96]	[-0.11, -0.11, 0.19]	[0.04, -0.03, 0.04]
40	[0.39, 0.73, 0.42, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.23, 0.92]	[-0.2, -0.34, 1.1]	[-0.05, -0.26, 0.96]	[-0.11, -0.11, 0.18]	[0.04, -0.03, 0.04]
41	[0.38, 0.71, 0.4, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.22, 0.92]	[-0.2, -0.33, 1.1]	[-0.06, -0.24, 0.96]	[-0.11, -0.11, 0.18]	[0.04, -0.03, 0.04]
42	[0.38, 0.71, 0.37, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.2, 0.92]	[-0.2, -0.32, 1.1]	[-0.06, -0.23, 0.96]	[-0.1, -0.12, 0.18]	[0.04, -0.03, 0.04]
43	[0.37, 0.72, 0.37, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.19, 0.92]	[-0.2, -0.31, 1.1]	[-0.06, -0.21, 0.96]	[-0.1, -0.12, 0.18]	[0.04, -0.03, 0.04]
44	[0.37, 0.72, 0.36, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.17, 0.92]	[-0.2, -0.3, 1.1]	[-0.07, -0.2, 0.96]	[-0.09, -0.13, 0.18]	[0.04, -0.03, 0.04]
45	[0.37, 0.72, 0.36, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.16, 0.92]	[-0.2, -0.29, 1.1]	[-0.07, -0.18, 0.96]	[-0.09, -0.13, 0.18]	[0.04, -0.03, 0.04]
46	[0.36, 0.73, 0.35, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.14, 0.92]	[-0.2, -0.28, 1.1]	[-0.08, -0.17, 0.96]	[-0.09, -0.14, 0.18]	[0.04, -0.03, 0.03]
47	[0.35, 0.74, 0.35, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.13, 0.92]	[-0.2, -0.27, 1.1]	[-0.08, -0.15, 0.96]	[-0.08, -0.14, 0.18]	[0.04, -0.03, 0.03]
48	[0.35, 0.74, 0.33, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.11, 0.92]	[-0.2, -0.26, 1.1]	[-0.09, -0.14, 0.96]	[-0.08, -0.15, 0.18]	[0.04, -0.03, 0.03]
49	[0.35, 0.74, 0.32, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.1, 0.93]	[-0.2, -0.25, 1.1]	[-0.09, -0.13, 0.96]	[-0.08, -0.15, 0.17]	[0.04, -0.03, 0.03]
50	[0.35, 0.73, 0.3, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.09, 0.93]	[-0.21, -0.24, 1.1]	[-0.1, -0.11, 0.96]	[-0.08, -0.16, 0.17]	[0.04, -0.03, 0.03]
51	[0.35, 0.72, 0.29, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.07, 0.93]	[-0.21, -0.24, 1.1]	[-0.1, -0.11, 0.96]	[-0.07, -0.17, 0.17]	[0.04, -0.04, 0.03]
52	[0.37, 0.64, 0.27, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.06, 0.93]	[-0.21, -0.24, 1.1]	[-0.09, -0.11, 0.95]	[-0.07, -0.18, 0.17]	[0.04, -0.04, 0.03]
53	[0.39, 0.55, 0.25, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.06, 0.93]	[-0.21, -0.24, 1.1]	[-0.09, -0.11, 0.95]	[-0.07, -0.18, 0.17]	[0.04, -0.05, 0.02]
54	[0.41, 0.47, 0.23, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.05, 0.93]	[-0.21, -0.24, 1.1]	[-0.09, -0.11, 0.95]	[-0.07, -0.19, 0.17]	[0.04, -0.06, 0.02]
55	[0.41, 0.4, 0.22, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.04, 0.93]	[-0.21, -0.24, 1.1]	[-0.09, -0.11, 0.95]	[-0.08, -0.2, 0.17]	[0.04, -0.07, 0.02]
56	[0.38, 0.32, 0.2, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.04, 0.94]	[-0.21, -0.24, 1.1]	[-0.09, -0.11, 0.95]	[-0.08, -0.21, 0.16]	[0.04, -0.08, 0.02]
57	[0.35, 0.25, 0.18, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.03, 0.94]	[-0.21, -0.24, 1.1]	[-0.09, -0.11, 0.95]	[-0.08, -0.21, 0.16]	[0.04, -0.08, 0.02]
58	[0.35, 0.21, 0.15, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.02, 0.94]	[-0.21, -0.24, 1.1]	[-0.08, -0.11, 0.95]	[-0.09, -0.22, 0.16]	[0.04, -0.08, 0.01]
59	[0.35, 0.17, 0.14, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.02, 0.94]	[-0.21, -0.24, 1.1]	[-0.08, -0.11, 0.95]	[-0.09, -0.22, 0.16]	[0.04, -0.09, 0.01]
60	[0.36, 0.13, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.02, 0.94]	[-0.21, -0.24, 1.1]	[-0.08, -0.11, 0.95]	[-0.09, -0.23, 0.16]	[0.04, -0.09, 0.01]
61	[0.36, 0.1, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.01, 0.94]	[-0.21, -0.24, 1.1]	[-0.08, -0.1, 0.95]	[-0.09, -0.23, 0.16]	[0.04, -0.09, 0.01]
62	[0.37, 0.09, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.01, 0.94]	[-0.21, -0.24, 1.1]	[-0.07, -0.1, 0.95]	[-0.1, -0.23, 0.16]	[0.04, -0.09, 0.01]
63	[0.37, 0.09, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.01, 0.94]	[-0.21, -0.24, 1.1]	[-0.07, -0.1, 0.95]	[-0.1, -0.23, 0.16]	[0.04, -0.09, 0.01]
64	[0.37, 0.09, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.01, 0.94]	[-0.21, -0.24, 1.1]	[-0.07, -0.1, 0.95]	[-0.1, -0.23, 0.16]	[0.04, -0.09, 0.01]
65	[0.37, 0.09, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.01, 0.94]	[-0.21, -0.24, 1.1]	[-0.07, -0.11, 0.95]	[-0.1, -0.23, 0.16]	[0.04, -0.09, 0.01]
66	[0.37, 0.09, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.02, 0.94]	[-0.21, -0.24, 1.1]	[-0.07, -0.11, 0.95]	[-0.1, -0.23, 0.16]	[0.04, -0.09, 0.01]
67	[0.37, 0.08, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.02, 0.94]	[-0.21, -0.24, 1.1]	[-0.07, -0.11, 0.95]	[-0.1, -0.23, 0.16]	[0.04, -0.09, 0.01]
68	[0.37, 0.08, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.02, 0.94]	[-0.21, -0.25, 1.1]	[-0.07, -0.11, 0.95]	[-0.1, -0.23, 0.16]	[0.04, -0.09, 0.01]
69	[0.37, 0.08, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.02, 0.94]	[-0.21, -0.25, 1.1]	[-0.07, -0.11, 0.95]	[-0.1, -0.23, 0.16]	[0.04, -0.09, 0.01]
70	[0.37, 0.08, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.02, 0.94]	[-0.21, -0.25, 1.1]	[-0.06, -0.11, 0.95]	[-0.1, -0.23, 0.16]	[0.04, -0.09, 0.01]
71	[0.37, 0.08, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.02, 0.94]	[-0.21, -0.25, 1.1]	[-0.06, -0.11, 0.95]	[-0.1, -0.23, 0.16]	[0.04, -0.09, 0.01]
72	[0.37, 0.08, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.02, 0.94]	[-0.2, -0.25, 1.1]	[-0.06, -0.12, 0.95]	[-0.11, -0.23, 0.16]	[0.04, -0.09, 0.01]
73	[0.37, 0.08, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.03, 0.94]	[-0.2, -0.25, 1.1]	[-0.06, -0.12, 0.95]	[-0.11, -0.22, 0.16]	[0.04, -0.09, 0.01]
74	[0.37, 0.08, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.03, 0.94]	[-0.2, -0.25, 1.1]	[-0.06, -0.12, 0.95]	[-0.11, -0.22, 0.16]	[0.04, -0.09, 0.01]
75	[0.37, 0.08, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.03, 0.94]	[-0.2, -0.25, 1.1]	[-0.06, -0.12, 0.95]	[-0.11, -0.22, 0.16]	[0.04, -0.09, 0.01]
76	[0.37, 0.08, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.03, 0.94]	[-0.2, -0.25, 1.1]	[-0.06, -0.12, 0.95]	[-0.11, -0.22, 0.16]	[0.04, -0.09, 0.01]
77	[0.37, 0.08, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.03, 0.94]	[-0.2, -0.25, 1.1]	[-0.06, -0.12, 0.95]	[-0.11, -0.22, 0.16]	[0.04, -0.09, 0.01]
78	[0.37, 0.08, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.03, 0.94]	[-0.2, -0.26, 1.1]	[-0.06, -0.13, 0.95]	[-0.11, -0.22, 0.16]	[0.04, -0.09, 0.01]
79	[0.37, 0.07, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.03, 0.94]	[-0.2, -0.26, 1.1]	[-0.06, -0.13, 0.95]	[-0.11, -0.22, 0.16]	[0.04, -0.09, 0.01]
