step	action	robot0_eef_pos	door_pos	handle_pos	door_to_eef_pos	handle_to_eef_pos
12	[2.19, 3.74, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.1, 1.3]	[0.1, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.2, 0.23, -0.2]	[0.2, 0.34, -0.23]
13	[2.04, 3.7, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.08, -0.09, 1.3]	[0.1, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.18, 0.22, -0.2]	[0.18, 0.33, -0.23]
14	[1.84, 3.52, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.06, -0.07, 1.3]	[0.09, 0.13, 1.1]	[0.1, 0.25, 1.07]	[0.16, 0.21, -0.2]	[0.16, 0.32, -0.23]
15	[1.59, 3.43, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.04, -0.06, 1.3]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.14, 0.2, -0.2]	[0.14, 0.31, -0.23]
16	[1.39, 3.32, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.02, -0.05, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.12, 0.19, -0.19]	[0.12, 0.3, -0.23]
17	[1.17, 3.22, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.0, -0.04, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.09, 0.17, -0.19]	[0.1, 0.29, -0.22]
18	[0.96, 3.12, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.02, -0.03, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.07, 0.16, -0.19]	[0.08, 0.28, -0.22]
19	[0.76, 3.02, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.04, -0.02, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.06, 0.16, -0.19]	[0.06, 0.27, -0.22]
20	[0.58, 2.94, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.05, -0.02, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.04, 0.15, -0.19]	[0.04, 0.26, -0.22]
21	[0.44, 2.87, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.06, -0.01, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.03, 0.14, -0.19]	[0.03, 0.26, -0.22]
22	[0.34, 2.82, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.07, -0.01, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.02, 0.14, -0.19]	[0.03, 0.25, -0.22]
23	[0.27, 2.78, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.07, -0.01, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.02, 0.14, -0.19]	[0.02, 0.25, -0.22]
24	[0.23, 2.76, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.07, -0.01, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.02, 0.14, -0.19]	[0.02, 0.25, -0.22]
25	[0.22, 2.76, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.07, -0.01, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.02, 0.14, -0.19]	[0.02, 0.25, -0.22]
26	[0.22, 2.76, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.07, -0.01, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.02, 0.14, -0.19]	[0.02, 0.25, -0.22]
27	[0.22, 2.75, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.07, -0.01, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.02, 0.14, -0.19]	[0.02, 0.25, -0.22]
28	[0.22, 2.76, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.07, -0.01, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.02, 0.14, -0.19]	[0.02, 0.25, -0.22]
29	[0.22, 2.76, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.08, -0.01, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.02, 0.14, -0.19]	[0.02, 0.25, -0.22]
30	[0.2, 2.75, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.08, -0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.02, 0.14, -0.19]	[0.02, 0.25, -0.22]
31	[0.17, 2.74, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.08, -0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.14, -0.19]	[0.01, 0.25, -0.22]
32	[0.14, 2.73, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.08, -0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.25, -0.22]
33	[0.12, 2.71, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, -0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.25, -0.22]
34	[0.1, 2.7, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
35	[0.09, 2.7, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
36	[0.08, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
37	[0.08, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
38	[0.08, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
39	[0.08, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
40	[0.08, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
41	[0.08, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
42	[0.08, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
43	[0.08, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
44	[0.08, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
45	[0.08, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
46	[0.08, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
47	[0.08, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
48	[0.08, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
49	[0.08, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
50	[0.08, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
51	[0.08, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
52	[0.08, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
53	[0.08, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
54	[0.08, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
55	[0.08, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
56	[0.08, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
57	[0.08, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
58	[0.08, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
59	[0.08, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
60	[0.08, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
61	[0.08, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
62	[0.08, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
63	[0.08, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
64	[0.07, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
65	[0.07, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
66	[0.07, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
67	[0.07, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
68	[0.07, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
69	[0.07, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
70	[0.07, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
71	[0.07, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
72	[0.07, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
73	[0.07, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
74	[0.07, 2.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.09, 0.0, 1.29]	[0.09, 0.13, 1.1]	[0.1, 0.24, 1.07]	[0.01, 0.13, -0.19]	[0.01, 0.24, -0.22]
