step	action	robot0_eef_pos	door_pos	handle_pos	door_to_eef_pos	handle_to_eef_pos
23	[-0.02, -0.08, -1.11, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.22, 1.11]	[-0.2, -0.33, 1.1]	[-0.13, -0.25, 1.08]	[-0.07, -0.11, -0.01]	[-0.0, -0.03, -0.04]
24	[-0.01, -0.06, -0.88, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.22, 1.09]	[-0.2, -0.33, 1.1]	[-0.13, -0.25, 1.06]	[-0.07, -0.11, 0.01]	[0.0, -0.03, -0.03]
25	[0.0, -0.05, -0.79, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.22, 1.07]	[-0.2, -0.33, 1.1]	[-0.12, -0.25, 1.04]	[-0.07, -0.11, 0.03]	[0.0, -0.03, -0.03]
26	[0.05, -0.05, -0.8, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.22, 1.06]	[-0.2, -0.33, 1.1]	[-0.12, -0.25, 1.03]	[-0.07, -0.11, 0.04]	[0.01, -0.03, -0.03]
27	[0.09, -0.06, -0.81, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.22, 1.04]	[-0.2, -0.33, 1.1]	[-0.11, -0.25, 1.01]	[-0.07, -0.11, 0.06]	[0.02, -0.03, -0.03]
28	[0.15, -0.07, -0.79, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.22, 1.02]	[-0.2, -0.33, 1.1]	[-0.1, -0.25, 0.99]	[-0.08, -0.11, 0.08]	[0.02, -0.03, -0.03]
29	[0.21, -0.08, -0.76, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.22, 1.0]	[-0.2, -0.33, 1.1]	[-0.09, -0.25, 0.98]	[-0.08, -0.11, 0.1]	[0.03, -0.03, -0.02]
30	[0.27, -0.09, -0.71, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.23, 0.99]	[-0.2, -0.33, 1.1]	[-0.08, -0.26, 0.97]	[-0.09, -0.11, 0.11]	[0.03, -0.03, -0.01]
31	[0.32, -0.09, -0.64, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.23, 0.97]	[-0.2, -0.33, 1.1]	[-0.07, -0.26, 0.97]	[-0.09, -0.1, 0.13]	[0.04, -0.03, -0.01]
32	[0.36, -0.1, -0.56, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.23, 0.96]	[-0.2, -0.33, 1.1]	[-0.06, -0.26, 0.96]	[-0.1, -0.1, 0.14]	[0.04, -0.03, 0.0]
33	[0.39, -0.1, -0.47, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.23, 0.95]	[-0.2, -0.33, 1.1]	[-0.05, -0.26, 0.96]	[-0.11, -0.1, 0.15]	[0.04, -0.03, 0.01]
34	[0.41, -0.11, -0.38, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.23, 0.94]	[-0.2, -0.33, 1.1]	[-0.05, -0.26, 0.96]	[-0.11, -0.1, 0.16]	[0.04, -0.03, 0.02]
35	[0.39, -0.1, -0.29, 0.0, 0.0, 0.0, -1.0]	[-0.08, -0.23, 0.93]	[-0.2, -0.33, 1.1]	[-0.04, -0.26, 0.96]	[-0.12, -0.1, 0.17]	[0.04, -0.03, 0.03]
36	[0.38, -0.1, -0.22, 0.0, 0.0, 0.0, -1.0]	[-0.07, -0.23, 0.92]	[-0.2, -0.33, 1.1]	[-0.04, -0.26, 0.95]	[-0.12, -0.1, 0.18]	[0.04, -0.03, 0.03]
37	[0.37, -0.1, -0.17, 0.0, 0.0, 0.0, -1.0]	[-0.07, -0.24, 0.92]	[-0.2, -0.33, 1.1]	[-0.03, -0.27, 0.95]	[-0.13, -0.1, 0.18]	[0.04, -0.03, 0.04]
38	[0.38, -0.1, -0.13, 0.0, 0.0, 0.0, -1.0]	[-0.06, -0.24, 0.91]	[-0.2, -0.33, 1.1]	[-0.03, -0.27, 0.95]	[-0.13, -0.1, 0.19]	[0.04, -0.03, 0.04]
39	[0.38, 0.7, 0.4, 0.0, 0.0, 0.0, -1.0]	[-0.06, -0.23, 0.91]	[-0.2, -0.33, 1.1]	[-0.03, -0.26, 0.95]	[-0.13, -0.1, 0.19]	[0.04, -0.03, 0.04]
40	[0.38, 0.69, 0.37, 0.0, 0.0, 0.0, -1.0]	[-0.06, -0.22, 0.92]	[-0.2, -0.32, 1.1]	[-0.03, -0.25, 0.95]	[-0.13, -0.11, 0.18]	[0.04, -0.03, 0.03]
41	[0.37, 0.68, 0.34, 0.0, 0.0, 0.0, -1.0]	[-0.06, -0.2, 0.92]	[-0.2, -0.31, 1.1]	[-0.03, -0.24, 0.95]	[-0.13, -0.11, 0.18]	[0.04, -0.03, 0.03]
42	[0.37, 0.68, 0.31, 0.0, 0.0, 0.0, -1.0]	[-0.07, -0.19, 0.92]	[-0.19, -0.31, 1.1]	[-0.03, -0.22, 0.95]	[-0.13, -0.12, 0.18]	[0.04, -0.03, 0.03]
43	[0.36, 0.67, 0.29, 0.0, 0.0, 0.0, -1.0]	[-0.07, -0.18, 0.92]	[-0.19, -0.3, 1.1]	[-0.03, -0.21, 0.95]	[-0.13, -0.12, 0.18]	[0.04, -0.03, 0.03]
44	[0.35, 0.68, 0.29, 0.0, 0.0, 0.0, -1.0]	[-0.07, -0.16, 0.92]	[-0.19, -0.29, 1.1]	[-0.04, -0.19, 0.95]	[-0.12, -0.13, 0.18]	[0.03, -0.03, 0.03]
45	[0.35, 0.68, 0.29, 0.0, 0.0, 0.0, -1.0]	[-0.08, -0.15, 0.92]	[-0.19, -0.28, 1.1]	[-0.04, -0.18, 0.95]	[-0.12, -0.13, 0.18]	[0.03, -0.03, 0.03]
46	[0.35, 0.68, 0.29, 0.0, 0.0, 0.0, -1.0]	[-0.08, -0.14, 0.92]	[-0.19, -0.27, 1.1]	[-0.04, -0.17, 0.95]	[-0.11, -0.14, 0.18]	[0.03, -0.03, 0.03]
47	[0.34, 0.69, 0.29, 0.0, 0.0, 0.0, -1.0]	[-0.08, -0.12, 0.92]	[-0.19, -0.26, 1.1]	[-0.05, -0.15, 0.95]	[-0.11, -0.14, 0.18]	[0.03, -0.03, 0.03]
48	[0.34, 0.69, 0.28, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.11, 0.92]	[-0.19, -0.26, 1.1]	[-0.05, -0.14, 0.95]	[-0.11, -0.15, 0.18]	[0.03, -0.03, 0.03]
49	[0.34, 0.69, 0.28, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.1, 0.92]	[-0.19, -0.25, 1.1]	[-0.06, -0.13, 0.95]	[-0.1, -0.15, 0.18]	[0.03, -0.03, 0.03]
50	[0.34, 0.69, 0.28, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.09, 0.92]	[-0.2, -0.24, 1.1]	[-0.06, -0.12, 0.95]	[-0.1, -0.15, 0.18]	[0.03, -0.03, 0.03]
51	[0.35, 0.68, 0.28, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.08, 0.92]	[-0.2, -0.24, 1.1]	[-0.07, -0.11, 0.95]	[-0.1, -0.16, 0.18]	[0.03, -0.03, 0.03]
52	[0.35, 0.68, 0.27, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.07, 0.93]	[-0.2, -0.23, 1.1]	[-0.07, -0.1, 0.95]	[-0.09, -0.16, 0.17]	[0.03, -0.04, 0.03]
53	[0.35, 0.64, 0.27, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.06, 0.93]	[-0.2, -0.23, 1.1]	[-0.07, -0.1, 0.95]	[-0.09, -0.17, 0.17]	[0.04, -0.05, 0.02]
54	[0.36, 0.54, 0.25, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.05, 0.93]	[-0.2, -0.23, 1.1]	[-0.07, -0.1, 0.95]	[-0.09, -0.18, 0.17]	[0.04, -0.05, 0.02]
55	[0.37, 0.45, 0.22, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.04, 0.93]	[-0.2, -0.23, 1.1]	[-0.06, -0.1, 0.95]	[-0.1, -0.19, 0.17]	[0.04, -0.06, 0.02]
56	[0.38, 0.38, 0.2, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.03, 0.93]	[-0.2, -0.23, 1.1]	[-0.06, -0.1, 0.95]	[-0.1, -0.2, 0.17]	[0.04, -0.07, 0.02]
57	[0.36, 0.3, 0.18, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.03, 0.93]	[-0.2, -0.23, 1.1]	[-0.06, -0.1, 0.95]	[-0.1, -0.2, 0.17]	[0.04, -0.07, 0.02]
58	[0.36, 0.26, 0.17, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.03, 0.93]	[-0.2, -0.23, 1.1]	[-0.06, -0.1, 0.95]	[-0.1, -0.21, 0.17]	[0.04, -0.08, 0.02]
59	[0.35, 0.23, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.02, 0.93]	[-0.2, -0.23, 1.1]	[-0.06, -0.1, 0.95]	[-0.1, -0.21, 0.17]	[0.04, -0.08, 0.02]
60	[0.35, 0.2, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.02, 0.94]	[-0.2, -0.23, 1.1]	[-0.06, -0.1, 0.95]	[-0.1, -0.21, 0.16]	[0.04, -0.08, 0.02]
61	[0.35, 0.19, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.02, 0.94]	[-0.2, -0.23, 1.1]	[-0.06, -0.1, 0.95]	[-0.1, -0.21, 0.16]	[0.04, -0.08, 0.02]
62	[0.35, 0.19, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.02, 0.93]	[-0.2, -0.23, 1.1]	[-0.06, -0.1, 0.95]	[-0.1, -0.21, 0.17]	[0.04, -0.08, 0.02]
63	[0.35, 0.19, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.02, 0.93]	[-0.2, -0.23, 1.1]	[-0.06, -0.1, 0.95]	[-0.1, -0.21, 0.17]	[0.04, -0.08, 0.02]
64	[0.35, 0.19, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.02, 0.93]	[-0.2, -0.23, 1.1]	[-0.06, -0.1, 0.95]	[-0.1, -0.21, 0.17]	[0.04, -0.08, 0.02]
65	[0.35, 0.19, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.02, 0.93]	[-0.2, -0.23, 1.1]	[-0.06, -0.1, 0.95]	[-0.1, -0.21, 0.17]	[0.04, -0.08, 0.02]
66	[0.35, 0.19, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.02, 0.93]	[-0.2, -0.23, 1.1]	[-0.06, -0.1, 0.95]	[-0.1, -0.21, 0.17]	[0.04, -0.08, 0.02]
67	[0.35, 0.19, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.02, 0.93]	[-0.2, -0.23, 1.1]	[-0.06, -0.1, 0.95]	[-0.1, -0.21, 0.17]	[0.04, -0.08, 0.02]
68	[0.35, 0.18, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.02, 0.93]	[-0.2, -0.23, 1.1]	[-0.06, -0.1, 0.95]	[-0.1, -0.21, 0.17]	[0.04, -0.08, 0.02]
69	[0.35, 0.18, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.02, 0.93]	[-0.2, -0.23, 1.1]	[-0.06, -0.1, 0.95]	[-0.1, -0.21, 0.17]	[0.04, -0.08, 0.02]
70	[0.35, 0.18, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.02, 0.93]	[-0.2, -0.23, 1.1]	[-0.06, -0.1, 0.95]	[-0.1, -0.21, 0.17]	[0.04, -0.08, 0.02]
71	[0.35, 0.18, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.02, 0.93]	[-0.2, -0.23, 1.1]	[-0.06, -0.1, 0.95]	[-0.1, -0.21, 0.17]	[0.04, -0.08, 0.02]
72	[0.35, 0.18, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.02, 0.93]	[-0.2, -0.23, 1.1]	[-0.06, -0.1, 0.95]	[-0.1, -0.21, 0.17]	[0.04, -0.08, 0.02]
73	[0.35, 0.18, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.02, 0.93]	[-0.2, -0.23, 1.1]	[-0.06, -0.1, 0.95]	[-0.1, -0.21, 0.17]	[0.04, -0.08, 0.02]
74	[0.35, 0.18, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.02, 0.93]	[-0.2, -0.23, 1.1]	[-0.06, -0.1, 0.95]	[-0.1, -0.21, 0.17]	[0.04, -0.08, 0.02]
75	[0.35, 0.18, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.02, 0.93]	[-0.2, -0.23, 1.1]	[-0.06, -0.1, 0.95]	[-0.1, -0.21, 0.17]	[0.04, -0.08, 0.02]
76	[0.35, 0.18, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.02, 0.93]	[-0.2, -0.23, 1.1]	[-0.06, -0.1, 0.95]	[-0.1, -0.21, 0.17]	[0.04, -0.08, 0.02]
77	[0.36, 0.18, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.02, 0.93]	[-0.2, -0.23, 1.1]	[-0.06, -0.1, 0.95]	[-0.1, -0.21, 0.17]	[0.04, -0.08, 0.02]
78	[0.36, 0.18, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.02, 0.93]	[-0.2, -0.23, 1.1]	[-0.06, -0.1, 0.95]	[-0.1, -0.21, 0.17]	[0.04, -0.08, 0.02]
79	[0.36, 0.18, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.02, 0.93]	[-0.2, -0.23, 1.1]	[-0.06, -0.1, 0.95]	[-0.1, -0.21, 0.17]	[0.04, -0.08, 0.02]
