step	action	robot0_eef_pos	door_pos	handle_pos	door_to_eef_pos	handle_to_eef_pos
40	[-0.14, 0.05, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.02, -0.24, 1.51]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[0.03, 0.08, -0.41]	[-0.01, -0.02, -0.44]
41	[-0.13, 0.04, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.02, -0.24, 1.52]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[0.03, 0.08, -0.42]	[-0.01, -0.02, -0.44]
42	[-0.11, 0.04, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.02, -0.24, 1.52]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[0.04, 0.08, -0.42]	[-0.01, -0.02, -0.45]
43	[-0.1, 0.04, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.02, -0.24, 1.52]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[0.04, 0.08, -0.42]	[-0.01, -0.02, -0.45]
44	[-0.09, 0.04, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.02, -0.24, 1.52]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[0.04, 0.08, -0.42]	[-0.01, -0.02, -0.45]
45	[-0.09, -0.02, -5.0, 0.0, 0.0, 0.0, -1.0]	[0.02, -0.24, 1.51]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[0.04, 0.08, -0.41]	[-0.01, -0.02, -0.44]
46	[-0.1, -0.0, -4.89, 0.0, 0.0, 0.0, -1.0]	[0.02, -0.24, 1.5]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[0.03, 0.08, -0.4]	[-0.01, -0.02, -0.42]
47	[-0.14, 0.03, -4.74, 0.0, 0.0, 0.0, -1.0]	[0.03, -0.25, 1.48]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[0.03, 0.09, -0.38]	[-0.02, -0.01, -0.41]
48	[-0.18, 0.06, -4.59, 0.0, 0.0, 0.0, -1.0]	[0.03, -0.25, 1.47]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[0.02, 0.09, -0.37]	[-0.02, -0.01, -0.4]
49	[-0.22, 0.08, -4.46, 0.0, 0.0, 0.0, -1.0]	[0.03, -0.25, 1.46]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[0.02, 0.09, -0.36]	[-0.03, -0.01, -0.38]
50	[-0.26, 0.11, -4.34, 0.0, 0.0, 0.0, -1.0]	[0.04, -0.25, 1.45]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[0.02, 0.09, -0.35]	[-0.03, -0.01, -0.37]
51	[-0.29, 0.12, -4.24, 0.0, 0.0, 0.0, -1.0]	[0.04, -0.25, 1.45]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[0.02, 0.09, -0.35]	[-0.03, -0.01, -0.37]
52	[-0.29, 0.13, -4.22, 0.0, 0.0, 0.0, -1.0]	[0.04, -0.25, 1.44]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[0.01, 0.1, -0.34]	[-0.03, -0.01, -0.37]
53	[-0.31, 0.13, -4.18, 0.0, 0.0, 0.0, -1.0]	[0.04, -0.26, 1.44]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[0.01, 0.1, -0.34]	[-0.03, -0.01, -0.36]
54	[-0.32, 0.14, -4.15, 0.0, 0.0, 0.0, -1.0]	[0.04, -0.26, 1.44]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[0.01, 0.1, -0.34]	[-0.03, -0.01, -0.36]
55	[-0.34, 0.14, -4.12, 0.0, 0.0, 0.0, -1.0]	[0.04, -0.26, 1.43]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[0.01, 0.1, -0.33]	[-0.04, -0.01, -0.36]
56	[-0.35, 0.14, -4.1, 0.0, 0.0, 0.0, -1.0]	[0.04, -0.26, 1.43]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[0.01, 0.1, -0.33]	[-0.04, -0.01, -0.36]
57	[-0.36, 0.14, -4.08, 0.0, 0.0, 0.0, -1.0]	[0.04, -0.26, 1.43]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[0.01, 0.1, -0.33]	[-0.04, -0.01, -0.36]
58	[-0.37, 0.15, -4.06, 0.0, 0.0, 0.0, -1.0]	[0.05, -0.26, 1.43]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[0.01, 0.1, -0.33]	[-0.04, -0.01, -0.35]
59	[-0.38, 0.14, -4.05, 0.0, 0.0, 0.0, -1.0]	[0.05, -0.26, 1.43]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[0.01, 0.1, -0.33]	[-0.04, -0.01, -0.35]
60	[-0.39, 0.14, -4.03, 0.0, 0.0, 0.0, -1.0]	[0.05, -0.26, 1.43]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[0.01, 0.1, -0.33]	[-0.04, -0.01, -0.35]
61	[-0.4, 0.14, -4.02, 0.0, 0.0, 0.0, -1.0]	[0.05, -0.26, 1.42]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[0.0, 0.1, -0.32]	[-0.04, -0.01, -0.35]
62	[-0.41, 0.14, -4.01, 0.0, 0.0, 0.0, -1.0]	[0.05, -0.26, 1.42]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[0.0, 0.1, -0.32]	[-0.04, -0.01, -0.35]
63	[-0.42, 0.15, -3.99, 0.0, 0.0, 0.0, -1.0]	[0.05, -0.26, 1.42]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[0.0, 0.1, -0.32]	[-0.04, -0.01, -0.35]
64	[-0.43, 0.15, -3.98, 0.0, 0.0, 0.0, -1.0]	[0.05, -0.26, 1.42]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[0.0, 0.1, -0.32]	[-0.04, -0.01, -0.35]
65	[-0.44, 0.15, -3.97, 0.0, 0.0, 0.0, -1.0]	[0.05, -0.26, 1.42]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[0.0, 0.1, -0.32]	[-0.04, -0.01, -0.35]
66	[-0.44, 0.15, -3.95, 0.0, 0.0, 0.0, -1.0]	[0.05, -0.26, 1.42]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[0.0, 0.1, -0.32]	[-0.05, -0.01, -0.34]
67	[-0.45, 0.15, -3.94, 0.0, 0.0, 0.0, -1.0]	[0.05, -0.26, 1.42]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[-0.0, 0.1, -0.32]	[-0.05, -0.01, -0.34]
68	[-0.46, 0.15, -3.93, 0.0, 0.0, 0.0, -1.0]	[0.05, -0.26, 1.42]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[-0.0, 0.1, -0.32]	[-0.05, -0.01, -0.34]
69	[-0.47, 0.15, -3.91, 0.0, 0.0, 0.0, -1.0]	[0.06, -0.26, 1.41]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[-0.0, 0.1, -0.31]	[-0.05, -0.0, -0.34]
70	[-0.48, 0.15, -3.9, 0.0, 0.0, 0.0, -1.0]	[0.06, -0.26, 1.41]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[-0.0, 0.1, -0.31]	[-0.05, -0.0, -0.34]
71	[-0.49, 0.15, -3.89, 0.0, 0.0, 0.0, -1.0]	[0.06, -0.26, 1.41]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[-0.0, 0.1, -0.31]	[-0.05, -0.0, -0.34]
72	[-0.49, 0.15, -3.87, 0.0, 0.0, 0.0, -1.0]	[0.06, -0.26, 1.41]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[-0.0, 0.1, -0.31]	[-0.05, -0.0, -0.34]
73	[-0.5, 0.15, -3.86, 0.0, 0.0, 0.0, -1.0]	[0.06, -0.26, 1.41]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[-0.01, 0.1, -0.31]	[-0.05, -0.0, -0.33]
74	[-0.51, 0.16, -3.85, 0.0, 0.0, 0.0, -1.0]	[0.06, -0.26, 1.41]	[0.05, -0.16, 1.1]	[0.01, -0.26, 1.07]	[-0.01, 0.1, -0.31]	[-0.05, -0.0, -0.33]
