step	action	robot0_eef_pos	door_pos	handle_pos	door_to_eef_pos	handle_to_eef_pos
12	[-0.19, -1.12, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.13, 1.22]	[-0.21, -0.34, 1.1]	[-0.15, -0.25, 1.08]	[-0.07, -0.21, -0.12]	[-0.01, -0.11, -0.15]
13	[-0.12, -0.89, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.16, 1.22]	[-0.21, -0.34, 1.1]	[-0.15, -0.25, 1.08]	[-0.07, -0.19, -0.12]	[-0.01, -0.09, -0.15]
14	[-0.07, -0.69, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.17, 1.22]	[-0.21, -0.34, 1.1]	[-0.15, -0.25, 1.08]	[-0.06, -0.17, -0.12]	[-0.0, -0.08, -0.14]
15	[-0.04, -0.52, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.19, 1.22]	[-0.21, -0.34, 1.1]	[-0.15, -0.25, 1.08]	[-0.06, -0.16, -0.12]	[-0.0, -0.06, -0.14]
16	[-0.02, -0.39, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.2, 1.22]	[-0.21, -0.34, 1.1]	[-0.15, -0.25, 1.08]	[-0.06, -0.15, -0.12]	[-0.0, -0.05, -0.14]
17	[-0.01, -0.29, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.2, 1.22]	[-0.21, -0.34, 1.1]	[-0.15, -0.25, 1.08]	[-0.06, -0.14, -0.12]	[-0.0, -0.05, -0.14]
18	[-0.01, -0.21, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.21, 1.22]	[-0.21, -0.34, 1.1]	[-0.15, -0.25, 1.08]	[-0.06, -0.13, -0.12]	[-0.0, -0.04, -0.14]
19	[-0.01, -0.16, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.21, 1.22]	[-0.21, -0.34, 1.1]	[-0.15, -0.25, 1.08]	[-0.06, -0.13, -0.12]	[-0.0, -0.04, -0.14]
20	[-0.01, -0.11, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.22, 1.22]	[-0.21, -0.34, 1.1]	[-0.15, -0.25, 1.08]	[-0.06, -0.13, -0.12]	[-0.0, -0.03, -0.14]
21	[-0.01, -0.13, -1.93, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.22, 1.2]	[-0.21, -0.34, 1.1]	[-0.15, -0.25, 1.08]	[-0.06, -0.12, -0.1]	[-0.0, -0.03, -0.13]
22	[-0.02, -0.1, -1.78, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.22, 1.18]	[-0.21, -0.34, 1.1]	[-0.15, -0.25, 1.08]	[-0.06, -0.12, -0.08]	[-0.0, -0.03, -0.11]
23	[-0.02, -0.08, -1.56, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.22, 1.16]	[-0.21, -0.34, 1.1]	[-0.15, -0.25, 1.08]	[-0.06, -0.12, -0.06]	[-0.0, -0.03, -0.08]
24	[-0.02, -0.06, -1.33, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.22, 1.14]	[-0.21, -0.34, 1.1]	[-0.15, -0.25, 1.08]	[-0.06, -0.12, -0.04]	[-0.0, -0.03, -0.06]
25	[-0.01, -0.05, -1.1, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.22, 1.11]	[-0.21, -0.34, 1.1]	[-0.15, -0.25, 1.08]	[-0.06, -0.12, -0.01]	[0.0, -0.03, -0.04]
26	[0.0, -0.05, -0.87, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.22, 1.09]	[-0.21, -0.34, 1.1]	[-0.15, -0.25, 1.07]	[-0.06, -0.12, 0.01]	[0.0, -0.02, -0.03]
27	[0.01, -0.05, -0.75, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.22, 1.07]	[-0.21, -0.34, 1.1]	[-0.14, -0.25, 1.05]	[-0.06, -0.12, 0.03]	[0.0, -0.02, -0.02]
28	[0.04, -0.04, -0.73, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.22, 1.06]	[-0.21, -0.34, 1.1]	[-0.14, -0.25, 1.05]	[-0.06, -0.12, 0.04]	[0.0, -0.02, -0.01]
29	[0.04, -0.04, -0.62, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.22, 1.04]	[-0.21, -0.34, 1.1]	[-0.14, -0.25, 1.05]	[-0.06, -0.12, 0.06]	[0.0, -0.02, 0.0]
30	[0.03, -0.04, -0.45, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.22, 1.03]	[-0.21, -0.34, 1.1]	[-0.14, -0.25, 1.04]	[-0.06, -0.12, 0.07]	[0.0, -0.02, 0.01]
31	[0.04, -0.04, -0.37, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.23, 1.02]	[-0.21, -0.34, 1.1]	[-0.14, -0.25, 1.03]	[-0.06, -0.12, 0.08]	[0.01, -0.02, 0.01]
32	[0.08, -0.04, -0.37, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.23, 1.01]	[-0.21, -0.34, 1.1]	[-0.14, -0.25, 1.02]	[-0.06, -0.12, 0.09]	[0.01, -0.02, 0.01]
33	[0.11, -0.04, -0.36, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.23, 1.0]	[-0.21, -0.34, 1.1]	[-0.13, -0.25, 1.02]	[-0.06, -0.12, 0.1]	[0.01, -0.02, 0.02]
34	[0.15, -0.04, -0.35, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.23, 0.99]	[-0.21, -0.34, 1.1]	[-0.13, -0.25, 1.01]	[-0.06, -0.12, 0.11]	[0.02, -0.02, 0.02]
35	[0.18, -0.04, -0.33, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.23, 0.98]	[-0.21, -0.34, 1.1]	[-0.12, -0.25, 1.0]	[-0.06, -0.12, 0.12]	[0.02, -0.02, 0.02]
36	[0.2, -0.04, -0.31, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.23, 0.97]	[-0.21, -0.34, 1.1]	[-0.12, -0.25, 0.99]	[-0.07, -0.12, 0.13]	[0.02, -0.02, 0.02]
37	[0.23, -0.04, -0.29, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.23, 0.96]	[-0.21, -0.34, 1.1]	[-0.11, -0.25, 0.99]	[-0.07, -0.11, 0.14]	[0.03, -0.02, 0.02]
38	[0.25, -0.05, -0.26, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.23, 0.96]	[-0.21, -0.34, 1.1]	[-0.11, -0.25, 0.98]	[-0.07, -0.11, 0.14]	[0.03, -0.02, 0.03]
39	[0.27, -0.05, -0.24, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.23, 0.95]	[-0.21, -0.34, 1.1]	[-0.1, -0.25, 0.98]	[-0.08, -0.11, 0.15]	[0.03, -0.03, 0.03]
40	[0.29, -0.05, -0.21, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.23, 0.94]	[-0.21, -0.34, 1.1]	[-0.1, -0.25, 0.97]	[-0.08, -0.11, 0.16]	[0.03, -0.03, 0.03]
41	[0.3, -0.05, -0.19, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.23, 0.94]	[-0.21, -0.34, 1.1]	[-0.09, -0.26, 0.97]	[-0.09, -0.11, 0.16]	[0.03, -0.03, 0.03]
42	[0.31, -0.05, -0.17, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.23, 0.93]	[-0.21, -0.34, 1.1]	[-0.09, -0.26, 0.97]	[-0.09, -0.11, 0.17]	[0.03, -0.03, 0.04]
43	[0.32, -0.05, -0.15, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.23, 0.93]	[-0.21, -0.34, 1.1]	[-0.08, -0.26, 0.96]	[-0.09, -0.11, 0.17]	[0.03, -0.03, 0.04]
44	[0.32, -0.05, -0.13, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.23, 0.92]	[-0.21, -0.34, 1.1]	[-0.08, -0.26, 0.96]	[-0.1, -0.11, 0.18]	[0.03, -0.03, 0.04]
45	[0.32, -0.05, -0.11, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.23, 0.92]	[-0.21, -0.34, 1.1]	[-0.07, -0.26, 0.96]	[-0.1, -0.11, 0.18]	[0.03, -0.03, 0.04]
46	[0.33, -0.06, -0.09, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.23, 0.92]	[-0.21, -0.34, 1.1]	[-0.07, -0.26, 0.96]	[-0.11, -0.11, 0.18]	[0.03, -0.03, 0.04]
47	[0.33, -0.05, -0.08, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.23, 0.91]	[-0.21, -0.34, 1.1]	[-0.06, -0.26, 0.96]	[-0.11, -0.11, 0.19]	[0.03, -0.03, 0.04]
48	[0.33, 0.75, 0.43, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.22, 0.92]	[-0.21, -0.34, 1.1]	[-0.06, -0.25, 0.96]	[-0.11, -0.12, 0.18]	[0.03, -0.03, 0.04]
49	[0.31, 0.7, 0.39, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.21, 0.92]	[-0.21, -0.33, 1.1]	[-0.07, -0.24, 0.96]	[-0.11, -0.12, 0.18]	[0.03, -0.03, 0.04]
50	[0.31, 0.7, 0.38, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.19, 0.92]	[-0.21, -0.32, 1.1]	[-0.07, -0.22, 0.96]	[-0.1, -0.13, 0.18]	[0.03, -0.03, 0.04]
51	[0.31, 0.71, 0.37, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.18, 0.93]	[-0.21, -0.32, 1.1]	[-0.08, -0.22, 0.96]	[-0.1, -0.14, 0.17]	[0.03, -0.04, 0.03]
52	[0.32, 0.62, 0.33, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.17, 0.93]	[-0.21, -0.32, 1.1]	[-0.08, -0.22, 0.96]	[-0.1, -0.15, 0.17]	[0.03, -0.05, 0.03]
53	[0.32, 0.52, 0.29, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.16, 0.93]	[-0.21, -0.32, 1.1]	[-0.07, -0.22, 0.96]	[-0.1, -0.16, 0.17]	[0.03, -0.06, 0.03]
54	[0.33, 0.43, 0.26, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.15, 0.93]	[-0.21, -0.31, 1.1]	[-0.07, -0.21, 0.96]	[-0.1, -0.16, 0.17]	[0.03, -0.06, 0.02]
55	[0.33, 0.37, 0.24, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.14, 0.94]	[-0.21, -0.31, 1.1]	[-0.07, -0.21, 0.96]	[-0.1, -0.17, 0.16]	[0.03, -0.07, 0.02]
56	[0.33, 0.31, 0.22, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.14, 0.94]	[-0.21, -0.31, 1.1]	[-0.07, -0.21, 0.96]	[-0.1, -0.17, 0.16]	[0.03, -0.07, 0.02]
57	[0.33, 0.26, 0.21, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.13, 0.94]	[-0.21, -0.31, 1.1]	[-0.08, -0.21, 0.96]	[-0.1, -0.18, 0.16]	[0.03, -0.08, 0.02]
58	[0.3, 0.21, 0.19, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.13, 0.94]	[-0.21, -0.31, 1.1]	[-0.08, -0.21, 0.96]	[-0.1, -0.18, 0.16]	[0.03, -0.08, 0.02]
59	[0.28, 0.16, 0.18, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.13, 0.94]	[-0.21, -0.31, 1.1]	[-0.08, -0.21, 0.96]	[-0.1, -0.19, 0.16]	[0.03, -0.09, 0.02]
60	[0.26, 0.12, 0.17, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.12, 0.94]	[-0.21, -0.31, 1.1]	[-0.08, -0.21, 0.96]	[-0.11, -0.19, 0.16]	[0.03, -0.09, 0.02]
61	[0.26, 0.09, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.12, 0.94]	[-0.21, -0.31, 1.1]	[-0.08, -0.21, 0.96]	[-0.11, -0.19, 0.16]	[0.02, -0.09, 0.02]
62	[0.25, 0.07, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.12, 0.94]	[-0.21, -0.31, 1.1]	[-0.08, -0.21, 0.96]	[-0.11, -0.19, 0.16]	[0.02, -0.09, 0.02]
63	[0.24, 0.06, 0.15, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.12, 0.94]	[-0.21, -0.31, 1.1]	[-0.08, -0.21, 0.96]	[-0.11, -0.19, 0.16]	[0.02, -0.09, 0.01]
64	[0.23, 0.05, 0.14, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.12, 0.94]	[-0.21, -0.31, 1.1]	[-0.08, -0.21, 0.96]	[-0.11, -0.2, 0.16]	[0.02, -0.09, 0.01]
65	[0.22, 0.05, 0.13, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.12, 0.95]	[-0.21, -0.31, 1.1]	[-0.08, -0.21, 0.96]	[-0.11, -0.2, 0.15]	[0.02, -0.1, 0.01]
66	[0.2, 0.05, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.12, 0.95]	[-0.21, -0.31, 1.1]	[-0.08, -0.21, 0.96]	[-0.11, -0.2, 0.15]	[0.02, -0.1, 0.01]
67	[0.18, 0.05, 0.11, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.12, 0.95]	[-0.21, -0.31, 1.1]	[-0.08, -0.21, 0.96]	[-0.11, -0.2, 0.15]	[0.02, -0.1, 0.01]
68	[0.18, 0.04, 0.1, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.12, 0.95]	[-0.21, -0.31, 1.1]	[-0.08, -0.21, 0.96]	[-0.11, -0.2, 0.15]	[0.02, -0.1, 0.01]
69	[0.17, 0.04, 0.1, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.12, 0.95]	[-0.21, -0.31, 1.1]	[-0.07, -0.21, 0.96]	[-0.11, -0.2, 0.15]	[0.02, -0.1, 0.01]
70	[0.17, 0.03, 0.09, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.12, 0.95]	[-0.21, -0.31, 1.1]	[-0.07, -0.21, 0.96]	[-0.11, -0.2, 0.15]	[0.02, -0.1, 0.01]
71	[0.17, 0.03, 0.09, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.12, 0.95]	[-0.21, -0.31, 1.1]	[-0.07, -0.21, 0.96]	[-0.12, -0.2, 0.15]	[0.02, -0.1, 0.01]
72	[0.17, 0.03, 0.09, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.12, 0.95]	[-0.21, -0.31, 1.1]	[-0.07, -0.21, 0.96]	[-0.12, -0.2, 0.15]	[0.02, -0.1, 0.01]
73	[0.16, 0.03, 0.09, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.12, 0.95]	[-0.21, -0.31, 1.1]	[-0.07, -0.21, 0.96]	[-0.11, -0.2, 0.15]	[0.02, -0.1, 0.01]
74	[0.17, 0.03, 0.09, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.12, 0.95]	[-0.21, -0.31, 1.1]	[-0.07, -0.21, 0.96]	[-0.11, -0.2, 0.15]	[0.02, -0.1, 0.01]
75	[0.17, 0.03, 0.09, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.12, 0.95]	[-0.21, -0.31, 1.1]	[-0.07, -0.21, 0.96]	[-0.11, -0.2, 0.15]	[0.02, -0.1, 0.01]
76	[0.17, 0.03, 0.09, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.12, 0.95]	[-0.21, -0.31, 1.1]	[-0.07, -0.21, 0.96]	[-0.11, -0.2, 0.15]	[0.02, -0.1, 0.01]
77	[0.17, 0.03, 0.09, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.12, 0.95]	[-0.21, -0.31, 1.1]	[-0.07, -0.21, 0.96]	[-0.11, -0.2, 0.15]	[0.02, -0.1, 0.01]
78	[0.17, 0.03, 0.09, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.12, 0.95]	[-0.21, -0.31, 1.1]	[-0.07, -0.21, 0.96]	[-0.11, -0.2, 0.15]	[0.02, -0.1, 0.01]
79	[0.17, 0.03, 0.09, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.12, 0.95]	[-0.21, -0.31, 1.1]	[-0.07, -0.21, 0.96]	[-0.11, -0.2, 0.15]	[0.02, -0.1, 0.01]
