step	action	robot0_eef_pos	door_pos	handle_pos	door_to_eef_pos	handle_to_eef_pos
10	[-0.16, -1.72, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.08, 1.19]	[-0.21, -0.35, 1.1]	[-0.14, -0.25, 1.08]	[-0.07, -0.27, -0.09]	[-0.01, -0.17, -0.12]
11	[-0.11, -1.49, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.1, 1.19]	[-0.21, -0.35, 1.1]	[-0.14, -0.25, 1.08]	[-0.07, -0.24, -0.09]	[-0.01, -0.15, -0.12]
12	[-0.08, -1.26, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.13, 1.19]	[-0.21, -0.35, 1.1]	[-0.14, -0.25, 1.08]	[-0.07, -0.22, -0.09]	[-0.0, -0.13, -0.12]
13	[-0.04, -1.03, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.15, 1.19]	[-0.21, -0.35, 1.1]	[-0.14, -0.25, 1.08]	[-0.06, -0.2, -0.09]	[-0.0, -0.11, -0.11]
14	[-0.01, -0.8, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.17, 1.19]	[-0.21, -0.35, 1.1]	[-0.14, -0.25, 1.08]	[-0.06, -0.18, -0.09]	[0.0, -0.09, -0.11]
15	[0.0, -0.61, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.18, 1.19]	[-0.21, -0.35, 1.1]	[-0.14, -0.25, 1.08]	[-0.06, -0.16, -0.09]	[0.0, -0.07, -0.11]
16	[0.01, -0.45, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.2, 1.19]	[-0.21, -0.35, 1.1]	[-0.14, -0.25, 1.08]	[-0.06, -0.15, -0.09]	[0.0, -0.06, -0.11]
17	[0.01, -0.34, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.21, 1.19]	[-0.21, -0.35, 1.1]	[-0.14, -0.25, 1.08]	[-0.06, -0.14, -0.09]	[0.0, -0.05, -0.11]
18	[0.01, -0.25, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.21, 1.19]	[-0.21, -0.35, 1.1]	[-0.14, -0.25, 1.08]	[-0.06, -0.14, -0.09]	[0.0, -0.04, -0.11]
19	[0.01, -0.18, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.22, 1.19]	[-0.21, -0.35, 1.1]	[-0.14, -0.25, 1.08]	[-0.06, -0.13, -0.09]	[0.0, -0.04, -0.11]
20	[0.0, -0.13, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.22, 1.19]	[-0.21, -0.35, 1.1]	[-0.14, -0.25, 1.08]	[-0.06, -0.13, -0.09]	[-0.0, -0.03, -0.11]
21	[-0.0, -0.14, -1.63, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.22, 1.17]	[-0.21, -0.35, 1.1]	[-0.14, -0.25, 1.08]	[-0.06, -0.12, -0.07]	[-0.0, -0.03, -0.1]
22	[-0.01, -0.11, -1.47, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.23, 1.15]	[-0.21, -0.35, 1.1]	[-0.14, -0.25, 1.08]	[-0.06, -0.12, -0.05]	[-0.0, -0.03, -0.08]
23	[-0.02, -0.09, -1.25, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.23, 1.13]	[-0.21, -0.35, 1.1]	[-0.14, -0.25, 1.08]	[-0.06, -0.12, -0.03]	[-0.0, -0.03, -0.05]
24	[-0.01, -0.07, -1.02, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.23, 1.1]	[-0.21, -0.35, 1.1]	[-0.14, -0.25, 1.08]	[-0.06, -0.12, -0.0]	[-0.0, -0.03, -0.03]
25	[-0.0, -0.06, -0.79, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.23, 1.08]	[-0.21, -0.35, 1.1]	[-0.14, -0.26, 1.06]	[-0.06, -0.12, 0.02]	[0.0, -0.03, -0.03]
26	[0.03, -0.05, -0.79, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.23, 1.07]	[-0.21, -0.35, 1.1]	[-0.14, -0.26, 1.04]	[-0.06, -0.12, 0.03]	[0.01, -0.03, -0.03]
27	[0.07, -0.06, -0.79, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.23, 1.05]	[-0.21, -0.35, 1.1]	[-0.13, -0.26, 1.02]	[-0.06, -0.12, 0.05]	[0.01, -0.03, -0.03]
28	[0.11, -0.06, -0.79, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.23, 1.03]	[-0.21, -0.35, 1.1]	[-0.12, -0.26, 1.01]	[-0.07, -0.12, 0.07]	[0.02, -0.03, -0.03]
29	[0.16, -0.07, -0.77, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.23, 1.02]	[-0.21, -0.35, 1.1]	[-0.11, -0.26, 0.99]	[-0.07, -0.12, 0.08]	[0.02, -0.03, -0.02]
30	[0.22, -0.07, -0.73, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.23, 1.0]	[-0.21, -0.35, 1.1]	[-0.1, -0.26, 0.98]	[-0.08, -0.11, 0.1]	[0.03, -0.03, -0.02]
31	[0.27, -0.07, -0.68, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.23, 0.98]	[-0.21, -0.35, 1.1]	[-0.11, -0.26, 0.99]	[-0.08, -0.11, 0.12]	[0.02, -0.02, 0.0]
32	[0.16, -0.05, -0.46, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.24, 0.97]	[-0.21, -0.35, 1.1]	[-0.1, -0.26, 0.98]	[-0.09, -0.11, 0.13]	[0.02, -0.02, 0.01]
33	[0.19, -0.05, -0.39, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.24, 0.96]	[-0.21, -0.35, 1.1]	[-0.1, -0.26, 0.98]	[-0.09, -0.11, 0.14]	[0.02, -0.03, 0.02]
34	[0.24, -0.05, -0.34, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.24, 0.95]	[-0.21, -0.35, 1.1]	[-0.09, -0.26, 0.97]	[-0.09, -0.11, 0.15]	[0.03, -0.03, 0.02]
35	[0.27, -0.06, -0.29, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.24, 0.94]	[-0.21, -0.35, 1.1]	[-0.08, -0.26, 0.97]	[-0.09, -0.11, 0.16]	[0.03, -0.03, 0.03]
36	[0.3, -0.06, -0.25, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.24, 0.93]	[-0.21, -0.35, 1.1]	[-0.08, -0.26, 0.96]	[-0.1, -0.11, 0.17]	[0.03, -0.03, 0.03]
37	[0.33, -0.06, -0.2, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.24, 0.93]	[-0.21, -0.35, 1.1]	[-0.07, -0.26, 0.96]	[-0.1, -0.11, 0.17]	[0.03, -0.03, 0.03]
38	[0.34, -0.06, -0.16, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.24, 0.92]	[-0.21, -0.35, 1.1]	[-0.07, -0.27, 0.96]	[-0.1, -0.11, 0.18]	[0.04, -0.03, 0.04]
39	[0.35, -0.07, -0.13, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.24, 0.92]	[-0.21, -0.35, 1.1]	[-0.06, -0.27, 0.96]	[-0.11, -0.11, 0.18]	[0.04, -0.03, 0.04]
40	[0.36, -0.07, -0.1, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.24, 0.91]	[-0.21, -0.35, 1.1]	[-0.06, -0.27, 0.96]	[-0.11, -0.11, 0.19]	[0.04, -0.03, 0.04]
41	[0.36, 0.73, 0.42, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.23, 0.92]	[-0.21, -0.34, 1.1]	[-0.06, -0.26, 0.96]	[-0.11, -0.11, 0.18]	[0.04, -0.03, 0.04]
42	[0.35, 0.7, 0.39, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.22, 0.92]	[-0.21, -0.34, 1.1]	[-0.06, -0.25, 0.96]	[-0.11, -0.12, 0.18]	[0.03, -0.03, 0.04]
43	[0.35, 0.69, 0.36, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.2, 0.92]	[-0.21, -0.33, 1.1]	[-0.07, -0.23, 0.96]	[-0.1, -0.12, 0.18]	[0.03, -0.03, 0.04]
44	[0.34, 0.69, 0.35, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.19, 0.92]	[-0.21, -0.32, 1.1]	[-0.07, -0.22, 0.96]	[-0.1, -0.13, 0.18]	[0.03, -0.03, 0.03]
45	[0.34, 0.7, 0.35, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.17, 0.93]	[-0.21, -0.31, 1.1]	[-0.07, -0.21, 0.96]	[-0.1, -0.14, 0.17]	[0.03, -0.04, 0.03]
46	[0.34, 0.63, 0.31, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.16, 0.93]	[-0.21, -0.3, 1.1]	[-0.08, -0.2, 0.96]	[-0.1, -0.14, 0.17]	[0.03, -0.04, 0.03]
47	[0.34, 0.63, 0.31, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.15, 0.93]	[-0.21, -0.29, 1.1]	[-0.08, -0.18, 0.96]	[-0.09, -0.15, 0.17]	[0.03, -0.04, 0.03]
48	[0.33, 0.64, 0.3, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.13, 0.93]	[-0.21, -0.28, 1.1]	[-0.08, -0.17, 0.96]	[-0.09, -0.15, 0.17]	[0.03, -0.04, 0.03]
49	[0.33, 0.64, 0.29, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.12, 0.93]	[-0.21, -0.28, 1.1]	[-0.09, -0.16, 0.96]	[-0.09, -0.15, 0.17]	[0.03, -0.04, 0.03]
50	[0.33, 0.65, 0.29, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.11, 0.93]	[-0.21, -0.27, 1.1]	[-0.09, -0.14, 0.96]	[-0.08, -0.16, 0.17]	[0.03, -0.03, 0.03]
51	[0.33, 0.65, 0.28, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.1, 0.93]	[-0.21, -0.26, 1.1]	[-0.1, -0.13, 0.96]	[-0.08, -0.16, 0.17]	[0.03, -0.04, 0.03]
52	[0.33, 0.65, 0.27, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.09, 0.93]	[-0.21, -0.25, 1.1]	[-0.1, -0.12, 0.95]	[-0.08, -0.17, 0.17]	[0.03, -0.04, 0.03]
53	[0.33, 0.65, 0.26, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.08, 0.93]	[-0.21, -0.25, 1.1]	[-0.1, -0.11, 0.95]	[-0.08, -0.17, 0.17]	[0.03, -0.04, 0.03]
54	[0.33, 0.64, 0.25, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.07, 0.93]	[-0.21, -0.25, 1.1]	[-0.1, -0.11, 0.95]	[-0.08, -0.18, 0.17]	[0.04, -0.05, 0.02]
55	[0.36, 0.55, 0.24, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.06, 0.93]	[-0.21, -0.25, 1.1]	[-0.1, -0.11, 0.95]	[-0.08, -0.19, 0.17]	[0.04, -0.05, 0.02]
56	[0.37, 0.47, 0.22, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.05, 0.93]	[-0.21, -0.25, 1.1]	[-0.1, -0.11, 0.95]	[-0.08, -0.2, 0.17]	[0.04, -0.06, 0.02]
57	[0.37, 0.39, 0.21, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.04, 0.93]	[-0.21, -0.25, 1.1]	[-0.1, -0.11, 0.95]	[-0.08, -0.2, 0.17]	[0.03, -0.07, 0.02]
58	[0.34, 0.32, 0.2, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.04, 0.94]	[-0.21, -0.25, 1.1]	[-0.1, -0.11, 0.95]	[-0.08, -0.21, 0.16]	[0.03, -0.08, 0.02]
59	[0.31, 0.24, 0.19, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.03, 0.94]	[-0.21, -0.25, 1.1]	[-0.1, -0.11, 0.95]	[-0.08, -0.21, 0.16]	[0.03, -0.08, 0.02]
60	[0.3, 0.2, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.03, 0.94]	[-0.21, -0.25, 1.1]	[-0.1, -0.11, 0.95]	[-0.08, -0.22, 0.16]	[0.03, -0.08, 0.01]
61	[0.29, 0.15, 0.14, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.02, 0.94]	[-0.21, -0.25, 1.1]	[-0.1, -0.11, 0.95]	[-0.09, -0.22, 0.16]	[0.03, -0.09, 0.01]
62	[0.29, 0.12, 0.13, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.02, 0.94]	[-0.21, -0.25, 1.1]	[-0.1, -0.11, 0.95]	[-0.09, -0.23, 0.16]	[0.03, -0.09, 0.01]
63	[0.29, 0.09, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.02, 0.94]	[-0.21, -0.25, 1.1]	[-0.09, -0.11, 0.95]	[-0.09, -0.23, 0.16]	[0.03, -0.09, 0.01]
64	[0.29, 0.07, 0.11, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.02, 0.94]	[-0.21, -0.25, 1.1]	[-0.09, -0.11, 0.95]	[-0.09, -0.23, 0.16]	[0.03, -0.09, 0.01]
65	[0.29, 0.06, 0.11, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.02, 0.94]	[-0.21, -0.25, 1.1]	[-0.09, -0.11, 0.95]	[-0.09, -0.23, 0.16]	[0.03, -0.09, 0.01]
66	[0.29, 0.06, 0.11, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.02, 0.94]	[-0.21, -0.25, 1.1]	[-0.09, -0.11, 0.95]	[-0.09, -0.23, 0.16]	[0.03, -0.09, 0.01]
67	[0.29, 0.06, 0.11, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.02, 0.94]	[-0.21, -0.25, 1.1]	[-0.09, -0.11, 0.95]	[-0.09, -0.23, 0.16]	[0.03, -0.09, 0.01]
68	[0.3, 0.06, 0.11, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.02, 0.94]	[-0.21, -0.25, 1.1]	[-0.09, -0.11, 0.95]	[-0.1, -0.23, 0.16]	[0.03, -0.09, 0.01]
69	[0.3, 0.06, 0.11, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.02, 0.94]	[-0.21, -0.25, 1.1]	[-0.09, -0.11, 0.95]	[-0.1, -0.23, 0.16]	[0.03, -0.09, 0.01]
70	[0.3, 0.06, 0.11, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.02, 0.94]	[-0.21, -0.25, 1.1]	[-0.08, -0.11, 0.95]	[-0.1, -0.23, 0.16]	[0.03, -0.09, 0.01]
71	[0.31, 0.06, 0.11, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.02, 0.94]	[-0.21, -0.25, 1.1]	[-0.08, -0.11, 0.95]	[-0.1, -0.23, 0.16]	[0.03, -0.09, 0.01]
72	[0.31, 0.06, 0.11, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.02, 0.94]	[-0.21, -0.25, 1.1]	[-0.08, -0.11, 0.95]	[-0.1, -0.23, 0.16]	[0.03, -0.09, 0.01]
73	[0.31, 0.06, 0.11, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.02, 0.94]	[-0.21, -0.25, 1.1]	[-0.08, -0.11, 0.95]	[-0.1, -0.23, 0.16]	[0.03, -0.09, 0.01]
74	[0.31, 0.06, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.02, 0.94]	[-0.21, -0.25, 1.1]	[-0.08, -0.11, 0.95]	[-0.1, -0.23, 0.16]	[0.03, -0.09, 0.01]
75	[0.31, 0.06, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.02, 0.94]	[-0.21, -0.25, 1.1]	[-0.08, -0.11, 0.95]	[-0.1, -0.23, 0.16]	[0.03, -0.09, 0.01]
76	[0.31, 0.06, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.02, 0.94]	[-0.21, -0.25, 1.1]	[-0.08, -0.11, 0.95]	[-0.1, -0.23, 0.16]	[0.03, -0.09, 0.01]
77	[0.31, 0.06, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.02, 0.94]	[-0.21, -0.25, 1.1]	[-0.08, -0.12, 0.95]	[-0.1, -0.23, 0.16]	[0.03, -0.09, 0.01]
78	[0.31, 0.06, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.02, 0.94]	[-0.21, -0.25, 1.1]	[-0.08, -0.12, 0.95]	[-0.1, -0.23, 0.16]	[0.03, -0.09, 0.01]
79	[0.31, 0.06, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.02, 0.94]	[-0.21, -0.25, 1.1]	[-0.08, -0.12, 0.95]	[-0.1, -0.23, 0.16]	[0.03, -0.09, 0.01]
