step	action	robot0_eef_pos	door_pos	handle_pos	door_to_eef_pos	handle_to_eef_pos
14	[-0.02, -0.58, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.17, 1.19]	[-0.21, -0.34, 1.1]	[-0.16, -0.24, 1.08]	[-0.05, -0.17, -0.09]	[-0.0, -0.07, -0.11]
15	[-0.0, -0.43, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.18, 1.19]	[-0.21, -0.34, 1.1]	[-0.16, -0.24, 1.08]	[-0.05, -0.16, -0.09]	[0.0, -0.06, -0.11]
16	[0.0, -0.32, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.19, 1.19]	[-0.21, -0.34, 1.1]	[-0.16, -0.24, 1.08]	[-0.05, -0.15, -0.09]	[0.0, -0.05, -0.11]
17	[0.0, -0.24, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.2, 1.19]	[-0.21, -0.34, 1.1]	[-0.16, -0.24, 1.08]	[-0.05, -0.14, -0.09]	[0.0, -0.04, -0.11]
18	[0.0, -0.17, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.2, 1.19]	[-0.21, -0.34, 1.1]	[-0.16, -0.24, 1.08]	[-0.05, -0.14, -0.09]	[-0.0, -0.04, -0.11]
19	[-0.0, -0.13, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.21, 1.19]	[-0.21, -0.34, 1.1]	[-0.16, -0.24, 1.08]	[-0.05, -0.13, -0.09]	[-0.0, -0.03, -0.11]
20	[-0.0, -0.14, -1.63, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.21, 1.17]	[-0.21, -0.34, 1.1]	[-0.16, -0.24, 1.08]	[-0.05, -0.13, -0.07]	[-0.0, -0.03, -0.1]
21	[-0.01, -0.11, -1.47, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.21, 1.15]	[-0.21, -0.34, 1.1]	[-0.16, -0.24, 1.08]	[-0.05, -0.13, -0.05]	[-0.0, -0.03, -0.07]
22	[-0.02, -0.09, -1.24, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.22, 1.13]	[-0.21, -0.34, 1.1]	[-0.16, -0.24, 1.08]	[-0.05, -0.13, -0.03]	[-0.0, -0.03, -0.05]
23	[-0.01, -0.07, -1.02, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.22, 1.1]	[-0.21, -0.34, 1.1]	[-0.16, -0.24, 1.07]	[-0.05, -0.13, -0.0]	[-0.0, -0.03, -0.03]
24	[-0.0, -0.06, -0.79, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.22, 1.08]	[-0.21, -0.34, 1.1]	[-0.15, -0.24, 1.06]	[-0.05, -0.12, 0.02]	[0.0, -0.03, -0.03]
25	[0.03, -0.05, -0.79, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.22, 1.07]	[-0.21, -0.34, 1.1]	[-0.15, -0.24, 1.04]	[-0.05, -0.12, 0.03]	[0.01, -0.03, -0.03]
26	[0.07, -0.05, -0.79, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.22, 1.05]	[-0.21, -0.34, 1.1]	[-0.14, -0.24, 1.02]	[-0.05, -0.12, 0.05]	[0.01, -0.03, -0.03]
27	[0.11, -0.05, -0.77, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.22, 1.03]	[-0.21, -0.34, 1.1]	[-0.14, -0.24, 1.01]	[-0.06, -0.12, 0.07]	[0.02, -0.02, -0.03]
28	[0.16, -0.05, -0.75, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.22, 1.01]	[-0.21, -0.34, 1.1]	[-0.13, -0.24, 1.0]	[-0.06, -0.12, 0.09]	[0.01, -0.02, -0.01]
29	[0.13, -0.04, -0.61, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.22, 1.0]	[-0.21, -0.34, 1.1]	[-0.14, -0.24, 1.01]	[-0.06, -0.12, 0.1]	[0.01, -0.02, 0.01]
30	[0.06, -0.04, -0.4, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.22, 0.99]	[-0.21, -0.34, 1.1]	[-0.13, -0.24, 1.0]	[-0.06, -0.12, 0.11]	[0.01, -0.02, 0.01]
31	[0.13, -0.03, -0.4, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.22, 0.98]	[-0.21, -0.34, 1.1]	[-0.12, -0.24, 0.99]	[-0.06, -0.12, 0.12]	[0.02, -0.02, 0.01]
32	[0.18, -0.02, -0.37, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.22, 0.97]	[-0.21, -0.34, 1.1]	[-0.12, -0.24, 0.99]	[-0.07, -0.12, 0.13]	[0.02, -0.02, 0.02]
33	[0.22, -0.02, -0.33, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.22, 0.96]	[-0.21, -0.34, 1.1]	[-0.11, -0.24, 0.98]	[-0.07, -0.12, 0.14]	[0.03, -0.02, 0.02]
34	[0.25, -0.02, -0.3, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.22, 0.95]	[-0.21, -0.34, 1.1]	[-0.11, -0.24, 0.98]	[-0.07, -0.12, 0.15]	[0.03, -0.02, 0.02]
35	[0.28, -0.01, -0.26, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.22, 0.94]	[-0.21, -0.34, 1.1]	[-0.1, -0.24, 0.97]	[-0.08, -0.12, 0.16]	[0.03, -0.02, 0.03]
36	[0.31, -0.01, -0.23, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.22, 0.94]	[-0.21, -0.34, 1.1]	[-0.1, -0.24, 0.97]	[-0.08, -0.12, 0.16]	[0.03, -0.02, 0.03]
37	[0.32, -0.01, -0.19, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.22, 0.93]	[-0.21, -0.34, 1.1]	[-0.09, -0.24, 0.96]	[-0.08, -0.12, 0.17]	[0.03, -0.02, 0.03]
38	[0.33, -0.01, -0.16, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.22, 0.93]	[-0.21, -0.34, 1.1]	[-0.09, -0.24, 0.96]	[-0.09, -0.12, 0.17]	[0.03, -0.02, 0.04]
39	[0.34, -0.01, -0.13, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.22, 0.92]	[-0.21, -0.34, 1.1]	[-0.08, -0.24, 0.96]	[-0.09, -0.12, 0.18]	[0.03, -0.02, 0.04]
40	[0.35, -0.01, -0.11, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.22, 0.92]	[-0.21, -0.34, 1.1]	[-0.08, -0.24, 0.96]	[-0.1, -0.12, 0.18]	[0.04, -0.02, 0.04]
41	[0.35, -0.01, -0.09, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.22, 0.91]	[-0.21, -0.34, 1.1]	[-0.07, -0.24, 0.96]	[-0.1, -0.12, 0.19]	[0.04, -0.02, 0.04]
42	[0.35, 0.79, 0.42, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.21, 0.92]	[-0.21, -0.34, 1.1]	[-0.07, -0.24, 0.96]	[-0.1, -0.13, 0.18]	[0.03, -0.03, 0.04]
43	[0.34, 0.71, 0.39, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.2, 0.92]	[-0.21, -0.34, 1.1]	[-0.07, -0.24, 0.96]	[-0.1, -0.14, 0.18]	[0.03, -0.04, 0.03]
44	[0.32, 0.62, 0.34, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.19, 0.93]	[-0.21, -0.33, 1.1]	[-0.08, -0.22, 0.96]	[-0.1, -0.14, 0.17]	[0.03, -0.04, 0.03]
45	[0.32, 0.61, 0.32, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.17, 0.93]	[-0.21, -0.32, 1.1]	[-0.08, -0.21, 0.96]	[-0.09, -0.15, 0.17]	[0.03, -0.04, 0.03]
46	[0.32, 0.61, 0.31, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.16, 0.93]	[-0.21, -0.31, 1.1]	[-0.08, -0.2, 0.96]	[-0.09, -0.15, 0.17]	[0.03, -0.04, 0.03]
47	[0.32, 0.61, 0.29, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.15, 0.93]	[-0.21, -0.31, 1.1]	[-0.09, -0.19, 0.96]	[-0.09, -0.16, 0.17]	[0.03, -0.04, 0.03]
48	[0.32, 0.6, 0.27, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.14, 0.93]	[-0.21, -0.3, 1.1]	[-0.09, -0.18, 0.96]	[-0.09, -0.16, 0.17]	[0.03, -0.04, 0.03]
49	[0.32, 0.6, 0.26, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.13, 0.93]	[-0.21, -0.29, 1.1]	[-0.09, -0.17, 0.95]	[-0.09, -0.17, 0.17]	[0.03, -0.04, 0.02]
50	[0.32, 0.59, 0.24, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.11, 0.93]	[-0.21, -0.28, 1.1]	[-0.09, -0.16, 0.95]	[-0.09, -0.17, 0.17]	[0.03, -0.04, 0.02]
51	[0.32, 0.58, 0.23, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.1, 0.93]	[-0.21, -0.28, 1.1]	[-0.1, -0.15, 0.95]	[-0.09, -0.17, 0.17]	[0.03, -0.04, 0.02]
52	[0.32, 0.58, 0.22, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.09, 0.93]	[-0.22, -0.27, 1.1]	[-0.1, -0.14, 0.95]	[-0.09, -0.18, 0.17]	[0.03, -0.04, 0.02]
53	[0.32, 0.58, 0.22, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.08, 0.93]	[-0.22, -0.27, 1.1]	[-0.1, -0.13, 0.95]	[-0.09, -0.18, 0.17]	[0.03, -0.04, 0.02]
54	[0.32, 0.57, 0.21, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.08, 0.93]	[-0.22, -0.26, 1.1]	[-0.1, -0.12, 0.95]	[-0.08, -0.19, 0.17]	[0.03, -0.04, 0.02]
55	[0.32, 0.57, 0.21, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.07, 0.93]	[-0.22, -0.26, 1.1]	[-0.11, -0.11, 0.95]	[-0.08, -0.19, 0.17]	[0.03, -0.04, 0.02]
56	[0.32, 0.57, 0.21, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.06, 0.93]	[-0.22, -0.25, 1.1]	[-0.11, -0.1, 0.95]	[-0.08, -0.19, 0.17]	[0.03, -0.04, 0.02]
57	[0.32, 0.58, 0.21, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.06, 0.93]	[-0.22, -0.25, 1.1]	[-0.12, -0.1, 0.95]	[-0.07, -0.19, 0.17]	[0.03, -0.04, 0.02]
58	[0.32, 0.58, 0.22, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.05, 0.93]	[-0.23, -0.24, 1.1]	[-0.12, -0.09, 0.95]	[-0.07, -0.19, 0.17]	[0.03, -0.04, 0.02]
59	[0.32, 0.58, 0.22, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.04, 0.93]	[-0.23, -0.24, 1.1]	[-0.12, -0.09, 0.95]	[-0.07, -0.2, 0.17]	[0.03, -0.05, 0.02]
60	[0.34, 0.51, 0.21, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.03, 0.93]	[-0.23, -0.24, 1.1]	[-0.12, -0.09, 0.95]	[-0.07, -0.21, 0.17]	[0.03, -0.06, 0.02]
61	[0.34, 0.44, 0.2, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.03, 0.93]	[-0.23, -0.24, 1.1]	[-0.12, -0.09, 0.95]	[-0.07, -0.21, 0.17]	[0.03, -0.06, 0.02]
62	[0.33, 0.37, 0.19, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.02, 0.93]	[-0.23, -0.24, 1.1]	[-0.13, -0.09, 0.95]	[-0.07, -0.22, 0.17]	[0.03, -0.07, 0.02]
63	[0.3, 0.29, 0.18, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.02, 0.94]	[-0.23, -0.24, 1.1]	[-0.13, -0.09, 0.95]	[-0.07, -0.22, 0.16]	[0.03, -0.08, 0.02]
64	[0.29, 0.25, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.01, 0.94]	[-0.23, -0.24, 1.1]	[-0.13, -0.09, 0.95]	[-0.07, -0.23, 0.16]	[0.03, -0.08, 0.01]
65	[0.29, 0.2, 0.15, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.01, 0.94]	[-0.23, -0.24, 1.1]	[-0.12, -0.09, 0.95]	[-0.07, -0.23, 0.16]	[0.03, -0.08, 0.01]
66	[0.28, 0.16, 0.13, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.01, 0.94]	[-0.23, -0.24, 1.1]	[-0.12, -0.09, 0.95]	[-0.07, -0.24, 0.16]	[0.03, -0.09, 0.01]
67	[0.28, 0.13, 0.12, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.0, 0.94]	[-0.23, -0.24, 1.1]	[-0.12, -0.09, 0.95]	[-0.08, -0.24, 0.16]	[0.03, -0.09, 0.01]
68	[0.27, 0.1, 0.11, 0.0, 0.0, 0.0, -1.0]	[-0.15, -0.0, 0.94]	[-0.23, -0.24, 1.1]	[-0.12, -0.09, 0.95]	[-0.08, -0.24, 0.16]	[0.03, -0.09, 0.01]
69	[0.27, 0.08, 0.11, 0.0, 0.0, 0.0, -1.0]	[-0.15, 0.0, 0.94]	[-0.23, -0.24, 1.1]	[-0.12, -0.09, 0.95]	[-0.08, -0.24, 0.16]	[0.03, -0.09, 0.01]
70	[0.27, 0.06, 0.1, 0.0, 0.0, 0.0, -1.0]	[-0.15, 0.0, 0.94]	[-0.23, -0.24, 1.1]	[-0.12, -0.09, 0.95]	[-0.08, -0.25, 0.16]	[0.03, -0.09, 0.01]
71	[0.27, 0.06, 0.1, 0.0, 0.0, 0.0, -1.0]	[-0.14, 0.0, 0.94]	[-0.23, -0.24, 1.1]	[-0.12, -0.09, 0.95]	[-0.08, -0.25, 0.16]	[0.03, -0.09, 0.01]
72	[0.27, 0.05, 0.1, 0.0, 0.0, 0.0, -1.0]	[-0.14, 0.0, 0.94]	[-0.23, -0.24, 1.1]	[-0.12, -0.09, 0.95]	[-0.08, -0.25, 0.16]	[0.03, -0.09, 0.01]
73	[0.27, 0.05, 0.1, 0.0, 0.0, 0.0, -1.0]	[-0.14, 0.0, 0.94]	[-0.23, -0.24, 1.1]	[-0.12, -0.09, 0.95]	[-0.08, -0.25, 0.16]	[0.03, -0.09, 0.01]
74	[0.27, 0.05, 0.1, 0.0, 0.0, 0.0, -1.0]	[-0.14, 0.0, 0.94]	[-0.23, -0.24, 1.1]	[-0.12, -0.09, 0.95]	[-0.08, -0.25, 0.16]	[0.03, -0.09, 0.01]
75	[0.27, 0.05, 0.1, 0.0, 0.0, 0.0, -1.0]	[-0.14, 0.0, 0.94]	[-0.22, -0.25, 1.1]	[-0.11, -0.09, 0.95]	[-0.08, -0.25, 0.16]	[0.03, -0.09, 0.01]
76	[0.27, 0.05, 0.1, 0.0, 0.0, 0.0, -1.0]	[-0.14, 0.0, 0.94]	[-0.22, -0.25, 1.1]	[-0.11, -0.09, 0.95]	[-0.08, -0.25, 0.16]	[0.03, -0.09, 0.01]
77	[0.27, 0.05, 0.1, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.0, 0.94]	[-0.22, -0.25, 1.1]	[-0.11, -0.1, 0.95]	[-0.08, -0.25, 0.16]	[0.03, -0.09, 0.01]
78	[0.27, 0.05, 0.1, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.0, 0.94]	[-0.22, -0.25, 1.1]	[-0.11, -0.1, 0.95]	[-0.08, -0.25, 0.16]	[0.03, -0.1, 0.01]
79	[0.27, 0.05, 0.1, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.0, 0.94]	[-0.22, -0.25, 1.1]	[-0.11, -0.1, 0.95]	[-0.08, -0.25, 0.16]	[0.03, -0.1, 0.01]
