step	action	robot0_eef_pos	door_pos	handle_pos	door_to_eef_pos	handle_to_eef_pos
31	[1.77, -0.09, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.12, -0.16, 1.45]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.14, 0.08, -0.35]	[0.16, -0.03, -0.38]
32	[1.57, -0.08, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.14, -0.17, 1.45]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.12, 0.08, -0.35]	[0.14, -0.03, -0.37]
33	[1.39, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.16, -0.17, 1.44]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.1, 0.08, -0.34]	[0.12, -0.03, -0.36]
34	[1.21, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.17, -0.17, 1.42]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.09, 0.08, -0.32]	[0.1, -0.03, -0.35]
35	[1.04, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.19, -0.16, 1.41]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.07, 0.08, -0.31]	[0.09, -0.03, -0.33]
36	[0.89, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.2, -0.16, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.06, 0.08, -0.3]	[0.08, -0.03, -0.33]
37	[0.8, -0.08, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.2, -0.16, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.06, 0.08, -0.3]	[0.08, -0.03, -0.33]
38	[0.77, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.2, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.06, 0.08, -0.3]	[0.08, -0.03, -0.33]
39	[0.75, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.2, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.06, 0.08, -0.3]	[0.07, -0.03, -0.33]
40	[0.75, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.2, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.06, 0.08, -0.3]	[0.07, -0.03, -0.33]
41	[0.75, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.2, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.06, 0.08, -0.3]	[0.07, -0.03, -0.33]
42	[0.75, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.06, 0.08, -0.3]	[0.07, -0.03, -0.33]
43	[0.74, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.06, 0.08, -0.3]	[0.07, -0.03, -0.33]
44	[0.74, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
45	[0.72, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
46	[0.71, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
47	[0.71, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
48	[0.7, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
49	[0.7, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
50	[0.7, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
51	[0.7, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
52	[0.7, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
53	[0.7, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
54	[0.7, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
55	[0.7, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
56	[0.69, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
57	[0.69, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
58	[0.69, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
59	[0.69, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
60	[0.69, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
61	[0.69, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
62	[0.69, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
63	[0.69, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
64	[0.69, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
65	[0.69, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
66	[0.69, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
67	[0.69, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
68	[0.69, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
69	[0.69, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
70	[0.69, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
71	[0.69, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
72	[0.69, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
73	[0.69, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
74	[0.69, -0.07, 0.0, 0.0, 0.0, 0.0, -1.0]	[0.21, -0.17, 1.4]	[0.26, -0.09, 1.1]	[0.28, -0.2, 1.08]	[0.05, 0.08, -0.3]	[0.07, -0.03, -0.33]
