step	action	robot0_eef_pos	door_pos	handle_pos	door_to_eef_pos	handle_to_eef_pos
42	[0.48, 0.75, 0.38, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.2, 0.91]	[-0.21, -0.33, 1.1]	[-0.04, -0.23, 0.95]	[-0.12, -0.12, 0.19]	[0.05, -0.03, 0.04]
43	[0.47, 0.75, 0.37, 0.0, 0.0, 0.0, -1.0]	[-0.09, -0.19, 0.91]	[-0.21, -0.32, 1.1]	[-0.05, -0.21, 0.95]	[-0.11, -0.13, 0.19]	[0.05, -0.03, 0.04]
44	[0.46, 0.75, 0.37, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.18, 0.92]	[-0.21, -0.31, 1.1]	[-0.05, -0.2, 0.95]	[-0.11, -0.13, 0.18]	[0.04, -0.03, 0.04]
45	[0.44, 0.75, 0.36, 0.0, 0.0, 0.0, -1.0]	[-0.1, -0.16, 0.92]	[-0.21, -0.3, 1.1]	[-0.06, -0.19, 0.95]	[-0.1, -0.14, 0.18]	[0.04, -0.03, 0.04]
46	[0.43, 0.74, 0.35, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.15, 0.92]	[-0.21, -0.29, 1.1]	[-0.07, -0.18, 0.95]	[-0.1, -0.14, 0.18]	[0.04, -0.03, 0.03]
47	[0.41, 0.73, 0.34, 0.0, 0.0, 0.0, -1.0]	[-0.11, -0.14, 0.92]	[-0.21, -0.29, 1.1]	[-0.07, -0.17, 0.95]	[-0.09, -0.15, 0.18]	[0.04, -0.03, 0.03]
48	[0.38, 0.71, 0.33, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.13, 0.92]	[-0.21, -0.28, 1.1]	[-0.08, -0.16, 0.95]	[-0.09, -0.16, 0.18]	[0.04, -0.03, 0.03]
49	[0.36, 0.67, 0.32, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.11, 0.92]	[-0.21, -0.28, 1.1]	[-0.08, -0.15, 0.95]	[-0.09, -0.16, 0.18]	[0.04, -0.04, 0.03]
50	[0.36, 0.59, 0.29, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.1, 0.93]	[-0.21, -0.27, 1.1]	[-0.08, -0.15, 0.95]	[-0.09, -0.17, 0.17]	[0.04, -0.05, 0.03]
51	[0.36, 0.53, 0.26, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.09, 0.93]	[-0.21, -0.27, 1.1]	[-0.08, -0.14, 0.95]	[-0.09, -0.18, 0.17]	[0.04, -0.05, 0.02]
52	[0.36, 0.51, 0.24, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.08, 0.93]	[-0.21, -0.27, 1.1]	[-0.09, -0.14, 0.95]	[-0.09, -0.18, 0.17]	[0.04, -0.05, 0.02]
53	[0.37, 0.49, 0.23, 0.0, 0.0, 0.0, -1.0]	[-0.12, -0.08, 0.93]	[-0.21, -0.26, 1.1]	[-0.09, -0.13, 0.95]	[-0.09, -0.19, 0.17]	[0.04, -0.05, 0.02]
54	[0.36, 0.45, 0.22, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.07, 0.93]	[-0.21, -0.26, 1.1]	[-0.09, -0.13, 0.95]	[-0.09, -0.19, 0.17]	[0.04, -0.06, 0.02]
55	[0.36, 0.43, 0.21, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.06, 0.93]	[-0.21, -0.26, 1.1]	[-0.09, -0.12, 0.95]	[-0.08, -0.19, 0.17]	[0.04, -0.06, 0.02]
56	[0.36, 0.43, 0.21, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.06, 0.93]	[-0.21, -0.25, 1.1]	[-0.1, -0.12, 0.95]	[-0.08, -0.19, 0.17]	[0.04, -0.06, 0.02]
57	[0.36, 0.43, 0.21, 0.0, 0.0, 0.0, -1.0]	[-0.13, -0.05, 0.93]	[-0.22, -0.25, 1.1]	[-0.1, -0.11, 0.95]	[-0.08, -0.2, 0.17]	[0.04, -0.06, 0.02]
58	[0.36, 0.43, 0.21, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.05, 0.93]	[-0.22, -0.25, 1.1]	[-0.1, -0.11, 0.95]	[-0.08, -0.2, 0.17]	[0.04, -0.06, 0.02]
59	[0.37, 0.43, 0.21, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.04, 0.93]	[-0.22, -0.24, 1.1]	[-0.1, -0.1, 0.95]	[-0.08, -0.2, 0.17]	[0.04, -0.06, 0.02]
60	[0.37, 0.43, 0.21, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.04, 0.93]	[-0.22, -0.24, 1.1]	[-0.1, -0.1, 0.95]	[-0.08, -0.2, 0.17]	[0.04, -0.06, 0.02]
61	[0.37, 0.4, 0.21, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.03, 0.93]	[-0.22, -0.24, 1.1]	[-0.1, -0.1, 0.95]	[-0.08, -0.21, 0.17]	[0.04, -0.07, 0.02]
62	[0.36, 0.34, 0.2, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.03, 0.93]	[-0.22, -0.24, 1.1]	[-0.1, -0.1, 0.95]	[-0.08, -0.21, 0.17]	[0.04, -0.07, 0.02]
63	[0.36, 0.31, 0.19, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.03, 0.93]	[-0.22, -0.24, 1.1]	[-0.11, -0.1, 0.95]	[-0.08, -0.21, 0.17]	[0.04, -0.07, 0.02]
64	[0.36, 0.29, 0.18, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.02, 0.93]	[-0.22, -0.24, 1.1]	[-0.11, -0.1, 0.95]	[-0.08, -0.22, 0.17]	[0.04, -0.07, 0.02]
65	[0.36, 0.27, 0.18, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.02, 0.93]	[-0.22, -0.24, 1.1]	[-0.11, -0.1, 0.95]	[-0.08, -0.22, 0.17]	[0.04, -0.08, 0.02]
66	[0.35, 0.24, 0.17, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.02, 0.94]	[-0.22, -0.24, 1.1]	[-0.11, -0.1, 0.95]	[-0.08, -0.22, 0.16]	[0.04, -0.08, 0.02]
67	[0.35, 0.22, 0.17, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.02, 0.94]	[-0.22, -0.24, 1.1]	[-0.11, -0.1, 0.95]	[-0.08, -0.22, 0.16]	[0.04, -0.08, 0.02]
68	[0.35, 0.21, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.02, 0.94]	[-0.22, -0.24, 1.1]	[-0.11, -0.1, 0.95]	[-0.08, -0.22, 0.16]	[0.04, -0.08, 0.02]
69	[0.35, 0.2, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.02, 0.94]	[-0.22, -0.24, 1.1]	[-0.11, -0.1, 0.95]	[-0.08, -0.22, 0.16]	[0.04, -0.08, 0.02]
70	[0.35, 0.2, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.01, 0.94]	[-0.22, -0.24, 1.1]	[-0.11, -0.1, 0.95]	[-0.08, -0.22, 0.16]	[0.04, -0.08, 0.02]
71	[0.35, 0.19, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.01, 0.94]	[-0.22, -0.24, 1.1]	[-0.11, -0.1, 0.95]	[-0.08, -0.22, 0.16]	[0.04, -0.08, 0.02]
72	[0.35, 0.19, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.01, 0.94]	[-0.22, -0.24, 1.1]	[-0.11, -0.1, 0.95]	[-0.08, -0.22, 0.16]	[0.04, -0.08, 0.02]
73	[0.35, 0.19, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.01, 0.94]	[-0.22, -0.24, 1.1]	[-0.11, -0.1, 0.95]	[-0.08, -0.22, 0.16]	[0.04, -0.08, 0.02]
74	[0.35, 0.19, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.01, 0.94]	[-0.22, -0.24, 1.1]	[-0.11, -0.1, 0.95]	[-0.08, -0.22, 0.16]	[0.04, -0.08, 0.02]
75	[0.35, 0.19, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.01, 0.94]	[-0.22, -0.24, 1.1]	[-0.11, -0.09, 0.95]	[-0.08, -0.22, 0.16]	[0.04, -0.08, 0.02]
76	[0.35, 0.19, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.01, 0.94]	[-0.22, -0.24, 1.1]	[-0.11, -0.09, 0.95]	[-0.08, -0.22, 0.16]	[0.04, -0.08, 0.02]
77	[0.35, 0.19, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.01, 0.94]	[-0.22, -0.24, 1.1]	[-0.11, -0.09, 0.95]	[-0.08, -0.22, 0.16]	[0.04, -0.08, 0.02]
78	[0.35, 0.19, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.01, 0.94]	[-0.22, -0.24, 1.1]	[-0.11, -0.09, 0.95]	[-0.08, -0.22, 0.16]	[0.04, -0.08, 0.02]
79	[0.35, 0.19, 0.16, 0.0, 0.0, 0.0, -1.0]	[-0.14, -0.01, 0.94]	[-0.22, -0.24, 1.1]	[-0.11, -0.09, 0.95]	[-0.08, -0.22, 0.16]	[0.04, -0.08, 0.02]
