step	action	robot0_eef_pos	Can_pos	Can_to_robot0_eef_pos
17	[-0.02, -0.05, -0.68, 0.0, 0.0, 0.0, -1.0]	[0.05, -0.32, 0.93]	[0.05, -0.33, 0.86]	[-0.01, 0.0, 0.07]
18	[-0.02, -0.04, -0.51, 0.0, 0.0, 0.0, -1.0]	[0.05, -0.32, 0.91]	[0.05, -0.33, 0.86]	[-0.01, 0.0, 0.05]
19	[-0.01, -0.03, -0.38, 0.0, 0.0, 0.0, -1.0]	[0.05, -0.33, 0.9]	[0.05, -0.33, 0.86]	[-0.0, 0.0, 0.04]
20	[0.01, -0.02, -0.27, 0.0, 0.0, 0.0, -1.0]	[0.05, -0.33, 0.89]	[0.05, -0.33, 0.86]	[-0.0, 0.0, 0.03]
21	[0.02, -0.01, -0.2, 0.0, 0.0, 0.0, -1.0]	[0.05, -0.33, 0.89]	[0.05, -0.33, 0.86]	[-0.0, 0.0, 0.03]
22	[0.03, -0.0, -0.14, 0.0, 0.0, 0.0, -1.0]	[0.05, -0.33, 0.88]	[0.05, -0.33, 0.86]	[0.0, -0.0, 0.02]
23	[0.04, 0.0, -0.1, 0.0, 0.0, 0.0, -1.0]	[0.05, -0.33, 0.88]	[0.05, -0.33, 0.86]	[0.0, -0.0, 0.02]
24	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.05, -0.33, 0.88]	[0.05, -0.33, 0.86]	[0.0, -0.0, 0.02]
25	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.04, -0.33, 0.88]	[0.05, -0.33, 0.86]	[0.0, -0.0, 0.02]
26	[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]	[0.04, -0.33, 0.89]	[0.05, -0.33, 0.87]	[0.0, -0.0, 0.02]
27	[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]	[0.04, -0.33, 0.92]	[0.05, -0.33, 0.89]	[0.0, -0.0, 0.02]
28	[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]	[0.04, -0.33, 0.94]	[0.04, -0.33, 0.91]	[0.0, -0.0, 0.02]
29	[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]	[0.04, -0.33, 0.96]	[0.04, -0.33, 0.94]	[0.0, -0.0, 0.02]
30	[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]	[0.03, -0.33, 0.98]	[0.04, -0.33, 0.96]	[0.0, -0.0, 0.02]
31	[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]	[0.03, -0.33, 1.01]	[0.04, -0.33, 0.98]	[0.0, -0.0, 0.02]
32	[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]	[0.03, -0.33, 1.03]	[0.04, -0.33, 1.0]	[0.0, -0.0, 0.02]
33	[1.61, 7.32, 10.0, 0.0, 0.0, 0.0, 1.0]	[0.04, -0.32, 1.05]	[0.05, -0.31, 1.02]	[0.0, -0.0, 0.02]
34	[1.48, 7.17, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.06, -0.29, 1.05]	[0.07, -0.29, 1.03]	[0.0, -0.0, 0.02]
35	[1.28, 6.95, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.09, -0.27, 1.05]	[0.09, -0.27, 1.03]	[0.0, 0.0, 0.02]
36	[1.06, 6.71, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.11, -0.24, 1.05]	[0.11, -0.24, 1.02]	[0.0, 0.0, 0.02]
37	[0.85, 6.46, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.13, -0.22, 1.05]	[0.13, -0.22, 1.02]	[0.0, 0.0, 0.02]
38	[0.65, 6.22, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.14, -0.2, 1.05]	[0.15, -0.2, 1.02]	[0.0, 0.0, 0.02]
39	[0.49, 5.98, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.16, -0.17, 1.05]	[0.16, -0.17, 1.02]	[0.0, 0.0, 0.02]
40	[0.36, 5.74, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, -0.15, 1.05]	[0.17, -0.15, 1.03]	[0.0, 0.0, 0.02]
41	[0.26, 5.51, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, -0.12, 1.05]	[0.18, -0.13, 1.03]	[0.0, 0.0, 0.02]
42	[0.18, 5.28, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.18, -0.1, 1.05]	[0.18, -0.1, 1.03]	[0.0, 0.0, 0.02]
43	[0.13, 5.04, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.18, -0.08, 1.05]	[0.19, -0.08, 1.03]	[0.0, 0.0, 0.02]
44	[0.09, 4.81, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.19, -0.06, 1.05]	[0.19, -0.06, 1.03]	[0.0, 0.0, 0.02]
45	[0.06, 4.58, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.19, -0.03, 1.05]	[0.19, -0.03, 1.03]	[0.0, 0.0, 0.02]
46	[0.05, 4.35, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.19, -0.01, 1.05]	[0.19, -0.01, 1.03]	[0.0, 0.0, 0.02]
47	[0.04, 4.12, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.19, 0.01, 1.05]	[0.19, 0.01, 1.03]	[0.0, 0.0, 0.02]
48	[0.04, 3.9, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.19, 0.04, 1.05]	[0.19, 0.04, 1.03]	[0.0, 0.0, 0.02]
49	[0.04, 3.67, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.19, 0.06, 1.05]	[0.19, 0.06, 1.03]	[0.0, 0.0, 0.02]
50	[0.04, 3.44, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.19, 0.08, 1.05]	[0.19, 0.08, 1.03]	[0.0, 0.0, 0.02]
51	[0.05, 3.21, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.19, 0.1, 1.05]	[0.19, 0.1, 1.02]	[0.0, 0.0, 0.02]
52	[0.05, 2.99, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.19, 0.13, 1.05]	[0.19, 0.13, 1.02]	[0.0, 0.0, 0.02]
53	[0.05, 2.76, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.19, 0.15, 1.05]	[0.19, 0.15, 1.02]	[0.0, 0.0, 0.03]
54	[0.05, 2.53, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.19, 0.17, 1.05]	[0.19, 0.17, 1.02]	[0.0, 0.0, 0.03]
55	[0.05, 2.31, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.19, 0.19, 1.04]	[0.19, 0.19, 1.02]	[0.0, 0.0, 0.03]
56	[0.05, 2.09, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.19, 0.22, 1.04]	[0.19, 0.22, 1.02]	[0.0, 0.0, 0.03]
57	[0.06, 1.86, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.19, 0.24, 1.04]	[0.19, 0.24, 1.02]	[0.0, 0.0, 0.03]
58	[0.06, 1.64, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.18, 0.26, 1.04]	[0.19, 0.26, 1.01]	[0.0, 0.0, 0.03]
59	[0.06, 1.42, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.18, 0.28, 1.04]	[0.19, 0.28, 1.01]	[0.0, 0.0, 0.03]
60	[0.07, 1.2, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.18, 0.3, 1.03]	[0.19, 0.3, 1.01]	[0.0, 0.0, 0.03]
61	[0.07, 0.99, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.18, 0.32, 1.03]	[0.19, 0.32, 1.01]	[0.0, 0.0, 0.03]
62	[0.08, 0.78, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.18, 0.34, 1.03]	[0.19, 0.34, 1.0]	[0.0, 0.0, 0.03]
63	[0.09, 0.6, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.18, 0.36, 1.03]	[0.19, 0.36, 1.0]	[0.0, 0.0, 0.03]
64	[0.1, 0.46, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.18, 0.37, 1.02]	[0.19, 0.37, 1.0]	[0.0, 0.0, 0.03]
65	[0.11, 0.36, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.18, 0.37, 1.02]	[0.19, 0.37, 1.0]	[0.0, 0.0, 0.03]
66	[0.11, 0.28, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.18, 0.38, 1.02]	[0.19, 0.38, 0.99]	[0.0, 0.0, 0.03]
67	[0.12, 0.22, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.18, 0.38, 1.01]	[0.18, 0.38, 0.99]	[0.0, 0.0, 0.03]
68	[0.14, 0.18, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.18, 0.39, 1.01]	[0.18, 0.39, 0.98]	[0.0, 0.0, 0.03]
69	[0.15, 0.16, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.39, 1.0]	[0.18, 0.39, 0.98]	[0.0, 0.0, 0.03]
70	[0.16, 0.16, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.39, 0.99]	[0.18, 0.39, 0.97]	[0.0, 0.0, 0.03]
71	[0.17, 0.15, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.39, 0.99]	[0.18, 0.39, 0.96]	[0.0, 0.0, 0.03]
72	[0.19, 0.16, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.39, 0.98]	[0.18, 0.39, 0.95]	[0.0, 0.0, 0.03]
73	[0.2, 0.16, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.39, 0.97]	[0.18, 0.39, 0.95]	[0.0, 0.0, 0.03]
74	[0.21, 0.16, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.39, 0.96]	[0.18, 0.39, 0.94]	[0.0, 0.0, 0.03]
75	[0.21, 0.17, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.39, 0.95]	[0.18, 0.39, 0.93]	[0.0, 0.0, 0.03]
76	[0.22, 0.17, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.39, 0.95]	[0.18, 0.39, 0.92]	[0.0, 0.0, 0.03]
77	[0.22, 0.17, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.94]	[0.18, 0.39, 0.92]	[0.0, 0.0, 0.03]
78	[0.21, 0.17, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.93]	[0.18, 0.39, 0.91]	[0.0, 0.0, 0.03]
79	[0.21, 0.17, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.93]	[0.18, 0.39, 0.9]	[0.0, 0.0, 0.03]
80	[0.21, 0.17, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.92]	[0.18, 0.39, 0.9]	[0.0, 0.0, 0.03]
81	[0.22, 0.17, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.91]	[0.18, 0.38, 0.89]	[0.0, 0.0, 0.03]
82	[0.22, 0.18, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.9]	[0.17, 0.38, 0.88]	[0.0, 0.0, 0.03]
83	[0.24, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.16, 0.38, 0.9]	[0.17, 0.38, 0.87]	[0.0, 0.0, 0.03]
84	[0.26, 0.21, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.16, 0.38, 0.88]	[0.17, 0.38, 0.86]	[0.0, 0.0, 0.03]
85	[0.28, 0.23, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.16, 0.38, 0.88]	[0.17, 0.38, 0.86]	[0.0, 0.0, 0.03]
86	[0.28, 0.23, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.16, 0.38, 0.88]	[0.17, 0.38, 0.86]	[0.0, 0.0, 0.02]
87	[0.28, 0.23, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.16, 0.38, 0.88]	[0.17, 0.38, 0.86]	[0.0, 0.0, 0.02]
88	[0.27, 0.23, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.16, 0.38, 0.88]	[0.17, 0.38, 0.86]	[0.0, 0.0, 0.02]
89	[0.26, 0.22, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.17, 0.38, 0.86]	[0.0, 0.0, 0.02]
90	[0.24, 0.21, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
91	[0.22, 0.2, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
92	[0.22, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
93	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
94	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
95	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
96	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
97	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
98	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
99	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
100	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
101	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
102	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
103	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
104	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
105	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
106	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
107	[0.21, 0.2, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
108	[0.21, 0.2, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
109	[0.21, 0.2, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
110	[0.21, 0.2, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
111	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
112	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
113	[0.21, 0.2, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
114	[0.22, 0.2, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
115	[0.22, 0.2, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
116	[0.22, 0.2, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
117	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
118	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
119	[0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0]	[0.17, 0.38, 0.88]	[0.18, 0.38, 0.86]	[0.0, 0.0, 0.02]
