step	action	robot0_eef_pos	door_pos	handle_pos	door_to_eef_pos	handle_to_eef_pos
48	[-0.05, 0.41, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.12, 0.07, 1.2]	[-0.03, 0.14, 1.1]	[-0.13, 0.09, 1.08]	[0.09, 0.07, -0.1]	[-0.01, 0.02, -0.12]
49	[-0.05, 0.41, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.12, 0.07, 1.2]	[-0.03, 0.14, 1.1]	[-0.13, 0.09, 1.08]	[0.09, 0.07, -0.1]	[-0.01, 0.02, -0.12]
50	[-0.05, 0.41, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.12, 0.07, 1.2]	[-0.03, 0.14, 1.1]	[-0.13, 0.09, 1.08]	[0.09, 0.07, -0.1]	[-0.01, 0.02, -0.12]
51	[-0.05, 0.41, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.12, 0.07, 1.2]	[-0.03, 0.14, 1.1]	[-0.13, 0.09, 1.08]	[0.09, 0.07, -0.1]	[-0.01, 0.02, -0.12]
52	[-0.05, 0.41, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.12, 0.07, 1.2]	[-0.03, 0.14, 1.1]	[-0.13, 0.09, 1.08]	[0.09, 0.07, -0.1]	[-0.01, 0.02, -0.12]
53	[-0.05, 0.41, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.12, 0.07, 1.2]	[-0.03, 0.14, 1.1]	[-0.13, 0.09, 1.08]	[0.09, 0.07, -0.1]	[-0.01, 0.02, -0.12]
54	[-0.05, 0.41, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.12, 0.07, 1.2]	[-0.03, 0.14, 1.1]	[-0.13, 0.09, 1.08]	[0.09, 0.07, -0.1]	[-0.01, 0.02, -0.12]
55	[-0.05, 0.41, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.12, 0.07, 1.2]	[-0.03, 0.14, 1.1]	[-0.13, 0.09, 1.08]	[0.09, 0.07, -0.1]	[-0.01, 0.02, -0.12]
56	[-0.05, 0.41, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.12, 0.07, 1.2]	[-0.03, 0.14, 1.1]	[-0.13, 0.09, 1.08]	[0.09, 0.07, -0.1]	[-0.01, 0.02, -0.12]
57	[-0.05, 0.41, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.12, 0.07, 1.2]	[-0.03, 0.14, 1.1]	[-0.13, 0.09, 1.08]	[0.09, 0.07, -0.1]	[-0.01, 0.02, -0.12]
58	[-0.05, 0.41, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.12, 0.07, 1.2]	[-0.03, 0.14, 1.1]	[-0.13, 0.09, 1.08]	[0.09, 0.07, -0.1]	[-0.01, 0.02, -0.12]
59	[-0.05, 0.41, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.12, 0.07, 1.2]	[-0.03, 0.14, 1.1]	[-0.13, 0.09, 1.08]	[0.09, 0.07, -0.1]	[-0.01, 0.02, -0.12]
60	[-0.05, 0.41, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.12, 0.07, 1.2]	[-0.03, 0.14, 1.1]	[-0.13, 0.09, 1.08]	[0.09, 0.07, -0.1]	[-0.01, 0.02, -0.12]
61	[-0.05, 0.41, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.12, 0.07, 1.2]	[-0.03, 0.14, 1.1]	[-0.13, 0.09, 1.08]	[0.09, 0.07, -0.1]	[-0.01, 0.02, -0.12]
62	[-0.05, 0.41, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.12, 0.07, 1.2]	[-0.03, 0.14, 1.1]	[-0.13, 0.09, 1.08]	[0.09, 0.07, -0.1]	[-0.01, 0.02, -0.12]
63	[-0.05, 0.41, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.12, 0.07, 1.2]	[-0.03, 0.14, 1.1]	[-0.13, 0.09, 1.08]	[0.09, 0.07, -0.1]	[-0.01, 0.02, -0.12]
64	[-0.05, 0.41, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.12, 0.07, 1.2]	[-0.03, 0.14, 1.1]	[-0.13, 0.09, 1.08]	[0.09, 0.07, -0.1]	[-0.01, 0.02, -0.12]
65	[-0.05, 0.41, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.12, 0.07, 1.2]	[-0.03, 0.14, 1.1]	[-0.13, 0.09, 1.08]	[0.09, 0.07, -0.1]	[-0.01, 0.02, -0.12]
66	[-0.05, 0.41, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.12, 0.07, 1.2]	[-0.03, 0.14, 1.1]	[-0.13, 0.09, 1.08]	[0.09, 0.07, -0.1]	[-0.01, 0.02, -0.12]
67	[-0.05, 0.41, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.12, 0.07, 1.2]	[-0.03, 0.14, 1.1]	[-0.13, 0.09, 1.08]	[0.09, 0.07, -0.1]	[-0.01, 0.02, -0.12]
68	[-0.05, 0.41, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.12, 0.07, 1.2]	[-0.03, 0.14, 1.1]	[-0.13, 0.09, 1.08]	[0.09, 0.07, -0.1]	[-0.01, 0.02, -0.12]
69	[-0.05, 0.41, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.12, 0.07, 1.2]	[-0.03, 0.14, 1.1]	[-0.13, 0.09, 1.08]	[0.09, 0.07, -0.1]	[-0.01, 0.02, -0.12]
70	[-0.05, 0.41, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.12, 0.07, 1.2]	[-0.03, 0.14, 1.1]	[-0.13, 0.09, 1.08]	[0.09, 0.07, -0.1]	[-0.01, 0.02, -0.12]
71	[-0.05, 0.41, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.12, 0.07, 1.2]	[-0.03, 0.14, 1.1]	[-0.13, 0.09, 1.08]	[0.09, 0.07, -0.1]	[-0.01, 0.02, -0.12]
72	[-0.05, 0.41, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.12, 0.07, 1.2]	[-0.03, 0.14, 1.1]	[-0.13, 0.09, 1.08]	[0.09, 0.07, -0.1]	[-0.01, 0.02, -0.12]
73	[-0.05, 0.41, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.12, 0.07, 1.2]	[-0.03, 0.14, 1.1]	[-0.13, 0.09, 1.08]	[0.09, 0.07, -0.1]	[-0.01, 0.02, -0.12]
74	[-0.05, 0.41, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.12, 0.07, 1.2]	[-0.03, 0.14, 1.1]	[-0.13, 0.09, 1.08]	[0.09, 0.07, -0.1]	[-0.01, 0.02, -0.12]
