step	action	robot0_eef_pos	door_pos	handle_pos	door_to_eef_pos	handle_to_eef_pos
35	[-0.36, -0.26, -1.13, 0.0, 0.0, 0.0, -1.0]	[-0.07, 0.04, 1.13]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.13, -0.1, -0.03]	[-0.04, -0.05, -0.06]
36	[-0.38, -0.28, -1.09, 0.0, 0.0, 0.0, -1.0]	[-0.07, 0.04, 1.13]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.1, -0.03]	[-0.04, -0.05, -0.06]
37	[-0.39, -0.3, -1.05, 0.0, 0.0, 0.0, -1.0]	[-0.07, 0.04, 1.13]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.03]	[-0.04, -0.05, -0.05]
38	[-0.41, -0.31, -1.02, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.04, 1.12]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.02]	[-0.04, -0.05, -0.05]
39	[-0.42, -0.32, -0.99, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.04, 1.12]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.02]	[-0.04, -0.05, -0.05]
40	[-0.43, -0.33, -0.96, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.12]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.02]	[-0.04, -0.05, -0.04]
41	[-0.44, -0.34, -0.94, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.12]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.02]	[-0.04, -0.06, -0.04]
42	[-0.44, -0.35, -0.92, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.12]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.02]	[-0.04, -0.06, -0.04]
43	[-0.45, -0.36, -0.91, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.12]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.02]	[-0.05, -0.06, -0.04]
44	[-0.45, -0.36, -0.89, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.04]
45	[-0.45, -0.36, -0.89, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.04]
46	[-0.46, -0.37, -0.88, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.04]
47	[-0.46, -0.37, -0.87, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.04]
48	[-0.46, -0.37, -0.87, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.04]
49	[-0.46, -0.37, -0.86, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.04]
50	[-0.46, -0.37, -0.86, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.04]
51	[-0.46, -0.37, -0.86, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.04]
52	[-0.46, -0.37, -0.86, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.04]
53	[-0.46, -0.37, -0.86, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.04]
54	[-0.46, -0.37, -0.86, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.04]
55	[-0.46, -0.37, -0.85, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.04]
56	[-0.46, -0.37, -0.85, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.04]
57	[-0.46, -0.37, -0.85, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.04]
58	[-0.46, -0.37, -0.85, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.04]
59	[-0.46, -0.37, -0.85, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.04]
60	[-0.46, -0.37, -0.85, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.04]
61	[-0.46, -0.37, -0.85, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.04]
62	[-0.46, -0.37, -0.85, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.04]
63	[-0.46, -0.37, -0.85, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.03]
64	[-0.46, -0.37, -0.85, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.03]
65	[-0.46, -0.37, -0.85, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.03]
66	[-0.46, -0.37, -0.85, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.03]
67	[-0.46, -0.37, -0.85, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.03]
68	[-0.46, -0.37, -0.85, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.03]
69	[-0.46, -0.38, -0.85, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.03]
70	[-0.46, -0.38, -0.85, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.03]
71	[-0.46, -0.38, -0.85, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.03]
72	[-0.46, -0.38, -0.85, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.03]
73	[-0.46, -0.38, -0.84, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.03]
74	[-0.46, -0.38, -0.84, 0.0, 0.0, 0.0, -1.0]	[-0.06, 0.05, 1.11]	[-0.2, -0.06, 1.1]	[-0.11, -0.01, 1.08]	[-0.14, -0.11, -0.01]	[-0.05, -0.06, -0.03]
